record_time,uplink_length,downlink_length
2019-06-10 08:15:00,145,145
2019-06-10 08:20:00,43,43
2019-06-10 08:25:00,159,159
2019-06-10 08:30:00,243,243
2019-06-10 08:35:00,213,213
2019-06-10 08:40:00,47,47
2019-06-10 08:45:00,93,93
2019-06-10 08:50:00,22,22
2019-06-10 08:55:00,23,23
2019-06-10 09:00:00,62,62
2019-06-10 09:05:00,95,95
2019-06-10 09:10:00,175,175
2019-06-10 09:15:00,52,52
2019-06-10 09:20:00,51,51
2019-06-10 09:25:00,90,90
2019-06-10 09:30:00,60,60
2019-06-10 09:35:00,62,62
2019-06-10 09:40:00,55,55
2019-06-10 09:45:00,368,368
2019-06-10 09:50:00,60,60
2019-06-10 09:55:00,27,27
2019-06-10 10:00:00,65,65
2019-06-10 10:05:00,328,328
2019-06-10 10:10:00,8,8
2019-06-10 10:15:00,15,15
2019-06-10 10:20:00,262,262
2019-06-10 10:25:00,243,243
2019-06-10 10:30:00,32,32
2019-06-10 10:35:00,128,128
2019-06-10 10:40:00,88,88
2019-06-10 10:45:00,34,34
2019-06-10 10:50:00,124,124
2019-06-10 10:55:00,256,256
2019-06-10 11:00:00,275,275
2019-06-10 11:05:00,30,30
2019-06-10 11:10:00,6,6
2019-06-10 11:15:00,19,19
2019-06-10 11:20:00,7,7
2019-06-10 11:25:00,45,45
2019-06-10 11:30:00,6,6
2019-06-10 11:35:00,27,27
2019-06-10 11:40:00,16,16
2019-06-10 11:45:00,16,16
2019-06-10 11:50:00,11,11
2019-06-10 11:55:00,14,14
2019-06-10 12:00:00,10,10
2019-06-10 12:05:00,18,18
2019-06-10 12:10:00,4,4
2019-06-10 12:15:00,18,18
2019-06-10 12:20:00,11,11
2019-06-10 12:25:00,44,44
2019-06-10 12:30:00,58,58
2019-06-10 12:35:00,54,54
2019-06-10 12:40:00,34,34
2019-06-10 12:45:00,36,36
2019-06-10 12:50:00,10,10
2019-06-10 12:55:00,12,12
2019-06-10 13:00:00,9,9
2019-06-10 13:05:00,16,16
2019-06-10 13:10:00,6,6
2019-06-10 13:15:00,12,12
2019-06-10 13:20:00,19,19
2019-06-10 13:25:00,0,0
2019-06-10 13:30:00,0,0
2019-06-10 13:35:00,0,0
2019-06-10 13:40:00,248,248
2019-06-10 13:45:00,70,70
2019-06-10 13:50:00,50,50
2019-06-10 13:55:00,24,24
2019-06-10 14:00:00,39,39
2019-06-10 14:05:00,32,32
2019-06-10 14:10:00,89,89
2019-06-10 14:15:00,78,78
2019-06-10 14:20:00,125,125
2019-06-10 14:25:00,96,96
2019-06-10 14:30:00,55,55
2019-06-10 14:35:00,39,39
2019-06-10 14:40:00,66,66
2019-06-10 14:45:00,77,77
2019-06-10 14:50:00,79,79
2019-06-10 14:55:00,36,36
2019-06-10 15:00:00,45,45
2019-06-10 15:05:00,35,35
2019-06-10 15:10:00,87,87
2019-06-10 15:15:00,61,61
2019-06-10 15:20:00,43,43
2019-06-10 15:25:00,137,137
2019-06-10 15:30:00,19,19
2019-06-10 15:35:00,16,16
2019-06-10 15:40:00,160,160
2019-06-10 15:45:00,209,209
2019-06-10 15:50:00,35,35
2019-06-10 15:55:00,57,57
2019-06-10 16:00:00,197,197
2019-06-10 16:05:00,85,85
2019-06-10 16:10:00,70,70
2019-06-10 16:15:00,42,42
2019-06-10 16:20:00,14,14
2019-06-10 16:25:00,54,54
2019-06-10 16:30:00,26,26
2019-06-10 16:35:00,55,55
2019-06-10 16:40:00,130,130
2019-06-10 16:45:00,36,36
2019-06-10 16:50:00,26,26
2019-06-10 16:55:00,41,41
2019-06-10 17:00:00,26,26
2019-06-10 17:05:00,48,48
2019-06-10 17:10:00,87,87
2019-06-10 17:15:00,31,31
2019-06-10 17:20:00,213,213
2019-06-10 17:25:00,18,18
2019-06-10 17:30:00,18,18
2019-06-10 17:35:00,170,170
2019-06-10 17:40:00,146,146
2019-06-10 17:45:00,64,64
2019-06-10 17:50:00,139,139
2019-06-10 17:55:00,72,72
2019-06-10 18:00:00,17,17
2019-06-10 18:05:00,52,52
2019-06-10 18:10:00,19,19
2019-06-10 18:15:00,9,9
