record_time,uplink_length,downlink_length
2019-06-13 10:00:00,103,103
2019-06-13 10:05:00,137,137
2019-06-13 10:10:00,114,114
2019-06-13 10:15:00,27,27
2019-06-13 10:20:00,9,9
2019-06-13 10:25:00,16,16
2019-06-13 10:30:00,112,112
2019-06-13 10:35:00,222,222
2019-06-13 10:40:00,179,179
2019-06-13 10:45:00,140,140
2019-06-13 10:50:00,34,34
2019-06-13 10:55:00,17,17
2019-06-13 11:00:00,30,30
2019-06-13 11:05:00,70,70
2019-06-13 11:10:00,400,400
2019-06-13 11:15:00,297,297
2019-06-13 11:20:00,26,26
2019-06-13 11:25:00,45,45
2019-06-13 11:30:00,289,289
2019-06-13 11:35:00,18,18
2019-06-13 11:40:00,30,30
2019-06-13 11:45:00,40,40
2019-06-13 11:50:00,38,38
2019-06-13 11:55:00,33,33
2019-06-13 12:00:00,0,0
2019-06-13 12:05:00,0,0
2019-06-13 12:10:00,0,0
2019-06-13 12:15:00,0,0
2019-06-13 12:20:00,0,0
2019-06-13 12:25:00,0,0
2019-06-13 12:30:00,0,0
2019-06-13 12:35:00,0,0
2019-06-13 12:40:00,0,0
2019-06-13 12:45:00,0,0
2019-06-13 12:50:00,0,0
2019-06-13 12:55:00,0,0
2019-06-13 13:00:00,0,0
2019-06-13 13:05:00,0,0
2019-06-13 13:10:00,0,0
2019-06-13 13:15:00,0,0
2019-06-13 13:20:00,0,0
2019-06-13 13:25:00,0,0
2019-06-13 13:30:00,0,0
2019-06-13 13:35:00,0,0
2019-06-13 13:40:00,0,0
2019-06-13 13:45:00,0,0
2019-06-13 13:50:00,0,0
2019-06-13 13:55:00,0,0
2019-06-13 14:00:00,0,0
2019-06-13 14:05:00,0,0
2019-06-13 14:10:00,0,0
2019-06-13 14:15:00,0,0
2019-06-13 14:20:00,91,91
2019-06-13 14:25:00,99,99
2019-06-13 14:30:00,70,70
2019-06-13 14:35:00,85,85
2019-06-13 14:40:00,37,37
2019-06-13 14:45:00,26,26
2019-06-13 14:50:00,70,70
2019-06-13 14:55:00,17,17
2019-06-13 15:00:00,127,127
2019-06-13 15:05:00,19,19
2019-06-13 15:10:00,18,18
2019-06-13 15:15:00,291,291
2019-06-13 15:20:00,132,132
2019-06-13 15:25:00,14,14
2019-06-13 15:30:00,77,77
2019-06-13 15:35:00,92,92
2019-06-13 15:40:00,519,519
2019-06-13 15:45:00,9,9
2019-06-13 15:50:00,19,19
2019-06-13 15:55:00,21,21
2019-06-13 16:00:00,20,20
2019-06-13 16:05:00,23,23
2019-06-13 16:10:00,54,54
2019-06-13 16:15:00,10,10
2019-06-13 16:20:00,27,27
2019-06-13 16:25:00,25,25
2019-06-13 16:30:00,127,127
2019-06-13 16:35:00,155,155
2019-06-13 16:40:00,46,46
2019-06-13 16:45:00,10,10
2019-06-13 16:50:00,19,19
2019-06-13 16:55:00,11,11
2019-06-13 17:00:00,23,23
2019-06-13 17:05:00,17,17
2019-06-13 17:10:00,16,16
2019-06-13 17:15:00,8,8
2019-06-13 17:20:00,27,27
2019-06-13 17:25:00,10,10
2019-06-13 17:30:00,90,90
2019-06-13 17:35:00,14,14
2019-06-13 17:40:00,17,17
2019-06-13 17:45:00,25,25
2019-06-13 17:50:00,35,35
2019-06-13 17:55:00,79,79
2019-06-13 18:00:00,31,31
2019-06-13 18:05:00,20,20
2019-06-13 18:10:00,19,19
2019-06-13 18:15:00,217,217
2019-06-13 18:20:00,50,50
2019-06-13 18:25:00,21,21
2019-06-13 18:30:00,106,106
2019-06-13 18:35:00,30,30
2019-06-13 18:40:00,44,44
2019-06-13 18:45:00,64,64
2019-06-13 18:50:00,38,38
2019-06-13 18:55:00,40,40
2019-06-13 19:00:00,50,50
2019-06-13 19:05:00,58,58
2019-06-13 19:10:00,39,39
2019-06-13 19:15:00,21,21
2019-06-13 19:20:00,46,46
2019-06-13 19:25:00,11,11
2019-06-13 19:30:00,0,0
2019-06-13 19:35:00,0,0
2019-06-13 19:40:00,0,0
2019-06-13 19:45:00,0,0
2019-06-13 19:50:00,0,0
2019-06-13 19:55:00,0,0
2019-06-13 20:00:00,0,0
2019-06-13 20:05:00,208,208
2019-06-13 20:10:00,546,546
2019-06-13 20:15:00,275,275
2019-06-13 20:20:00,44,44
2019-06-13 20:25:00,167,167
2019-06-13 20:30:00,45,45
2019-06-13 20:35:00,82,82
2019-06-13 20:40:00,49,49
2019-06-13 20:45:00,497,497
2019-06-13 20:50:00,237,237
2019-06-13 20:55:00,71,71
2019-06-13 21:00:00,43,43
2019-06-13 21:05:00,68,68
2019-06-13 21:10:00,58,58
2019-06-13 21:15:00,134,134
2019-06-13 21:20:00,60,60
2019-06-13 21:25:00,28,28
2019-06-13 21:30:00,17,17
2019-06-13 21:35:00,63,63
2019-06-13 21:40:00,51,51
2019-06-13 21:45:00,35,35
2019-06-13 21:50:00,81,81
2019-06-13 21:55:00,245,245
2019-06-13 22:00:00,16,16
2019-06-13 22:05:00,45,45
2019-06-13 22:10:00,11,11
2019-06-13 22:15:00,100,100
2019-06-13 22:20:00,24,24
2019-06-13 22:25:00,21,21
2019-06-13 22:30:00,30,30
2019-06-13 22:35:00,30,30
2019-06-13 22:40:00,28,28
2019-06-13 22:45:00,63,63
2019-06-13 22:50:00,40,40
2019-06-13 22:55:00,12,12
2019-06-13 23:00:00,14,14
2019-06-13 23:05:00,45,45
2019-06-13 23:10:00,11,11
