record_time,uplink_length,downlink_length
2019-05-31 09:40:00,129,129
2019-05-31 09:45:00,74,74
2019-05-31 09:50:00,49,49
2019-05-31 09:55:00,29,29
2019-05-31 10:00:00,22,22
2019-05-31 10:05:00,20,20
2019-05-31 10:10:00,18,18
2019-05-31 10:15:00,16,16
2019-05-31 10:20:00,8,8
2019-05-31 10:25:00,17,17
2019-05-31 10:30:00,132,132
2019-05-31 10:35:00,261,261
2019-05-31 10:40:00,275,275
2019-05-31 10:45:00,14,14
2019-05-31 10:50:00,72,72
2019-05-31 10:55:00,310,310
2019-05-31 11:00:00,224,224
2019-05-31 11:05:00,112,112
2019-05-31 11:10:00,31,31
2019-05-31 11:15:00,23,23
2019-05-31 11:20:00,41,41
2019-05-31 11:25:00,32,32
2019-05-31 11:30:00,54,54
2019-05-31 11:35:00,640,640
2019-05-31 11:40:00,470,470
2019-05-31 11:45:00,51,51
2019-05-31 11:50:00,19,19
2019-05-31 11:55:00,0,0
2019-05-31 12:00:00,0,0
2019-05-31 12:05:00,0,0
2019-05-31 12:10:00,0,0
2019-05-31 12:15:00,0,0
2019-05-31 12:20:00,0,0
2019-05-31 12:25:00,0,0
2019-05-31 12:30:00,0,0
2019-05-31 12:35:00,0,0
2019-05-31 12:40:00,0,0
2019-05-31 12:45:00,0,0
2019-05-31 12:50:00,0,0
2019-05-31 12:55:00,0,0
2019-05-31 13:00:00,0,0
2019-05-31 13:05:00,0,0
2019-05-31 13:10:00,0,0
2019-05-31 13:15:00,0,0
2019-05-31 13:20:00,0,0
2019-05-31 13:25:00,0,0
2019-05-31 13:30:00,0,0
2019-05-31 13:35:00,0,0
2019-05-31 13:40:00,0,0
2019-05-31 13:45:00,0,0
2019-05-31 13:50:00,148,148
2019-05-31 13:55:00,72,72
2019-05-31 14:00:00,100,100
2019-05-31 14:05:00,262,262
2019-05-31 14:10:00,135,135
2019-05-31 14:15:00,189,189
2019-05-31 14:20:00,42,42
2019-05-31 14:25:00,68,68
2019-05-31 14:30:00,61,61
2019-05-31 14:35:00,69,69
2019-05-31 14:40:00,63,63
2019-05-31 14:45:00,26,26
2019-05-31 14:50:00,388,388
2019-05-31 14:55:00,28,28
2019-05-31 15:00:00,193,193
2019-05-31 15:05:00,52,52
2019-05-31 15:10:00,58,58
2019-05-31 15:15:00,31,31
2019-05-31 15:20:00,39,39
2019-05-31 15:25:00,34,34
2019-05-31 15:30:00,27,27
2019-05-31 15:35:00,19,19
2019-05-31 15:40:00,29,29
2019-05-31 15:45:00,98,98
2019-05-31 15:50:00,35,35
2019-05-31 15:55:00,32,32
2019-05-31 16:00:00,91,91
2019-05-31 16:05:00,38,38
2019-05-31 16:10:00,22,22
2019-05-31 16:15:00,44,44
2019-05-31 16:20:00,58,58
2019-05-31 16:25:00,790,790
2019-05-31 16:30:00,691,691
2019-05-31 16:35:00,44,44
2019-05-31 16:40:00,32,32
2019-05-31 16:45:00,41,41
2019-05-31 16:50:00,30,30
2019-05-31 16:55:00,214,214
2019-05-31 17:00:00,284,284
2019-05-31 17:05:00,41,41
2019-05-31 17:10:00,51,51
2019-05-31 17:15:00,50,50
2019-05-31 17:20:00,28,28
2019-05-31 17:25:00,46,46
2019-05-31 17:30:00,103,103
2019-05-31 17:35:00,27,27
2019-05-31 17:40:00,55,55
2019-05-31 17:45:00,357,357
2019-05-31 17:50:00,67,67
2019-05-31 17:55:00,31,31
2019-05-31 18:00:00,95,95
2019-05-31 18:05:00,133,133
2019-05-31 18:10:00,84,84
2019-05-31 18:15:00,45,45
2019-05-31 18:20:00,26,26
2019-05-31 18:25:00,24,24
2019-05-31 18:30:00,18,18
2019-05-31 18:35:00,16,16
2019-05-31 18:40:00,20,20
2019-05-31 18:45:00,35,35
2019-05-31 18:50:00,24,24
2019-05-31 18:55:00,33,33
2019-05-31 19:00:00,183,183
2019-05-31 19:05:00,58,58
2019-05-31 19:10:00,90,90
2019-05-31 19:15:00,59,59
2019-05-31 19:20:00,35,35
2019-05-31 19:25:00,29,29
2019-05-31 19:30:00,16,16
