record_time,uplink_length,downlink_length
2019-06-05 09:55:00,138,138
2019-06-05 10:00:00,589,589
2019-06-05 10:05:00,406,406
2019-06-05 10:10:00,124,124
2019-06-05 10:15:00,246,246
2019-06-05 10:20:00,1614,1614
2019-06-05 10:25:00,75,75
2019-06-05 10:30:00,678,678
2019-06-05 10:35:00,36,36
2019-06-05 10:40:00,47,47
2019-06-05 10:45:00,31,31
2019-06-05 10:50:00,211,211
2019-06-05 10:55:00,288,288
2019-06-05 11:00:00,37,37
2019-06-05 11:05:00,64,64
2019-06-05 11:10:00,21,21
2019-06-05 11:15:00,15,15
2019-06-05 11:20:00,16,16
2019-06-05 11:25:00,610,610
2019-06-05 11:30:00,285,285
2019-06-05 11:35:00,860,860
2019-06-05 11:40:00,621,621
2019-06-05 11:45:00,39,39
2019-06-05 11:50:00,36,36
2019-06-05 11:55:00,0,0
2019-06-05 12:00:00,0,0
2019-06-05 12:05:00,0,0
2019-06-05 12:10:00,0,0
2019-06-05 12:15:00,0,0
2019-06-05 12:20:00,0,0
2019-06-05 12:25:00,0,0
2019-06-05 12:30:00,0,0
2019-06-05 12:35:00,0,0
2019-06-05 12:40:00,0,0
2019-06-05 12:45:00,0,0
2019-06-05 12:50:00,0,0
2019-06-05 12:55:00,0,0
2019-06-05 13:00:00,0,0
2019-06-05 13:05:00,0,0
2019-06-05 13:10:00,0,0
2019-06-05 13:15:00,0,0
2019-06-05 13:20:00,0,0
2019-06-05 13:25:00,0,0
2019-06-05 13:30:00,0,0
2019-06-05 13:35:00,0,0
2019-06-05 13:40:00,0,0
2019-06-05 13:45:00,0,0
2019-06-05 13:50:00,0,0
2019-06-05 13:55:00,0,0
2019-06-05 14:00:00,0,0
2019-06-05 14:05:00,132,132
2019-06-05 14:10:00,60,60
2019-06-05 14:15:00,72,72
2019-06-05 14:20:00,66,66
2019-06-05 14:25:00,41,41
2019-06-05 14:30:00,67,67
2019-06-05 14:35:00,73,73
2019-06-05 14:40:00,261,261
2019-06-05 14:45:00,23,23
2019-06-05 14:50:00,30,30
2019-06-05 14:55:00,26,26
2019-06-05 15:00:00,19,19
2019-06-05 15:05:00,32,32
2019-06-05 15:10:00,197,197
2019-06-05 15:15:00,210,210
2019-06-05 15:20:00,226,226
2019-06-05 15:25:00,36,36
2019-06-05 15:30:00,28,28
2019-06-05 15:35:00,109,109
2019-06-05 15:40:00,54,54
2019-06-05 15:45:00,387,387
2019-06-05 15:50:00,54,54
2019-06-05 15:55:00,30,30
2019-06-05 16:00:00,41,41
2019-06-05 16:05:00,68,68
2019-06-05 16:10:00,68,68
2019-06-05 16:15:00,191,191
2019-06-05 16:20:00,53,53
2019-06-05 16:25:00,39,39
2019-06-05 16:30:00,23,23
2019-06-05 16:35:00,21,21
2019-06-05 16:40:00,28,28
2019-06-05 16:45:00,58,58
2019-06-05 16:50:00,30,30
2019-06-05 16:55:00,18,18
2019-06-05 17:00:00,28,28
2019-06-05 17:05:00,37,37
2019-06-05 17:10:00,33,33
2019-06-05 17:15:00,137,137
2019-06-05 17:20:00,110,110
2019-06-05 17:25:00,711,711
2019-06-05 17:30:00,632,632
2019-06-05 17:35:00,839,839
2019-06-05 17:40:00,1204,1204
2019-06-05 17:45:00,951,951
2019-06-05 17:50:00,81,81
2019-06-05 17:55:00,137,137
2019-06-05 18:00:00,601,601
2019-06-05 18:05:00,154,154
2019-06-05 18:10:00,625,625
2019-06-05 18:15:00,132,132
2019-06-05 18:20:00,44,44
2019-06-05 18:25:00,257,257
2019-06-05 18:30:00,83,83
2019-06-05 18:35:00,70,70
2019-06-05 18:40:00,744,744
2019-06-05 18:45:00,195,195
2019-06-05 18:50:00,30,30
2019-06-05 18:55:00,37,37
2019-06-05 19:00:00,263,263
2019-06-05 19:05:00,184,184
2019-06-05 19:10:00,190,190
2019-06-05 19:15:00,115,115
2019-06-05 19:20:00,32,32
2019-06-05 19:25:00,18,18
2019-06-05 19:30:00,19,19
2019-06-05 19:35:00,22,22
2019-06-05 19:40:00,17,17
2019-06-05 19:45:00,19,19
2019-06-05 19:50:00,67,67
2019-06-05 19:55:00,18,18
2019-06-05 20:00:00,19,19
2019-06-05 20:05:00,41,41
2019-06-05 20:10:00,218,218
2019-06-05 20:15:00,106,106
2019-06-05 20:20:00,96,96
2019-06-05 20:25:00,27,27
2019-06-05 20:30:00,26,26
2019-06-05 20:35:00,28,28
2019-06-05 20:40:00,29,29
2019-06-05 20:45:00,17,17
2019-06-05 20:50:00,27,27
2019-06-05 20:55:00,336,336
2019-06-05 21:00:00,49,49
2019-06-05 21:05:00,54,54
2019-06-05 21:10:00,60,60
2019-06-05 21:15:00,120,120
2019-06-05 21:20:00,41,41
2019-06-05 21:25:00,41,41
2019-06-05 21:30:00,20,20
