record_time,uplink_length,downlink_length
2019-06-05 09:10:00,552,552
2019-06-05 09:15:00,808,808
2019-06-05 09:20:00,774,774
2019-06-05 09:25:00,814,814
2019-06-05 09:30:00,369,369
2019-06-05 09:35:00,606,606
2019-06-05 09:40:00,138,138
2019-06-05 09:45:00,15,15
2019-06-05 09:50:00,12,12
2019-06-05 09:55:00,148,148
2019-06-05 10:00:00,24,24
2019-06-05 10:05:00,23,23
2019-06-05 10:10:00,47,47
2019-06-05 10:15:00,14,14
2019-06-05 10:20:00,40,40
2019-06-05 10:25:00,34,34
2019-06-05 10:30:00,137,137
2019-06-05 10:35:00,39,39
2019-06-05 10:40:00,242,242
2019-06-05 10:45:00,220,220
2019-06-05 10:50:00,20,20
2019-06-05 10:55:00,242,242
2019-06-05 11:00:00,20,20
2019-06-05 11:05:00,113,113
2019-06-05 11:10:00,36,36
2019-06-05 11:15:00,22,22
2019-06-05 11:20:00,428,428
2019-06-05 11:25:00,112,112
2019-06-05 11:30:00,45,45
2019-06-05 11:35:00,32,32
2019-06-05 11:40:00,53,53
2019-06-05 11:45:00,16,16
2019-06-05 11:50:00,27,27
2019-06-05 11:55:00,15,15
2019-06-05 12:00:00,28,28
2019-06-05 12:05:00,13,13
2019-06-05 12:10:00,30,30
2019-06-05 12:15:00,15,15
2019-06-05 12:20:00,925,925
2019-06-05 12:25:00,969,969
2019-06-05 12:30:00,204,204
2019-06-05 12:35:00,490,490
2019-06-05 12:40:00,861,861
2019-06-05 12:45:00,51,51
2019-06-05 12:50:00,342,342
2019-06-05 12:55:00,31,31
2019-06-05 13:00:00,26,26
2019-06-05 13:05:00,36,36
2019-06-05 13:10:00,52,52
2019-06-05 13:15:00,29,29
2019-06-05 13:20:00,55,55
2019-06-05 13:25:00,39,39
2019-06-05 13:30:00,53,53
2019-06-05 13:35:00,96,96
2019-06-05 13:40:00,31,31
2019-06-05 13:45:00,17,17
2019-06-05 13:50:00,17,17
2019-06-05 13:55:00,33,33
2019-06-05 14:00:00,29,29
2019-06-05 14:05:00,22,22
2019-06-05 14:10:00,29,29
2019-06-05 14:15:00,19,19
2019-06-05 14:20:00,112,112
2019-06-05 14:25:00,20,20
2019-06-05 14:30:00,50,50
2019-06-05 14:35:00,34,34
2019-06-05 14:40:00,42,42
2019-06-05 14:45:00,54,54
2019-06-05 14:50:00,31,31
2019-06-05 14:55:00,34,34
2019-06-05 15:00:00,31,31
2019-06-05 15:05:00,22,22
2019-06-05 15:10:00,56,56
2019-06-05 15:15:00,20,20
2019-06-05 15:20:00,63,63
2019-06-05 15:25:00,20,20
2019-06-05 15:30:00,24,24
2019-06-05 15:35:00,131,131
2019-06-05 15:40:00,37,37
2019-06-05 15:45:00,93,93
2019-06-05 15:50:00,103,103
2019-06-05 15:55:00,44,44
2019-06-05 16:00:00,23,23
2019-06-05 16:05:00,17,17
2019-06-05 16:10:00,47,47
2019-06-05 16:15:00,24,24
2019-06-05 16:20:00,67,67
2019-06-05 16:25:00,26,26
2019-06-05 16:30:00,32,32
2019-06-05 16:35:00,18,18
2019-06-05 16:40:00,28,28
2019-06-05 16:45:00,28,28
2019-06-05 16:50:00,28,28
2019-06-05 16:55:00,21,21
2019-06-05 17:00:00,21,21
2019-06-05 17:05:00,28,28
2019-06-05 17:10:00,72,72
2019-06-05 17:15:00,25,25
2019-06-05 17:20:00,61,61
2019-06-05 17:25:00,19,19
2019-06-05 17:30:00,21,21
2019-06-05 17:35:00,26,26
2019-06-05 17:40:00,29,29
2019-06-05 17:45:00,30,30
2019-06-05 17:50:00,29,29
2019-06-05 17:55:00,97,97
2019-06-05 18:00:00,14,14
2019-06-05 18:05:00,68,68
2019-06-05 18:10:00,548,548
2019-06-05 18:15:00,418,418
2019-06-05 18:20:00,360,360
2019-06-05 18:25:00,178,178
2019-06-05 18:30:00,158,158
2019-06-05 18:35:00,160,160
2019-06-05 18:40:00,521,521
2019-06-05 18:45:00,155,155
2019-06-05 18:50:00,448,448
2019-06-05 18:55:00,32,32
2019-06-05 19:00:00,29,29
2019-06-05 19:05:00,34,34
2019-06-05 19:10:00,217,217
2019-06-05 19:15:00,609,609
2019-06-05 19:20:00,291,291
