record_time,uplink_length,downlink_length
2019-06-03 00:10:00,326,326
2019-06-03 00:15:00,295,295
2019-06-03 00:20:00,298,298
2019-06-03 00:25:00,278,278
2019-06-03 00:30:00,285,285
2019-06-03 00:35:00,0,0
2019-06-03 00:40:00,0,0
2019-06-03 00:45:00,0,0
2019-06-03 00:50:00,6,6
2019-06-03 00:55:00,149,149
2019-06-03 01:00:00,6,6
2019-06-03 01:05:00,9,9
2019-06-03 01:10:00,282,282
2019-06-03 01:15:00,7,7
2019-06-03 01:20:00,5,5
2019-06-03 01:25:00,7,7
2019-06-03 01:30:00,152,152
2019-06-03 01:35:00,152,152
2019-06-03 01:40:00,446,446
2019-06-03 01:45:00,435,435
2019-06-03 01:50:00,139,139
2019-06-03 01:55:00,0,0
2019-06-03 02:00:00,249,249
2019-06-03 02:05:00,656,656
2019-06-03 02:10:00,885,885
2019-06-03 02:15:00,869,869
2019-06-03 02:20:00,871,871
2019-06-03 02:25:00,613,613
2019-06-03 02:30:00,579,579
2019-06-03 02:35:00,314,314
2019-06-03 02:40:00,300,300
2019-06-03 02:45:00,284,284
2019-06-03 02:50:00,507,507
2019-06-03 02:55:00,336,336
2019-06-03 03:00:00,294,294
2019-06-03 03:05:00,287,287
2019-06-03 03:10:00,278,278
2019-06-03 03:15:00,92,92
2019-06-03 03:20:00,0,0
2019-06-03 03:25:00,0,0
2019-06-03 03:30:00,0,0
2019-06-03 03:35:00,0,0
2019-06-03 03:40:00,0,0
2019-06-03 03:45:00,0,0
2019-06-03 03:50:00,0,0
2019-06-03 03:55:00,0,0
2019-06-03 04:00:00,0,0
2019-06-03 04:05:00,0,0
2019-06-03 04:10:00,0,0
2019-06-03 04:15:00,0,0
2019-06-03 04:20:00,0,0
2019-06-03 04:25:00,145,145
2019-06-03 04:30:00,0,0
2019-06-03 04:35:00,1,1
2019-06-03 04:40:00,23,23
2019-06-03 04:45:00,115,115
2019-06-03 04:50:00,2,2
2019-06-03 04:55:00,1,1
2019-06-03 05:00:00,1,1
2019-06-03 05:05:00,290,290
2019-06-03 05:10:00,296,296
2019-06-03 05:15:00,560,560
2019-06-03 05:20:00,134,134
2019-06-03 05:25:00,0,0
2019-06-03 05:30:00,0,0
2019-06-03 05:35:00,0,0
2019-06-03 05:40:00,0,0
2019-06-03 05:45:00,313,313
2019-06-03 05:50:00,294,294
2019-06-03 05:55:00,506,506
2019-06-03 06:00:00,578,578
2019-06-03 06:05:00,574,574
2019-06-03 06:10:00,288,288
2019-06-03 06:15:00,281,281
2019-06-03 06:20:00,98,98
2019-06-03 06:25:00,0,0
2019-06-03 06:30:00,0,0
2019-06-03 06:35:00,0,0
2019-06-03 06:40:00,143,143
2019-06-03 06:45:00,137,137
2019-06-03 06:50:00,1,1
2019-06-03 06:55:00,0,0
2019-06-03 07:00:00,144,144
2019-06-03 07:05:00,3,3
2019-06-03 07:10:00,0,0
2019-06-03 07:15:00,123,123
2019-06-03 07:20:00,176,176
2019-06-03 07:25:00,461,461
2019-06-03 07:30:00,686,686
2019-06-03 07:35:00,420,420
2019-06-03 07:40:00,292,292
2019-06-03 07:45:00,972,972
