time,value
0:00:00,1186
0:10:00,1187
0:20:00,1186
0:30:00,1187
0:40:00,1186
0:50:00,1186
1:00:00,1187
1:10:00,1185
1:20:00,1186
1:30:00,1187
1:40:00,1186
1:50:00,1186
2:00:00,1187
2:10:00,1186
2:20:00,1186
2:30:00,1187
2:40:00,1185
2:50:00,1187
3:00:00,1186
3:10:00,1186
3:20:00,1186
3:30:00,1187
3:40:00,1186
3:50:00,1187
4:00:00,1186
4:10:00,1186
4:20:00,1187
4:30:00,1186
4:40:00,1186
4:50:00,1186
5:00:00,1186
5:10:00,1185
5:20:00,1186
5:30:00,1186
5:40:00,1187
5:50:00,1186
6:00:00,1186
6:10:00,1186
6:20:00,1187
6:30:00,1186
6:40:00,1187
6:50:00,1186
7:00:00,1184
7:10:00,1187
7:20:00,1186
7:30:00,1187
7:40:00,1184
7:50:00,1186
8:00:00,1186
8:10:00,1186
8:20:00,1185
8:30:00,1183
8:40:00,1166
8:50:00,1171
9:00:00,1151
9:10:00,1155
9:20:00,1062
9:30:00,1158
9:40:00,1162
9:50:00,605
10:00:00,1030
10:10:00,1178
10:20:00,1162
10:30:00,1163
10:40:00,1105
10:50:00,1105
11:00:00,1125
11:10:00,1151
11:20:00,1184
11:30:00,1182
11:40:00,1182
11:50:00,1177
12:00:00,1176
12:10:00,1172
12:20:00,1177
12:30:00,1173
12:40:00,1174
12:50:00,1174
13:00:00,1173
13:10:00,795
13:20:00,815
13:30:00,1011
13:40:00,1104
13:50:00,1204
14:00:00,1183
14:10:00,1210
14:20:00,1214
14:30:00,1207
14:40:00,1209
14:50:00,1207
15:00:00,1192
15:10:00,1192
15:20:00,1217
15:30:00,1191
15:40:00,1171
15:50:00,1208
16:00:00,1183
16:10:00,1184
16:20:00,1164
16:30:00,1110
16:40:00,1163
16:50:00,1150
17:00:00,1169
17:10:00,1156
17:20:00,1173
17:30:00,1174
17:40:00,1171
17:50:00,1172
18:00:00,1197
18:10:00,1184
18:20:00,1012
18:30:00,1207
18:40:00,1207
18:50:00,1197
19:00:00,1174
19:10:00,1170
19:20:00,1194
19:30:00,1203
19:40:00,1199
19:50:00,1211
20:00:00,1196
20:10:00,1208
20:20:00,1210
20:30:00,1208
20:40:00,1199
20:50:00,1198
21:00:00,1186
21:10:00,1187
21:20:00,1186
21:30:00,1187
21:40:00,1187
21:50:00,1187
22:00:00,1186
22:10:00,1187
22:20:00,1186
22:30:00,1187
22:40:00,1187
22:50:00,1034
23:00:00,175
23:50:00,1013
