time,value
2:20:00,6329
7:40:00,1
8:00:00,1
8:30:00,1
8:40:00,1
9:00:00,4
9:10:00,6
9:20:00,12
9:30:00,21
9:40:00,31
9:50:00,21
10:00:00,16
10:10:00,19
10:20:00,20
10:30:00,7
10:40:00,6
10:50:00,10
11:00:00,6
11:10:00,10
11:20:00,7
11:30:00,6
11:40:00,7
11:50:00,2
12:00:00,1
12:20:00,1
12:40:00,3
12:50:00,4
13:10:00,1
13:20:00,4
13:30:00,3
13:40:00,3
13:50:00,5
14:00:00,5
14:10:00,1
14:20:00,6
14:30:00,4
14:40:00,2
14:50:00,2
15:10:00,2
15:20:00,2
15:30:00,9
15:40:00,2
15:50:00,9
16:00:00,8
16:10:00,1
16:20:00,2
16:30:00,1
16:40:00,2
16:50:00,1
17:00:00,7
17:10:00,1
17:20:00,3
17:30:00,2
17:40:00,2
18:00:00,7
18:10:00,4
18:20:00,2
18:30:00,3
18:40:00,1
18:50:00,1
19:10:00,2
19:20:00,4
19:40:00,4
20:20:00,1
20:30:00,1
20:40:00,2
21:30:00,1
21:40:00,1
