time,value
0:10:00,1
0:20:00,1
0:40:00,1
1:10:00,2
1:40:00,1
2:00:00,1
2:10:00,1
2:40:00,1
2:50:00,1
3:10:00,1
3:40:00,2
4:10:00,1
4:30:00,1
4:40:00,1
5:10:00,1
5:20:00,1
5:40:00,1
6:10:00,2
6:40:00,1
7:00:00,1
7:10:00,1
7:40:00,1
7:50:00,1
8:10:00,1
8:40:00,2
9:10:00,1
9:30:00,1
9:40:00,1
10:20:00,2
10:40:00,1
11:10:00,1
11:30:00,1
11:40:00,4
12:00:00,1
12:10:00,1
12:40:00,1
13:10:00,1
13:40:00,1
14:10:00,1
14:30:00,1
14:40:00,1
15:10:00,1
15:20:00,1
15:50:00,1
16:00:00,1
16:10:00,2
16:20:00,1
17:00:00,3
17:20:00,1
17:50:00,2
18:00:00,6
18:10:00,1
18:30:00,1
18:40:00,2
19:00:00,1
19:30:00,2
20:00:00,1
20:20:00,1
20:30:00,1
21:00:00,1
21:10:00,1
21:30:00,1
22:00:00,2
22:30:00,1
22:50:00,1
23:00:00,1
23:30:00,1
23:40:00,1
