time,value
0:00:00,1638
0:10:00,1687
0:20:00,1365
0:30:00,1556
0:40:00,1617
0:50:00,1573
1:00:00,1519
1:10:00,1630
1:20:00,1707
1:30:00,1658
1:40:00,1647
1:50:00,1690
2:00:00,1696
2:10:00,1755
2:20:00,1825
2:30:00,1830
2:40:00,1870
2:50:00,1779
3:00:00,1789
3:10:00,1801
3:20:00,1831
3:30:00,1809
3:40:00,1808
3:50:00,1654
4:00:00,1603
4:10:00,1754
4:20:00,1814
4:30:00,1673
4:40:00,1763
4:50:00,1784
5:00:00,1847
5:10:00,1832
5:20:00,1791
5:30:00,1804
5:40:00,1728
5:50:00,1605
6:00:00,1465
6:10:00,1530
6:20:00,1585
6:30:00,1585
6:40:00,1601
6:50:00,1610
7:00:00,1635
7:10:00,1507
7:20:00,1668
7:30:00,1634
7:40:00,1636
7:50:00,1640
8:00:00,1655
8:10:00,1731
8:20:00,1650
8:30:00,1567
8:40:00,1605
8:50:00,1600
9:00:00,1653
9:10:00,1518
9:20:00,1314
9:30:00,1230
9:40:00,1144
9:50:00,1116
10:00:00,1112
10:10:00,1113
10:20:00,1094
10:30:00,2929
10:40:00,3088
10:50:00,3297
11:00:00,3303
11:10:00,2858
11:20:00,3002
11:30:00,3239
11:40:00,3004
11:50:00,2950
12:00:00,3341
12:10:00,2857
12:20:00,3091
12:30:00,3378
12:40:00,3436
12:50:00,3392
13:00:00,3383
13:10:00,3254
13:20:00,3051
13:30:00,3127
13:40:00,3151
13:50:00,3046
14:00:00,3150
14:10:00,3299
14:20:00,3096
14:30:00,2943
14:40:00,2928
14:50:00,3050
15:00:00,3024
15:10:00,3051
15:20:00,3225
15:30:00,3088
15:40:00,2996
15:50:00,2918
16:00:00,3012
16:10:00,2997
16:20:00,2991
16:30:00,3139
16:40:00,3130
16:50:00,2867
17:00:00,3050
17:10:00,2849
17:20:00,2988
17:30:00,2996
17:40:00,3059
17:50:00,2591
18:00:00,2590
18:10:00,2565
18:20:00,2540
18:30:00,2467
18:40:00,2630
18:50:00,2532
19:00:00,2555
19:10:00,2714
19:20:00,2446
19:30:00,2272
19:40:00,2398
19:50:00,2350
20:00:00,2360
20:10:00,2454
20:20:00,2346
20:30:00,2451
20:40:00,2618
20:50:00,2597
21:00:00,2600
21:10:00,2298
21:20:00,2335
21:30:00,2531
21:40:00,2508
21:50:00,2556
22:00:00,2495
22:10:00,2450
22:20:00,2527
22:30:00,2516
22:40:00,2423
22:50:00,2439
23:00:00,2353
23:10:00,2355
23:20:00,2311
23:30:00,2349
23:40:00,2252
23:50:00,299
