record_time,uplink_length,downlink_length
2019-06-06 00:00:00,4,4
2019-06-06 00:05:00,4,4
2019-06-06 00:10:00,21,21
2019-06-06 00:15:00,8,8
2019-06-06 00:20:00,4,4
2019-06-06 00:25:00,3,3
2019-06-06 00:30:00,2,2
2019-06-06 00:35:00,5,5
2019-06-06 00:40:00,3,3
2019-06-06 00:45:00,6,6
2019-06-06 00:50:00,5,5
2019-06-06 00:55:00,4,4
2019-06-06 01:00:00,18,18
2019-06-06 01:05:00,5,5
2019-06-06 01:10:00,4,4
2019-06-06 01:15:00,8,8
2019-06-06 01:20:00,5,5
2019-06-06 01:25:00,3,3
2019-06-06 01:30:00,4,4
2019-06-06 01:35:00,3,3
2019-06-06 01:40:00,3,3
2019-06-06 01:45:00,8,8
2019-06-06 01:50:00,6,6
2019-06-06 01:55:00,6,6
2019-06-06 02:00:00,4,4
2019-06-06 02:05:00,3,3
2019-06-06 02:10:00,2,2
2019-06-06 02:15:00,12,12
2019-06-06 02:20:00,5,5
2019-06-06 02:25:00,3,3
2019-06-06 02:30:00,2,2
2019-06-06 02:35:00,5,5
2019-06-06 02:40:00,7,7
2019-06-06 02:45:00,4,4
2019-06-06 02:50:00,4,4
2019-06-06 02:55:00,5,5
2019-06-06 03:00:00,3,3
2019-06-06 03:05:00,5,5
2019-06-06 03:10:00,8,8
2019-06-06 03:15:00,4,4
2019-06-06 03:20:00,4,4
2019-06-06 03:25:00,5,5
2019-06-06 03:30:00,2,2
2019-06-06 03:35:00,4,4
2019-06-06 03:40:00,5,5
2019-06-06 03:45:00,4,4
2019-06-06 03:50:00,3,3
2019-06-06 03:55:00,3,3
2019-06-06 04:00:00,4,4
2019-06-06 04:05:00,6,6
2019-06-06 04:10:00,7,7
2019-06-06 04:15:00,10,10
2019-06-06 04:20:00,5,5
2019-06-06 04:25:00,3,3
2019-06-06 04:30:00,3,3
2019-06-06 04:35:00,3,3
2019-06-06 04:40:00,5,5
2019-06-06 04:45:00,3,3
2019-06-06 04:50:00,6,6
2019-06-06 04:55:00,5,5
2019-06-06 05:00:00,6,6
2019-06-06 05:05:00,4,4
2019-06-06 05:10:00,7,7
2019-06-06 05:15:00,5,5
2019-06-06 05:20:00,4,4
2019-06-06 05:25:00,3,3
2019-06-06 05:30:00,4,4
2019-06-06 05:35:00,4,4
2019-06-06 05:40:00,2,2
2019-06-06 05:45:00,9,9
2019-06-06 05:50:00,4,4
2019-06-06 05:55:00,4,4
2019-06-06 06:00:00,5,5
2019-06-06 06:05:00,2,2
2019-06-06 06:10:00,4,4
2019-06-06 06:15:00,11,11
2019-06-06 06:20:00,3,3
2019-06-06 06:25:00,3,3
2019-06-06 06:30:00,3,3
2019-06-06 06:35:00,4,4
2019-06-06 06:40:00,3,3
2019-06-06 06:45:00,6,6
2019-06-06 06:50:00,6,6
2019-06-06 06:55:00,4,4
2019-06-06 07:00:00,4,4
2019-06-06 07:05:00,9,9
2019-06-06 07:10:00,6,6
2019-06-06 07:15:00,6,6
2019-06-06 07:20:00,4,4
2019-06-06 07:25:00,6,6
2019-06-06 07:30:00,2,2
2019-06-06 07:35:00,6,6
2019-06-06 07:40:00,8,8
2019-06-06 07:45:00,5,5
2019-06-06 07:50:00,3,3
2019-06-06 07:55:00,4,4
2019-06-06 08:00:00,6,6
2019-06-06 08:05:00,4,4
2019-06-06 08:10:00,6,6
2019-06-06 08:15:00,9,9
2019-06-06 08:20:00,2,2
2019-06-06 08:25:00,5,5
2019-06-06 08:30:00,2,2
2019-06-06 08:35:00,7,7
2019-06-06 08:40:00,3,3
2019-06-06 08:45:00,7,7
2019-06-06 08:50:00,5,5
2019-06-06 08:55:00,5,5
2019-06-06 09:00:00,7,7
2019-06-06 09:05:00,4,4
2019-06-06 09:10:00,5,5
2019-06-06 09:15:00,5,5
2019-06-06 09:20:00,3,3
2019-06-06 09:25:00,5,5
2019-06-06 09:30:00,3,3
2019-06-06 09:35:00,9,9
2019-06-06 09:40:00,2,2
2019-06-06 09:45:00,4,4
2019-06-06 09:50:00,6,6
2019-06-06 09:55:00,5,5
2019-06-06 10:00:00,2,2
2019-06-06 10:05:00,25,25
2019-06-06 10:10:00,37,37
2019-06-06 10:15:00,110,110
2019-06-06 10:20:00,7,7
2019-06-06 10:25:00,7,7
2019-06-06 10:30:00,6,6
2019-06-06 10:35:00,3,3
2019-06-06 10:40:00,2,2
2019-06-06 10:45:00,3,3
2019-06-06 10:50:00,9,9
2019-06-06 10:55:00,5,5
2019-06-06 11:00:00,8,8
2019-06-06 11:05:00,7,7
2019-06-06 11:10:00,5,5
2019-06-06 11:15:00,8,8
2019-06-06 11:20:00,7,7
2019-06-06 11:25:00,7,7
2019-06-06 11:30:00,5,5
2019-06-06 11:35:00,6,6
2019-06-06 11:40:00,4,4
2019-06-06 11:45:00,9,9
2019-06-06 11:50:00,4,4
2019-06-06 11:55:00,6,6
2019-06-06 12:00:00,5,5
2019-06-06 12:05:00,4,4
2019-06-06 12:10:00,4,4
2019-06-06 12:15:00,3,3
2019-06-06 12:20:00,5,5
2019-06-06 12:25:00,6,6
2019-06-06 12:30:00,4,4
2019-06-06 12:35:00,9,9
2019-06-06 12:40:00,2,2
2019-06-06 12:45:00,4,4
2019-06-06 12:50:00,6,6
2019-06-06 12:55:00,5,5
2019-06-06 13:00:00,7,7
2019-06-06 13:05:00,6,6
2019-06-06 13:10:00,5,5
2019-06-06 13:15:00,3,3
2019-06-06 13:20:00,7,7
2019-06-06 13:25:00,3,3
2019-06-06 13:30:00,5,5
2019-06-06 13:35:00,8,8
2019-06-06 13:40:00,2,2
2019-06-06 13:45:00,5,5
2019-06-06 13:50:00,7,7
2019-06-06 13:55:00,5,5
2019-06-06 14:00:00,4,4
2019-06-06 14:05:00,4,4
2019-06-06 14:10:00,6,6
2019-06-06 14:15:00,5,5
2019-06-06 14:20:00,6,6
2019-06-06 14:25:00,8,8
2019-06-06 14:30:00,2,2
2019-06-06 14:35:00,141,141
2019-06-06 14:40:00,11,11
2019-06-06 14:45:00,8,8
2019-06-06 14:50:00,5,5
2019-06-06 14:55:00,11,11
2019-06-06 15:00:00,11,11
2019-06-06 15:05:00,15,15
2019-06-06 15:10:00,5,5
2019-06-06 15:15:00,8,8
2019-06-06 15:20:00,10,10
2019-06-06 15:25:00,56,56
2019-06-06 15:30:00,136,136
2019-06-06 15:35:00,113,113
2019-06-06 15:40:00,29,29
2019-06-06 15:45:00,56,56
2019-06-06 15:50:00,34,34
2019-06-06 15:55:00,33,33
2019-06-06 16:00:00,12,12
2019-06-06 16:05:00,14,14
2019-06-06 16:10:00,8,8
2019-06-06 16:15:00,5,5
2019-06-06 16:20:00,8,8
2019-06-06 16:25:00,9,9
2019-06-06 16:30:00,7,7
2019-06-06 16:35:00,5,5
2019-06-06 16:40:00,3,3
2019-06-06 16:45:00,10,10
2019-06-06 16:50:00,7,7
2019-06-06 16:55:00,5,5
2019-06-06 17:00:00,3,3
2019-06-06 17:05:00,10,10
2019-06-06 17:10:00,96,96
2019-06-06 17:15:00,71,71
2019-06-06 17:20:00,53,53
2019-06-06 17:25:00,46,46
2019-06-06 17:30:00,59,59
2019-06-06 17:35:00,53,53
2019-06-06 17:40:00,74,74
2019-06-06 17:45:00,42,42
2019-06-06 17:50:00,43,43
2019-06-06 17:55:00,37,37
2019-06-06 18:00:00,55,55
2019-06-06 18:05:00,33,33
2019-06-06 18:10:00,4,4
2019-06-06 18:15:00,19,19
2019-06-06 18:20:00,38,38
2019-06-06 18:25:00,62,62
2019-06-06 18:30:00,2,2
2019-06-06 18:35:00,77,77
2019-06-06 18:40:00,25,25
2019-06-06 18:45:00,14,14
2019-06-06 18:50:00,10,10
2019-06-06 18:55:00,43,43
