record_time,uplink_length,downlink_length
2019-06-05 09:30:00,312,312
2019-06-05 09:35:00,275,275
2019-06-05 09:40:00,34,34
2019-06-05 09:45:00,27,27
2019-06-05 09:50:00,18,18
2019-06-05 09:55:00,7,7
2019-06-05 10:00:00,11,11
2019-06-05 10:05:00,335,335
2019-06-05 10:10:00,235,235
2019-06-05 10:15:00,501,501
2019-06-05 10:20:00,196,196
2019-06-05 10:25:00,249,249
2019-06-05 10:30:00,824,824
2019-06-05 10:35:00,386,386
2019-06-05 10:40:00,445,445
2019-06-05 10:45:00,345,345
2019-06-05 10:50:00,366,366
2019-06-05 10:55:00,53,53
2019-06-05 11:00:00,644,644
2019-06-05 11:05:00,389,389
2019-06-05 11:10:00,521,521
2019-06-05 11:15:00,408,408
2019-06-05 11:20:00,567,567
2019-06-05 11:25:00,221,221
2019-06-05 11:30:00,172,172
2019-06-05 11:35:00,424,424
2019-06-05 11:40:00,850,850
2019-06-05 11:45:00,189,189
2019-06-05 11:50:00,53,53
2019-06-05 11:55:00,214,214
2019-06-05 12:00:00,365,365
2019-06-05 12:05:00,314,314
2019-06-05 12:10:00,679,679
2019-06-05 12:15:00,421,421
2019-06-05 12:20:00,557,557
2019-06-05 12:25:00,633,633
2019-06-05 12:30:00,36,36
2019-06-05 12:35:00,72,72
2019-06-05 12:40:00,49,49
2019-06-05 12:45:00,167,167
2019-06-05 12:50:00,415,415
2019-06-05 12:55:00,430,430
2019-06-05 13:00:00,562,562
2019-06-05 13:05:00,640,640
2019-06-05 13:10:00,588,588
2019-06-05 13:15:00,140,140
2019-06-05 13:20:00,10,10
2019-06-05 13:25:00,9,9
2019-06-05 13:30:00,131,131
2019-06-05 13:35:00,302,302
2019-06-05 13:40:00,334,334
2019-06-05 13:45:00,117,117
2019-06-05 13:50:00,349,349
2019-06-05 13:55:00,650,650
2019-06-05 14:00:00,479,479
2019-06-05 14:05:00,562,562
2019-06-05 14:10:00,413,413
2019-06-05 14:15:00,1115,1115
2019-06-05 14:20:00,241,241
2019-06-05 14:25:00,122,122
2019-06-05 14:30:00,8,8
2019-06-05 14:35:00,15,15
2019-06-05 14:40:00,643,643
2019-06-05 14:45:00,863,863
2019-06-05 14:50:00,354,354
2019-06-05 14:55:00,833,833
2019-06-05 15:00:00,317,317
2019-06-05 15:05:00,141,141
2019-06-05 15:10:00,351,351
2019-06-05 15:15:00,192,192
2019-06-05 15:20:00,590,590
2019-06-05 15:25:00,119,119
2019-06-05 15:30:00,484,484
2019-06-05 15:35:00,401,401
2019-06-05 15:40:00,294,294
2019-06-05 15:45:00,416,416
2019-06-05 15:50:00,158,158
2019-06-05 15:55:00,166,166
2019-06-05 16:00:00,80,80
2019-06-05 16:05:00,433,433
2019-06-05 16:10:00,109,109
2019-06-05 16:15:00,207,207
2019-06-05 16:20:00,241,241
2019-06-05 16:25:00,167,167
2019-06-05 16:30:00,167,167
2019-06-05 16:35:00,142,142
2019-06-05 16:40:00,118,118
2019-06-05 16:45:00,68,68
2019-06-05 16:50:00,266,266
2019-06-05 16:55:00,62,62
2019-06-05 17:00:00,414,414
2019-06-05 17:05:00,36,36
2019-06-05 17:10:00,7,7
2019-06-05 17:15:00,13,13
2019-06-05 17:20:00,116,116
2019-06-05 17:25:00,11,11
2019-06-05 17:30:00,125,125
2019-06-05 17:35:00,19,19
2019-06-05 17:40:00,59,59
2019-06-05 17:45:00,14,14
2019-06-05 17:50:00,21,21
2019-06-05 17:55:00,13,13
2019-06-05 18:00:00,24,24
2019-06-05 18:05:00,132,132
2019-06-05 18:10:00,8,8
2019-06-05 18:15:00,25,25
2019-06-05 18:20:00,13,13
2019-06-05 18:25:00,10,10
2019-06-05 18:30:00,30,30
2019-06-05 18:35:00,14,14
2019-06-05 18:40:00,119,119
2019-06-05 18:45:00,338,338
2019-06-05 18:50:00,5,5
