record_time,uplink_length,downlink_length
2019-06-05 13:20:00,134,134
2019-06-05 13:25:00,723,723
2019-06-05 13:30:00,179,179
2019-06-05 13:35:00,49,49
2019-06-05 13:40:00,218,218
2019-06-05 13:45:00,111,111
2019-06-05 13:50:00,630,630
2019-06-05 13:55:00,182,182
2019-06-05 14:00:00,377,377
2019-06-05 14:05:00,546,546
2019-06-05 14:10:00,437,437
2019-06-05 14:15:00,332,332
2019-06-05 14:20:00,209,209
2019-06-05 14:25:00,21,21
2019-06-05 14:30:00,200,200
2019-06-05 14:35:00,8,8
2019-06-05 14:40:00,18,18
2019-06-05 14:45:00,147,147
2019-06-05 14:50:00,30,30
2019-06-05 14:55:00,11,11
2019-06-05 15:00:00,14,14
2019-06-05 15:05:00,263,263
2019-06-05 15:10:00,8,8
2019-06-05 15:15:00,7,7
2019-06-05 15:20:00,35,35
2019-06-05 15:25:00,17,17
2019-06-05 15:30:00,39,39
2019-06-05 15:35:00,29,29
2019-06-05 15:40:00,22,22
2019-06-05 15:45:00,13,13
2019-06-05 15:50:00,19,19
2019-06-05 15:55:00,43,43
2019-06-05 16:00:00,11,11
2019-06-05 16:05:00,10,10
2019-06-05 16:10:00,9,9
2019-06-05 16:15:00,9,9
2019-06-05 16:20:00,43,43
2019-06-05 16:25:00,8,8
2019-06-05 16:30:00,36,36
2019-06-05 16:35:00,24,24
2019-06-05 16:40:00,15,15
2019-06-05 16:45:00,8,8
2019-06-05 16:50:00,16,16
2019-06-05 16:55:00,25,25
2019-06-05 17:00:00,10,10
2019-06-05 17:05:00,387,387
2019-06-05 17:10:00,300,300
2019-06-05 17:15:00,8,8
2019-06-05 17:20:00,30,30
2019-06-05 17:25:00,13,13
2019-06-05 17:30:00,37,37
2019-06-05 17:35:00,24,24
2019-06-05 17:40:00,10,10
2019-06-05 17:45:00,12,12
2019-06-05 17:50:00,23,23
2019-06-05 17:55:00,20,20
2019-06-05 18:00:00,10,10
2019-06-05 18:05:00,12,12
2019-06-05 18:10:00,9,9
2019-06-05 18:15:00,16,16
2019-06-05 18:20:00,22,22
2019-06-05 18:25:00,155,155
2019-06-05 18:30:00,34,34
2019-06-05 18:35:00,25,25
2019-06-05 18:40:00,31,31
2019-06-05 18:45:00,46,46
2019-06-05 18:50:00,44,44
2019-06-05 18:55:00,48,48
2019-06-05 19:00:00,256,256
2019-06-05 19:05:00,11,11
2019-06-05 19:10:00,68,68
2019-06-05 19:15:00,73,73
2019-06-05 19:20:00,71,71
2019-06-05 19:25:00,34,34
2019-06-05 19:30:00,92,92
2019-06-05 19:35:00,27,27
2019-06-05 19:40:00,47,47
2019-06-05 19:45:00,121,121
2019-06-05 19:50:00,118,118
2019-06-05 19:55:00,15,15
2019-06-05 20:00:00,16,16
2019-06-05 20:05:00,35,35
2019-06-05 20:10:00,14,14
2019-06-05 20:15:00,12,12
2019-06-05 20:20:00,23,23
2019-06-05 20:25:00,16,16
2019-06-05 20:30:00,37,37
2019-06-05 20:35:00,13,13
2019-06-05 20:40:00,12,12
2019-06-05 20:45:00,10,10
2019-06-05 20:50:00,19,19
2019-06-05 20:55:00,15,15
2019-06-05 21:00:00,17,17
2019-06-05 21:05:00,479,479
2019-06-05 21:10:00,152,152
2019-06-05 21:15:00,184,184
2019-06-05 21:20:00,175,175
2019-06-05 21:25:00,99,99
2019-06-05 21:30:00,48,48
