record_time,uplink_length,downlink_length
2019-06-13 09:35:00,392,392
2019-06-13 09:40:00,93,93
2019-06-13 09:45:00,25,25
2019-06-13 09:50:00,14,14
2019-06-13 09:55:00,19,19
2019-06-13 10:00:00,104,104
2019-06-13 10:05:00,28,28
2019-06-13 10:10:00,21,21
2019-06-13 10:15:00,52,52
2019-06-13 10:20:00,106,106
2019-06-13 10:25:00,161,161
2019-06-13 10:30:00,251,251
2019-06-13 10:35:00,134,134
2019-06-13 10:40:00,60,60
2019-06-13 10:45:00,45,45
2019-06-13 10:50:00,238,238
2019-06-13 10:55:00,100,100
2019-06-13 11:00:00,63,63
2019-06-13 11:05:00,14,14
2019-06-13 11:10:00,57,57
2019-06-13 11:15:00,186,186
2019-06-13 11:20:00,247,247
2019-06-13 11:25:00,143,143
2019-06-13 11:30:00,126,126
2019-06-13 11:35:00,98,98
2019-06-13 11:40:00,221,221
2019-06-13 11:45:00,55,55
2019-06-13 11:50:00,34,34
2019-06-13 11:55:00,4,4
2019-06-13 12:00:00,0,0
2019-06-13 12:05:00,0,0
2019-06-13 12:10:00,0,0
2019-06-13 12:15:00,168,168
2019-06-13 12:20:00,258,258
2019-06-13 12:25:00,26,26
2019-06-13 12:30:00,49,49
2019-06-13 12:35:00,67,67
2019-06-13 12:40:00,41,41
2019-06-13 12:45:00,108,108
2019-06-13 12:50:00,80,80
2019-06-13 12:55:00,78,78
2019-06-13 13:00:00,59,59
2019-06-13 13:05:00,40,40
2019-06-13 13:10:00,189,189
2019-06-13 13:15:00,326,326
2019-06-13 13:20:00,112,112
2019-06-13 13:25:00,170,170
2019-06-13 13:30:00,311,311
2019-06-13 13:35:00,278,278
2019-06-13 13:40:00,138,138
2019-06-13 13:45:00,320,320
2019-06-13 13:50:00,130,130
2019-06-13 13:55:00,13,13
2019-06-13 14:00:00,104,104
2019-06-13 14:05:00,309,309
2019-06-13 14:10:00,303,303
2019-06-13 14:15:00,222,222
2019-06-13 14:20:00,290,290
2019-06-13 14:25:00,153,153
2019-06-13 14:30:00,254,254
2019-06-13 14:35:00,434,434
2019-06-13 14:40:00,197,197
2019-06-13 14:45:00,165,165
2019-06-13 14:50:00,232,232
2019-06-13 14:55:00,271,271
2019-06-13 15:00:00,138,138
2019-06-13 15:05:00,25,25
2019-06-13 15:10:00,37,37
2019-06-13 15:15:00,67,67
2019-06-13 15:20:00,62,62
2019-06-13 15:25:00,28,28
2019-06-13 15:30:00,187,187
2019-06-13 15:35:00,0,0
2019-06-13 15:40:00,0,0
2019-06-13 15:45:00,81,81
2019-06-13 15:50:00,53,53
2019-06-13 15:55:00,0,0
2019-06-13 16:00:00,0,0
2019-06-13 16:05:00,0,0
2019-06-13 16:10:00,0,0
2019-06-13 16:15:00,0,0
2019-06-13 16:20:00,0,0
2019-06-13 16:25:00,0,0
2019-06-13 16:30:00,0,0
2019-06-13 16:35:00,0,0
2019-06-13 16:40:00,0,0
2019-06-13 16:45:00,0,0
2019-06-13 16:50:00,0,0
2019-06-13 16:55:00,40,40
2019-06-13 17:00:00,123,123
2019-06-13 17:05:00,61,61
2019-06-13 17:10:00,242,242
2019-06-13 17:15:00,133,133
2019-06-13 17:20:00,278,278
2019-06-13 17:25:00,189,189
2019-06-13 17:30:00,489,489
2019-06-13 17:35:00,587,587
2019-06-13 17:40:00,15,15
2019-06-13 17:45:00,22,22
2019-06-13 17:50:00,422,422
2019-06-13 17:55:00,222,222
2019-06-13 18:00:00,146,146
2019-06-13 18:05:00,464,464
2019-06-13 18:10:00,468,468
2019-06-13 18:15:00,97,97
2019-06-13 18:20:00,56,56
2019-06-13 18:25:00,11,11
2019-06-13 18:30:00,14,14
2019-06-13 18:35:00,30,30
2019-06-13 18:40:00,21,21
2019-06-13 18:45:00,107,107
2019-06-13 18:50:00,387,387
2019-06-13 18:55:00,306,306
2019-06-13 19:00:00,267,267
2019-06-13 19:05:00,640,640
2019-06-13 19:10:00,616,616
2019-06-13 19:15:00,527,527
2019-06-13 19:20:00,21,21
2019-06-13 19:25:00,20,20
2019-06-13 19:30:00,9,9
2019-06-13 19:35:00,18,18
2019-06-13 19:40:00,1465,1465
2019-06-13 19:45:00,125,125
2019-06-13 19:50:00,90,90
2019-06-13 19:55:00,38,38
2019-06-13 20:00:00,52,52
2019-06-13 20:05:00,29,29
2019-06-13 20:10:00,91,91
2019-06-13 20:15:00,41,41
2019-06-13 20:20:00,169,169
2019-06-13 20:25:00,15,15
2019-06-13 20:30:00,163,163
2019-06-13 20:35:00,74,74
2019-06-13 20:40:00,77,77
2019-06-13 20:45:00,34,34
2019-06-13 20:50:00,34,34
2019-06-13 20:55:00,130,130
2019-06-13 21:00:00,106,106
2019-06-13 21:05:00,85,85
2019-06-13 21:10:00,29,29
2019-06-13 21:15:00,5,5
