time,value
0:00:00,4895
0:10:00,5027
0:20:00,4921
0:30:00,5028
0:40:00,4980
0:50:00,5031
1:00:00,5089
1:10:00,4992
1:20:00,4912
1:30:00,4978
1:40:00,4968
1:50:00,4769
2:00:00,4896
2:10:00,5010
2:20:00,4882
2:30:00,5016
2:40:00,5188
2:50:00,5036
3:00:00,5114
3:10:00,5102
3:20:00,4807
3:30:00,4896
3:40:00,4823
3:50:00,3911
4:00:00,2916
4:10:00,2965
4:20:00,2938
4:30:00,3117
4:40:00,2988
4:50:00,2920
5:00:00,2857
5:10:00,2903
5:20:00,2893
5:30:00,2990
5:40:00,3011
5:50:00,2995
6:00:00,3005
6:10:00,2989
6:20:00,2799
6:30:00,2591
6:40:00,2739
6:50:00,2733
7:00:00,2982
7:10:00,3083
7:20:00,2986
7:30:00,3037
7:40:00,3121
7:50:00,3054
8:00:00,3135
8:10:00,3128
8:20:00,2988
8:30:00,3018
8:40:00,2978
8:50:00,3066
9:00:00,3143
9:10:00,3117
9:20:00,3065
9:30:00,2961
9:40:00,2724
9:50:00,2347
10:00:00,2056
10:10:00,2187
10:20:00,2114
10:30:00,2587
10:40:00,2936
10:50:00,2958
11:00:00,2054
11:10:00,2653
11:20:00,2907
11:30:00,2430
11:40:00,2818
11:50:00,2948
12:00:00,3115
12:10:00,3376
12:20:00,3207
12:30:00,3134
12:40:00,2884
12:50:00,2694
13:00:00,2502
13:10:00,2443
13:20:00,2371
13:30:00,2464
13:40:00,2174
13:50:00,2090
14:00:00,1896
14:10:00,2005
14:20:00,1819
14:30:00,2001
14:40:00,1894
14:50:00,2093
15:00:00,1885
15:10:00,1922
15:20:00,1930
15:30:00,1965
15:40:00,1733
15:50:00,1703
16:00:00,1827
16:10:00,2071
16:20:00,2102
16:30:00,2088
16:40:00,1929
16:50:00,1803
17:00:00,1950
17:10:00,2281
17:20:00,2082
17:30:00,2145
17:40:00,1992
17:50:00,2038
18:00:00,2334
18:10:00,2184
18:20:00,2047
18:30:00,2333
18:40:00,2485
18:50:00,2544
19:00:00,2534
19:10:00,2556
19:20:00,2653
19:30:00,2674
19:40:00,2699
19:50:00,2858
20:00:00,3049
20:10:00,3075
20:20:00,2767
20:30:00,2834
20:40:00,2816
20:50:00,2949
21:00:00,2960
21:10:00,3048
21:20:00,2947
21:30:00,3042
21:40:00,3076
21:50:00,3005
22:00:00,3089
22:10:00,2963
22:20:00,2897
22:30:00,3036
22:40:00,3201
22:50:00,3004
23:00:00,2865
23:10:00,3036
23:20:00,3106
23:30:00,3112
23:40:00,3125
23:50:00,3064
