record_time,uplink_length,downlink_length
2019-06-04 00:00:00,403,403
2019-06-04 00:05:00,411,411
2019-06-04 00:10:00,404,404
2019-06-04 00:15:00,365,365
2019-06-04 00:20:00,415,415
2019-06-04 00:25:00,393,393
2019-06-04 00:30:00,387,387
2019-06-04 00:35:00,408,408
2019-06-04 00:40:00,412,412
2019-06-04 00:45:00,406,406
2019-06-04 00:50:00,394,394
2019-06-04 00:55:00,409,409
2019-06-04 01:00:00,399,399
2019-06-04 01:05:00,405,405
2019-06-04 01:10:00,404,404
2019-06-04 01:15:00,414,414
2019-06-04 01:20:00,414,414
2019-06-04 01:25:00,416,416
2019-06-04 01:30:00,405,405
2019-06-04 01:35:00,407,407
2019-06-04 01:40:00,411,411
2019-06-04 01:45:00,392,392
2019-06-04 01:50:00,401,401
2019-06-04 01:55:00,408,408
2019-06-04 02:00:00,413,413
2019-06-04 02:05:00,412,412
2019-06-04 02:10:00,378,378
2019-06-04 02:15:00,416,416
2019-06-04 02:20:00,401,401
2019-06-04 02:25:00,414,414
2019-06-04 02:30:00,338,338
2019-06-04 02:35:00,395,395
2019-06-04 02:40:00,406,406
2019-06-04 02:45:00,412,412
2019-06-04 02:50:00,332,332
2019-06-04 02:55:00,419,419
2019-06-04 03:00:00,417,417
2019-06-04 03:05:00,416,416
2019-06-04 03:10:00,403,403
2019-06-04 03:15:00,403,403
2019-06-04 03:20:00,335,335
2019-06-04 03:25:00,415,415
2019-06-04 03:30:00,413,413
2019-06-04 03:35:00,421,421
2019-06-04 03:40:00,415,415
2019-06-04 03:45:00,411,411
2019-06-04 03:50:00,411,411
2019-06-04 03:55:00,414,414
2019-06-04 04:00:00,334,334
2019-06-04 04:05:00,420,420
2019-06-04 04:10:00,411,411
2019-06-04 04:15:00,410,410
2019-06-04 04:20:00,405,405
2019-06-04 04:25:00,409,409
2019-06-04 04:30:00,407,407
2019-06-04 04:35:00,405,405
2019-06-04 04:40:00,404,404
2019-06-04 04:45:00,408,408
2019-06-04 04:50:00,418,418
2019-06-04 04:55:00,414,414
