time,value
0:00:00,1121
0:10:00,1145
0:20:00,1161
0:30:00,1150
0:40:00,1162
0:50:00,1154
1:00:00,1160
1:10:00,1153
1:20:00,1149
1:30:00,1134
1:40:00,1129
1:50:00,1100
2:00:00,1122
2:10:00,1111
2:20:00,1138
2:30:00,1143
2:40:00,1137
2:50:00,1136
3:00:00,1148
3:10:00,1148
3:20:00,1105
3:30:00,1116
3:40:00,1144
3:50:00,1128
4:00:00,1132
4:10:00,1132
4:20:00,1142
4:30:00,1126
4:40:00,1140
4:50:00,1139
5:00:00,1149
5:10:00,1146
5:20:00,1109
5:30:00,1123
5:40:00,1141
5:50:00,1131
6:00:00,1137
6:10:00,1134
6:20:00,1105
6:30:00,1101
6:40:00,1120
6:50:00,1125
7:00:00,1122
7:10:00,1125
7:20:00,1115
7:30:00,1139
7:40:00,1142
7:50:00,1143
8:00:00,1147
8:10:00,1112
8:20:00,1112
8:30:00,1125
8:40:00,1133
8:50:00,1123
9:00:00,1127
9:10:00,1138
9:20:00,1144
9:30:00,1131
9:40:00,1112
9:50:00,1145
10:00:00,1147
10:10:00,1136
10:20:00,1131
10:30:00,1142
10:40:00,1146
10:50:00,1150
11:00:00,1158
11:10:00,1149
11:20:00,1144
11:30:00,1159
11:40:00,1150
11:50:00,1143
12:00:00,1163
12:10:00,1153
12:20:00,1143
12:30:00,1165
12:40:00,1147
12:50:00,1146
13:00:00,1154
13:10:00,1155
13:20:00,1158
13:30:00,1148
13:40:00,1147
13:50:00,1122
14:00:00,1132
14:10:00,1118
14:20:00,1132
14:30:00,1112
14:40:00,1139
14:50:00,1132
15:00:00,1129
15:10:00,1123
15:20:00,1113
15:30:00,1134
15:40:00,1131
15:50:00,1140
16:00:00,1125
16:10:00,1138
16:20:00,1123
16:30:00,1113
16:40:00,1138
16:50:00,1145
17:00:00,1151
17:10:00,1131
17:20:00,1150
17:30:00,1123
17:40:00,1127
17:50:00,1120
18:00:00,1141
18:10:00,1147
18:20:00,1139
18:30:00,1149
18:40:00,1154
18:50:00,1142
19:00:00,1140
19:10:00,1143
19:20:00,1145
19:30:00,1138
19:40:00,1147
19:50:00,1130
20:00:00,1148
20:10:00,1123
20:20:00,1121
20:30:00,1111
20:40:00,1150
20:50:00,1141
21:00:00,1157
21:10:00,1142
21:20:00,1139
21:30:00,1126
21:40:00,1153
21:50:00,1137
22:00:00,1106
22:10:00,1133
22:20:00,1125
22:30:00,1153
22:40:00,1137
22:50:00,1140
23:00:00,1141
23:10:00,1143
23:20:00,1134
23:30:00,1135
23:40:00,1110
23:50:00,1155
