record_time,uplink_length,downlink_length
2019-06-04 00:00:00,7,7
2019-06-04 00:05:00,49,49
2019-06-04 00:10:00,15,15
2019-06-04 00:15:00,14,14
2019-06-04 00:20:00,30,30
2019-06-04 00:25:00,11,11
2019-06-04 00:30:00,12,12
2019-06-04 00:35:00,35,35
2019-06-04 00:40:00,13,13
2019-06-04 00:45:00,20,20
2019-06-04 00:50:00,15,15
2019-06-04 00:55:00,19,19
2019-06-04 01:00:00,13,13
2019-06-04 01:05:00,57,57
2019-06-04 01:10:00,18,18
2019-06-04 01:15:00,16,16
2019-06-04 01:20:00,12,12
2019-06-04 01:25:00,11,11
2019-06-04 01:30:00,8,8
2019-06-04 01:35:00,55,55
2019-06-04 01:40:00,11,11
2019-06-04 01:45:00,14,14
2019-06-04 01:50:00,11,11
2019-06-04 01:55:00,18,18
2019-06-04 02:00:00,18,18
2019-06-04 02:05:00,351,351
2019-06-04 02:10:00,9,9
2019-06-04 02:15:00,15,15
2019-06-04 02:20:00,11,11
2019-06-04 02:25:00,8,8
2019-06-04 02:30:00,11,11
2019-06-04 02:35:00,49,49
2019-06-04 02:40:00,10,10
2019-06-04 02:45:00,12,12
2019-06-04 02:50:00,11,11
2019-06-04 02:55:00,22,22
2019-06-04 03:00:00,16,16
2019-06-04 03:05:00,57,57
2019-06-04 03:10:00,8,8
2019-06-04 03:15:00,11,11
2019-06-04 03:20:00,12,12
2019-06-04 03:25:00,10,10
2019-06-04 03:30:00,20,20
2019-06-04 03:35:00,36,36
2019-06-04 03:40:00,8,8
2019-06-04 03:45:00,10,10
2019-06-04 03:50:00,25,25
2019-06-04 03:55:00,18,18
2019-06-04 04:00:00,28,28
2019-06-04 04:05:00,62,62
2019-06-04 04:10:00,9,9
2019-06-04 04:15:00,16,16
2019-06-04 04:20:00,10,10
2019-06-04 04:25:00,9,9
2019-06-04 04:30:00,19,19
2019-06-04 04:35:00,30,30
2019-06-04 04:40:00,21,21
2019-06-04 04:45:00,15,15
2019-06-04 04:50:00,18,18
2019-06-04 04:55:00,15,15
2019-06-04 05:00:00,19,19
2019-06-04 05:05:00,58,58
2019-06-04 05:10:00,12,12
2019-06-04 05:15:00,12,12
2019-06-04 05:20:00,11,11
2019-06-04 05:25:00,13,13
2019-06-04 05:30:00,14,14
2019-06-04 05:35:00,42,42
2019-06-04 05:40:00,11,11
2019-06-04 05:45:00,12,12
2019-06-04 05:50:00,11,11
2019-06-04 05:55:00,35,35
2019-06-04 06:00:00,16,16
2019-06-04 06:05:00,52,52
2019-06-04 06:10:00,21,21
2019-06-04 06:15:00,13,13
2019-06-04 06:20:00,9,9
2019-06-04 06:25:00,31,31
2019-06-04 06:30:00,14,14
2019-06-04 06:35:00,29,29
2019-06-04 06:40:00,8,8
2019-06-04 06:45:00,11,11
2019-06-04 06:50:00,10,10
2019-06-04 06:55:00,20,20
2019-06-04 07:00:00,10,10
2019-06-04 07:05:00,54,54
2019-06-04 07:10:00,10,10
2019-06-04 07:15:00,23,23
2019-06-04 07:20:00,20,20
2019-06-04 07:25:00,15,15
2019-06-04 07:30:00,10,10
2019-06-04 07:35:00,32,32
2019-06-04 07:40:00,11,11
2019-06-04 07:45:00,19,19
2019-06-04 07:50:00,11,11
2019-06-04 07:55:00,24,24
2019-06-04 08:00:00,16,16
2019-06-04 08:05:00,15,15
2019-06-04 08:10:00,18,18
2019-06-04 08:15:00,48,48
2019-06-04 08:20:00,23,23
2019-06-04 08:25:00,10,10
2019-06-04 08:30:00,11,11
2019-06-04 08:35:00,30,30
2019-06-04 08:40:00,13,13
2019-06-04 08:45:00,13,13
2019-06-04 08:50:00,17,17
2019-06-04 08:55:00,16,16
2019-06-04 09:00:00,8,8
2019-06-04 09:05:00,27,27
2019-06-04 09:10:00,9,9
2019-06-04 09:15:00,49,49
2019-06-04 09:20:00,15,15
2019-06-04 09:25:00,16,16
2019-06-04 09:30:00,11,11
2019-06-04 09:35:00,55,55
2019-06-04 09:40:00,19,19
2019-06-04 09:45:00,13,13
2019-06-04 09:50:00,21,21
2019-06-04 09:55:00,123,123
2019-06-04 10:00:00,134,134
2019-06-04 10:05:00,136,136
2019-06-04 10:10:00,53,53
2019-06-04 10:15:00,144,144
2019-06-04 10:20:00,315,315
2019-06-04 10:25:00,188,188
2019-06-04 10:30:00,171,171
2019-06-04 10:35:00,390,390
2019-06-04 10:40:00,95,95
2019-06-04 10:45:00,121,121
2019-06-04 10:50:00,41,41
2019-06-04 10:55:00,33,33
2019-06-04 11:00:00,56,56
2019-06-04 11:05:00,16,16
2019-06-04 11:10:00,11,11
2019-06-04 11:15:00,41,41
2019-06-04 11:20:00,149,149
2019-06-04 11:25:00,45,45
2019-06-04 11:30:00,102,102
2019-06-04 11:35:00,140,140
2019-06-04 11:40:00,701,701
2019-06-04 11:45:00,296,296
2019-06-04 11:50:00,152,152
2019-06-04 11:55:00,64,64
2019-06-04 12:00:00,40,40
2019-06-04 12:05:00,29,29
2019-06-04 12:10:00,309,309
2019-06-04 12:15:00,16,16
2019-06-04 12:20:00,74,74
2019-06-04 12:25:00,10,10
2019-06-04 12:30:00,22,22
2019-06-04 12:35:00,16,16
2019-06-04 12:40:00,215,215
2019-06-04 12:45:00,389,389
2019-06-04 12:50:00,359,359
2019-06-04 12:55:00,65,65
2019-06-04 13:00:00,32,32
2019-06-04 13:05:00,20,20
2019-06-04 13:10:00,200,200
2019-06-04 13:15:00,11,11
2019-06-04 13:20:00,80,80
2019-06-04 13:25:00,111,111
2019-06-04 13:30:00,30,30
2019-06-04 13:35:00,51,51
2019-06-04 13:40:00,121,121
2019-06-04 13:45:00,258,258
2019-06-04 13:50:00,25,25
2019-06-04 13:55:00,73,73
2019-06-04 14:00:00,117,117
2019-06-04 14:05:00,318,318
2019-06-04 14:10:00,118,118
