record_time,uplink_length,downlink_length
2019-06-12 09:25:00,402,402
2019-06-12 09:30:00,465,465
2019-06-12 09:35:00,502,502
2019-06-12 09:40:00,225,225
2019-06-12 09:45:00,233,233
2019-06-12 09:50:00,402,402
2019-06-12 09:55:00,78,78
2019-06-12 10:00:00,90,90
2019-06-12 10:05:00,202,202
2019-06-12 10:10:00,493,493
2019-06-12 10:15:00,95,95
2019-06-12 10:20:00,22,22
2019-06-12 10:25:00,162,162
2019-06-12 10:30:00,255,255
2019-06-12 10:35:00,35,35
2019-06-12 10:40:00,57,57
2019-06-12 10:45:00,155,155
2019-06-12 10:50:00,131,131
2019-06-12 10:55:00,27,27
2019-06-12 11:00:00,24,24
2019-06-12 11:05:00,10,10
2019-06-12 11:10:00,21,21
2019-06-12 11:15:00,10,10
2019-06-12 11:20:00,7,7
2019-06-12 11:25:00,122,122
2019-06-12 11:30:00,12,12
2019-06-12 11:35:00,55,55
2019-06-12 11:40:00,150,150
2019-06-12 11:45:00,97,97
2019-06-12 11:50:00,355,355
2019-06-12 11:55:00,118,118
2019-06-12 12:00:00,209,209
2019-06-12 12:05:00,208,208
2019-06-12 12:10:00,38,38
2019-06-12 12:15:00,28,28
2019-06-12 12:20:00,21,21
2019-06-12 12:25:00,24,24
2019-06-12 12:30:00,8,8
2019-06-12 12:35:00,35,35
2019-06-12 12:40:00,9,9
2019-06-12 12:45:00,13,13
2019-06-12 12:50:00,27,27
2019-06-12 12:55:00,0,0
2019-06-12 13:00:00,0,0
2019-06-12 13:05:00,0,0
2019-06-12 13:10:00,0,0
2019-06-12 13:15:00,0,0
2019-06-12 13:20:00,0,0
2019-06-12 13:25:00,0,0
2019-06-12 13:30:00,0,0
2019-06-12 13:35:00,167,167
2019-06-12 13:40:00,232,232
2019-06-12 13:45:00,115,115
2019-06-12 13:50:00,813,813
2019-06-12 13:55:00,89,89
2019-06-12 14:00:00,72,72
2019-06-12 14:05:00,122,122
2019-06-12 14:10:00,187,187
2019-06-12 14:15:00,205,205
2019-06-12 14:20:00,57,57
2019-06-12 14:25:00,120,120
2019-06-12 14:30:00,51,51
2019-06-12 14:35:00,79,79
2019-06-12 14:40:00,146,146
2019-06-12 14:45:00,257,257
2019-06-12 14:50:00,236,236
2019-06-12 14:55:00,236,236
2019-06-12 15:00:00,197,197
2019-06-12 15:05:00,35,35
2019-06-12 15:10:00,28,28
2019-06-12 15:15:00,54,54
2019-06-12 15:20:00,19,19
2019-06-12 15:25:00,29,29
2019-06-12 15:30:00,22,22
2019-06-12 15:35:00,44,44
2019-06-12 15:40:00,451,451
2019-06-12 15:45:00,775,775
2019-06-12 15:50:00,233,233
2019-06-12 15:55:00,152,152
2019-06-12 16:00:00,461,461
2019-06-12 16:05:00,60,60
2019-06-12 16:10:00,35,35
2019-06-12 16:15:00,49,49
2019-06-12 16:20:00,36,36
2019-06-12 16:25:00,171,171
2019-06-12 16:30:00,34,34
2019-06-12 16:35:00,102,102
2019-06-12 16:40:00,96,96
2019-06-12 16:45:00,43,43
2019-06-12 16:50:00,45,45
2019-06-12 16:55:00,38,38
2019-06-12 17:00:00,81,81
2019-06-12 17:05:00,30,30
2019-06-12 17:10:00,27,27
2019-06-12 17:15:00,40,40
2019-06-12 17:20:00,40,40
2019-06-12 17:25:00,39,39
2019-06-12 17:30:00,17,17
2019-06-12 17:35:00,121,121
2019-06-12 17:40:00,68,68
2019-06-12 17:45:00,50,50
2019-06-12 17:50:00,84,84
2019-06-12 17:55:00,22,22
2019-06-12 18:00:00,21,21
2019-06-12 18:05:00,104,104
2019-06-12 18:10:00,67,67
2019-06-12 18:15:00,41,41
2019-06-12 18:20:00,38,38
2019-06-12 18:25:00,54,54
2019-06-12 18:30:00,99,99
2019-06-12 18:35:00,154,154
2019-06-12 18:40:00,246,246
2019-06-12 18:45:00,726,726
2019-06-12 18:50:00,112,112
2019-06-12 18:55:00,57,57
2019-06-12 19:00:00,20,20
2019-06-12 19:05:00,452,452
2019-06-12 19:10:00,341,341
2019-06-12 19:15:00,81,81
2019-06-12 19:20:00,591,591
2019-06-12 19:25:00,93,93
2019-06-12 19:30:00,168,168
2019-06-12 19:35:00,274,274
2019-06-12 19:40:00,360,360
2019-06-12 19:45:00,233,233
2019-06-12 19:50:00,27,27
2019-06-12 19:55:00,187,187
2019-06-12 20:00:00,330,330
2019-06-12 20:05:00,282,282
2019-06-12 20:10:00,303,303
2019-06-12 20:15:00,123,123
2019-06-12 20:20:00,268,268
2019-06-12 20:25:00,908,908
