record_time,uplink_length,downlink_length
2019-06-03 00:00:00,583,583
2019-06-03 00:05:00,582,582
2019-06-03 00:10:00,584,584
2019-06-03 00:15:00,582,582
2019-06-03 00:20:00,577,577
2019-06-03 00:25:00,576,576
2019-06-03 00:30:00,576,576
2019-06-03 00:35:00,581,581
2019-06-03 00:40:00,580,580
2019-06-03 00:45:00,589,589
2019-06-03 00:50:00,581,581
2019-06-03 00:55:00,577,577
2019-06-03 01:00:00,571,571
2019-06-03 01:05:00,576,576
2019-06-03 01:10:00,576,576
2019-06-03 01:15:00,572,572
2019-06-03 01:20:00,575,575
2019-06-03 01:25:00,567,567
2019-06-03 01:30:00,579,579
2019-06-03 01:35:00,576,576
2019-06-03 01:40:00,578,578
2019-06-03 01:45:00,573,573
2019-06-03 01:50:00,573,573
2019-06-03 01:55:00,570,570
2019-06-03 02:00:00,570,570
2019-06-03 02:05:00,579,579
2019-06-03 02:10:00,575,575
2019-06-03 02:15:00,580,580
2019-06-03 02:20:00,568,568
2019-06-03 02:25:00,569,569
2019-06-03 02:30:00,573,573
2019-06-03 02:35:00,581,581
2019-06-03 02:40:00,572,572
2019-06-03 02:45:00,584,584
2019-06-03 02:50:00,582,582
2019-06-03 02:55:00,572,572
2019-06-03 03:00:00,575,575
2019-06-03 03:05:00,576,576
2019-06-03 03:10:00,575,575
2019-06-03 03:15:00,567,567
2019-06-03 03:20:00,565,565
2019-06-03 03:25:00,568,568
2019-06-03 03:30:00,567,567
2019-06-03 03:35:00,572,572
2019-06-03 03:40:00,576,576
2019-06-03 03:45:00,571,571
2019-06-03 03:50:00,570,570
2019-06-03 03:55:00,570,570
2019-06-03 04:00:00,563,563
2019-06-03 04:05:00,573,573
2019-06-03 04:10:00,581,581
2019-06-03 04:15:00,569,569
2019-06-03 04:20:00,574,574
2019-06-03 04:25:00,570,570
2019-06-03 04:30:00,576,576
2019-06-03 04:35:00,574,574
2019-06-03 04:40:00,580,580
2019-06-03 04:45:00,579,579
2019-06-03 04:50:00,580,580
2019-06-03 04:55:00,582,582
2019-06-03 05:00:00,577,577
2019-06-03 05:05:00,564,564
2019-06-03 05:10:00,577,577
2019-06-03 05:15:00,581,581
2019-06-03 05:20:00,579,579
2019-06-03 05:25:00,583,583
2019-06-03 05:30:00,579,579
2019-06-03 05:35:00,573,573
2019-06-03 05:40:00,578,578
2019-06-03 05:45:00,584,584
2019-06-03 05:50:00,575,575
2019-06-03 05:55:00,582,582
2019-06-03 06:00:00,579,579
2019-06-03 06:05:00,574,574
