time,value
0:00:00,1666
0:10:00,1670
0:20:00,1689
0:30:00,1704
0:40:00,1701
0:50:00,1656
1:00:00,1631
1:10:00,1672
1:20:00,1740
1:30:00,1698
1:40:00,1710
1:50:00,1720
2:00:00,1736
2:10:00,1735
2:20:00,1680
2:30:00,1810
2:40:00,1783
2:50:00,1804
3:00:00,1808
3:10:00,1826
3:20:00,1775
3:30:00,1778
3:40:00,1826
3:50:00,1755
4:00:00,1735
4:10:00,1731
4:20:00,1710
4:30:00,1733
4:40:00,1683
4:50:00,1670
5:00:00,1702
5:10:00,1700
5:20:00,1648
5:30:00,1679
5:40:00,1664
5:50:00,1631
6:00:00,1784
6:10:00,1790
6:20:00,1764
6:30:00,1814
6:40:00,1790
6:50:00,1769
7:00:00,1838
7:10:00,1831
7:20:00,1820
7:30:00,1812
7:40:00,1781
7:50:00,1845
8:00:00,1845
8:10:00,1852
8:20:00,1828
8:30:00,1790
8:40:00,1846
8:50:00,1806
9:00:00,1845
9:10:00,1795
9:20:00,1774
9:30:00,1664
9:40:00,1574
9:50:00,1466
10:00:00,1333
10:10:00,1239
10:20:00,1350
10:30:00,1329
10:40:00,2264
10:50:00,2097
11:00:00,2091
11:10:00,2027
11:20:00,1702
11:30:00,1544
11:40:00,1853
11:50:00,1741
12:00:00,2070
12:10:00,2095
12:20:00,2205
12:30:00,2246
12:40:00,2311
12:50:00,2322
13:00:00,2354
13:10:00,2236
13:20:00,2190
13:30:00,2160
13:40:00,2125
13:50:00,2084
14:00:00,1760
14:10:00,1545
14:20:00,1688
14:30:00,1782
14:40:00,1969
14:50:00,1767
15:00:00,1990
15:10:00,1925
15:20:00,1858
15:30:00,1646
15:40:00,1638
15:50:00,1613
16:00:00,1686
16:10:00,1693
16:20:00,1517
16:30:00,1663
16:40:00,1658
16:50:00,1629
17:00:00,1699
17:10:00,1653
17:20:00,1528
17:30:00,1584
17:40:00,1534
17:50:00,1450
18:00:00,1531
18:10:00,1507
18:20:00,1553
18:30:00,1572
18:40:00,1496
18:50:00,1490
19:00:00,1552
19:10:00,1533
19:20:00,1557
19:30:00,1454
19:40:00,1610
19:50:00,1592
20:00:00,1568
20:10:00,1604
20:20:00,1529
20:30:00,1465
20:40:00,1534
20:50:00,1499
21:00:00,1545
21:10:00,1514
21:20:00,1518
21:30:00,1558
21:40:00,1557
21:50:00,1571
22:00:00,1441
22:10:00,1611
22:20:00,1655
22:30:00,1678
22:40:00,1701
22:50:00,1641
23:00:00,1740
23:10:00,1675
23:20:00,1676
23:30:00,1665
23:40:00,1684
23:50:00,1690
