time,value
0:00:00,1151
0:10:00,1148
0:20:00,1142
0:30:00,1141
0:40:00,1123
0:50:00,1129
1:00:00,1134
1:10:00,1129
1:20:00,1140
1:30:00,1133
1:40:00,1125
1:50:00,1138
2:00:00,1128
2:10:00,1137
2:20:00,1136
2:30:00,1162
2:40:00,1137
2:50:00,1134
3:00:00,1119
3:10:00,1131
3:20:00,1135
3:30:00,1123
3:40:00,1125
3:50:00,1135
4:00:00,1115
4:10:00,1116
4:20:00,1128
4:30:00,1133
4:40:00,1147
4:50:00,1125
5:00:00,1138
5:10:00,1119
5:20:00,1132
5:30:00,1135
5:40:00,1134
5:50:00,1146
6:00:00,1144
6:10:00,1139
6:20:00,1142
6:30:00,1146
6:40:00,1137
6:50:00,1134
7:00:00,1135
7:10:00,1150
7:20:00,1133
7:30:00,1144
7:40:00,1136
7:50:00,1137
8:00:00,1136
8:10:00,1137
8:20:00,1117
8:30:00,1124
8:40:00,1131
8:50:00,1139
9:00:00,1137
9:10:00,1128
9:20:00,1133
9:30:00,1119
9:40:00,1145
9:50:00,1139
10:00:00,1137
10:10:00,1134
10:20:00,1143
10:30:00,1156
10:40:00,1144
10:50:00,1149
11:00:00,1145
11:10:00,1149
11:20:00,1133
11:30:00,1141
11:40:00,1134
11:50:00,1148
12:00:00,1136
12:10:00,1147
12:20:00,1143
12:30:00,1138
12:40:00,1160
12:50:00,1154
13:00:00,1157
13:10:00,1149
13:20:00,1140
13:30:00,1092
13:40:00,1101
13:50:00,1129
14:00:00,1119
14:10:00,1147
14:20:00,1130
14:30:00,1122
14:40:00,1118
14:50:00,1122
15:00:00,1117
15:10:00,1152
15:20:00,1142
15:30:00,1135
15:40:00,1146
15:50:00,1136
16:00:00,1115
16:10:00,1147
16:20:00,1130
16:30:00,1153
16:40:00,1155
16:50:00,1159
17:00:00,1141
17:10:00,1157
17:20:00,1157
17:30:00,1155
17:40:00,1144
17:50:00,1157
18:00:00,1144
18:10:00,1135
18:20:00,1147
18:30:00,1149
18:40:00,1147
18:50:00,1162
19:00:00,1159
19:10:00,1143
19:20:00,1154
19:30:00,1135
19:40:00,1152
19:50:00,1147
20:00:00,1145
20:10:00,1147
20:20:00,1137
20:30:00,1112
20:40:00,1114
20:50:00,1127
21:00:00,1157
21:10:00,1154
21:20:00,1149
21:30:00,1147
21:40:00,1129
21:50:00,1124
22:00:00,1138
22:10:00,1131
22:20:00,1141
22:30:00,1138
22:40:00,1144
22:50:00,1156
23:00:00,1144
23:10:00,1141
23:20:00,1138
23:30:00,1127
23:40:00,1147
23:50:00,1130
