time,value
0:00:00,4133
0:10:00,4110
0:20:00,4151
0:30:00,4102
0:40:00,4045
0:50:00,3913
1:00:00,3960
1:10:00,4026
1:20:00,4076
1:30:00,4011
1:40:00,4022
1:50:00,3945
2:00:00,4073
2:10:00,3886
2:20:00,3434
2:30:00,3547
2:40:00,3402
2:50:00,3578
3:00:00,3939
3:10:00,4099
3:20:00,4021
3:30:00,4076
3:40:00,4080
3:50:00,4025
4:00:00,3959
4:10:00,3905
4:20:00,4052
4:30:00,4179
4:40:00,4109
4:50:00,3964
5:00:00,4139
5:10:00,4073
5:20:00,4160
5:30:00,4048
5:40:00,4127
5:50:00,3880
6:00:00,3887
6:10:00,3977
6:20:00,3928
6:30:00,3916
6:40:00,3882
6:50:00,3766
7:00:00,3740
7:10:00,3979
7:20:00,3932
7:30:00,3839
7:40:00,4054
7:50:00,3838
8:00:00,3916
8:10:00,3867
8:20:00,3837
8:30:00,3864
8:40:00,3886
8:50:00,3925
9:00:00,4059
9:10:00,4045
9:20:00,3973
9:30:00,3965
9:40:00,4136
9:50:00,3966
10:00:00,3991
10:10:00,3816
10:20:00,3848
10:30:00,3986
10:40:00,4287
10:50:00,4869
11:00:00,5106
11:10:00,4993
11:20:00,4834
11:30:00,5018
11:40:00,5153
11:50:00,5056
12:00:00,5209
12:10:00,4967
12:20:00,5155
12:30:00,5000
12:40:00,5032
12:50:00,4997
13:00:00,4908
13:10:00,4987
13:20:00,4887
13:30:00,4078
13:40:00,4041
13:50:00,4352
14:00:00,4521
14:10:00,5003
14:20:00,4872
14:30:00,4957
14:40:00,4862
14:50:00,4854
15:00:00,4739
15:10:00,5140
15:20:00,5154
15:30:00,5066
15:40:00,5098
15:50:00,4986
16:00:00,4891
16:10:00,4871
16:20:00,4930
16:30:00,5030
16:40:00,5057
16:50:00,5024
17:00:00,4975
17:10:00,5084
17:20:00,5065
17:30:00,5133
17:40:00,5113
17:50:00,4916
18:00:00,5035
18:10:00,5070
18:20:00,5250
18:30:00,5277
18:40:00,5029
18:50:00,5163
19:00:00,5044
19:10:00,5157
19:20:00,5055
19:30:00,5006
19:40:00,5149
19:50:00,4961
20:00:00,5154
20:10:00,5078
20:20:00,5069
20:30:00,4892
20:40:00,4853
20:50:00,4762
21:00:00,5142
21:10:00,5094
21:20:00,5167
21:30:00,5038
21:40:00,4969
21:50:00,4922
22:00:00,5030
22:10:00,4939
22:20:00,4991
22:30:00,5032
22:40:00,5173
22:50:00,5174
23:00:00,5134
23:10:00,5152
23:20:00,4935
23:30:00,4894
23:40:00,5061
23:50:00,4905
