record_time,uplink_length,downlink_length
2019-06-11 00:50:00,1,1
2019-06-11 00:55:00,41,41
2019-06-11 01:00:00,0,0
2019-06-11 01:05:00,0,0
2019-06-11 01:10:00,0,0
2019-06-11 01:15:00,0,0
2019-06-11 01:20:00,0,0
2019-06-11 01:25:00,0,0
2019-06-11 01:30:00,0,0
2019-06-11 01:35:00,0,0
2019-06-11 01:40:00,0,0
2019-06-11 01:45:00,3,3
2019-06-11 01:50:00,1941,1941
2019-06-11 01:55:00,0,0
2019-06-11 02:00:00,0,0
2019-06-11 02:05:00,0,0
2019-06-11 02:10:00,0,0
2019-06-11 02:15:00,0,0
2019-06-11 02:20:00,0,0
2019-06-11 02:25:00,0,0
2019-06-11 02:30:00,0,0
2019-06-11 02:35:00,0,0
2019-06-11 02:40:00,0,0
2019-06-11 02:45:00,0,0
2019-06-11 02:50:00,0,0
2019-06-11 02:55:00,0,0
2019-06-11 03:00:00,0,0
2019-06-11 03:05:00,0,0
2019-06-11 03:10:00,0,0
2019-06-11 03:15:00,0,0
2019-06-11 03:20:00,0,0
2019-06-11 03:25:00,0,0
2019-06-11 03:30:00,0,0
2019-06-11 03:35:00,0,0
2019-06-11 03:40:00,0,0
2019-06-11 03:45:00,0,0
2019-06-11 03:50:00,0,0
2019-06-11 03:55:00,14,14
2019-06-11 04:00:00,910,910
2019-06-11 04:05:00,0,0
2019-06-11 04:10:00,0,0
2019-06-11 04:15:00,0,0
2019-06-11 04:20:00,0,0
2019-06-11 04:25:00,0,0
2019-06-11 04:30:00,0,0
2019-06-11 04:35:00,0,0
2019-06-11 04:40:00,0,0
2019-06-11 04:45:00,0,0
2019-06-11 04:50:00,0,0
2019-06-11 04:55:00,0,0
2019-06-11 05:00:00,0,0
2019-06-11 05:05:00,0,0
2019-06-11 05:10:00,0,0
2019-06-11 05:15:00,0,0
2019-06-11 05:20:00,0,0
2019-06-11 05:25:00,0,0
2019-06-11 05:30:00,0,0
2019-06-11 05:35:00,0,0
2019-06-11 05:40:00,0,0
2019-06-11 05:45:00,0,0
2019-06-11 05:50:00,0,0
2019-06-11 05:55:00,0,0
2019-06-11 06:00:00,0,0
2019-06-11 06:05:00,11,11
2019-06-11 06:10:00,913,913
2019-06-11 06:15:00,0,0
2019-06-11 06:20:00,0,0
2019-06-11 06:25:00,0,0
2019-06-11 06:30:00,0,0
2019-06-11 06:35:00,0,0
2019-06-11 06:40:00,0,0
2019-06-11 06:45:00,0,0
2019-06-11 06:50:00,0,0
2019-06-11 06:55:00,0,0
2019-06-11 07:00:00,0,0
2019-06-11 07:05:00,0,0
2019-06-11 07:10:00,0,0
2019-06-11 07:15:00,0,0
2019-06-11 07:20:00,0,0
2019-06-11 07:25:00,0,0
2019-06-11 07:30:00,0,0
2019-06-11 07:35:00,0,0
2019-06-11 07:40:00,0,0
2019-06-11 07:45:00,0,0
2019-06-11 07:50:00,0,0
2019-06-11 07:55:00,0,0
2019-06-11 08:00:00,0,0
2019-06-11 08:05:00,0,0
2019-06-11 08:10:00,0,0
2019-06-11 08:15:00,68,68
2019-06-11 08:20:00,856,856
2019-06-11 08:25:00,0,0
2019-06-11 08:30:00,0,0
2019-06-11 08:35:00,0,0
2019-06-11 08:40:00,0,0
2019-06-11 08:45:00,0,0
2019-06-11 08:50:00,0,0
2019-06-11 08:55:00,64,64
2019-06-11 09:00:00,0,0
2019-06-11 09:05:00,0,0
2019-06-11 09:10:00,0,0
2019-06-11 09:15:00,0,0
2019-06-11 09:20:00,0,0
2019-06-11 09:25:00,0,0
2019-06-11 09:30:00,0,0
2019-06-11 09:35:00,0,0
2019-06-11 09:40:00,0,0
2019-06-11 09:45:00,0,0
2019-06-11 09:50:00,0,0
2019-06-11 09:55:00,5598,5598
2019-06-11 10:00:00,874,874
2019-06-11 10:05:00,5132,5132
2019-06-11 10:10:00,7019,7019
2019-06-11 10:15:00,4751,4751
2019-06-11 10:20:00,7733,7733
2019-06-11 10:25:00,10595,10595
2019-06-11 10:30:00,6406,6406
2019-06-11 10:35:00,6525,6525
2019-06-11 10:40:00,641,641
2019-06-11 10:45:00,3782,3782
2019-06-11 10:50:00,782,782
2019-06-11 10:55:00,876,876
2019-06-11 11:00:00,930,930
2019-06-11 11:05:00,505,505
2019-06-11 11:10:00,4552,4552
2019-06-11 11:15:00,3302,3302
2019-06-11 11:20:00,23,23
2019-06-11 11:25:00,526,526
2019-06-11 11:30:00,272,272
2019-06-11 11:35:00,49,49
2019-06-11 11:40:00,1135,1135
2019-06-11 11:45:00,41,41
2019-06-11 11:50:00,203,203
2019-06-11 11:55:00,6,6
2019-06-11 12:00:00,0,0
2019-06-11 12:05:00,7,7
2019-06-11 12:10:00,6778,6778
2019-06-11 12:15:00,7811,7811
2019-06-11 12:20:00,7255,7255
2019-06-11 12:25:00,8671,8671
2019-06-11 12:30:00,7664,7664
2019-06-11 12:35:00,6250,6250
2019-06-11 12:40:00,70,70
2019-06-11 12:45:00,7290,7290
2019-06-11 12:50:00,3015,3015
2019-06-11 12:55:00,4024,4024
2019-06-11 13:00:00,854,854
2019-06-11 13:05:00,823,823
2019-06-11 13:10:00,1,1
2019-06-11 13:15:00,0,0
2019-06-11 13:20:00,0,0
2019-06-11 13:25:00,0,0
2019-06-11 13:30:00,0,0
2019-06-11 13:35:00,0,0
2019-06-11 13:40:00,1122,1122
2019-06-11 13:45:00,557,557
2019-06-11 13:50:00,556,556
2019-06-11 13:55:00,1515,1515
2019-06-11 14:00:00,533,533
2019-06-11 14:05:00,239,239
2019-06-11 14:10:00,0,0
2019-06-11 14:15:00,1898,1898
2019-06-11 14:20:00,0,0
2019-06-11 14:25:00,278,278
2019-06-11 14:30:00,0,0
2019-06-11 14:35:00,6670,6670
2019-06-11 14:40:00,1369,1369
2019-06-11 14:45:00,275,275
2019-06-11 14:50:00,263,263
2019-06-11 14:55:00,576,576
2019-06-11 15:00:00,5839,5839
2019-06-11 15:05:00,731,731
2019-06-11 15:10:00,3032,3032
2019-06-11 15:15:00,16,16
2019-06-11 15:20:00,3629,3629
2019-06-11 15:25:00,8720,8720
2019-06-11 15:30:00,5534,5534
2019-06-11 15:35:00,0,0
2019-06-11 15:40:00,4281,4281
2019-06-11 15:45:00,208,208
2019-06-11 15:50:00,0,0
2019-06-11 15:55:00,0,0
2019-06-11 16:00:00,0,0
2019-06-11 16:05:00,9646,9646
2019-06-11 16:10:00,1967,1967
2019-06-11 16:15:00,648,648
2019-06-11 16:20:00,93,93
2019-06-11 16:25:00,0,0
2019-06-11 16:30:00,278,278
2019-06-11 16:35:00,0,0
2019-06-11 16:40:00,540,540
2019-06-11 16:45:00,0,0
2019-06-11 16:50:00,4270,4270
2019-06-11 16:55:00,859,859
2019-06-11 17:00:00,1375,1375
2019-06-11 17:05:00,791,791
2019-06-11 17:10:00,2734,2734
2019-06-11 17:15:00,3499,3499
2019-06-11 17:20:00,10022,10022
2019-06-11 17:25:00,1186,1186
2019-06-11 17:30:00,8,8
2019-06-11 17:35:00,6061,6061
2019-06-11 17:40:00,1445,1445
2019-06-11 17:45:00,2916,2916
2019-06-11 17:50:00,7788,7788
2019-06-11 17:55:00,6188,6188
2019-06-11 18:00:00,4411,4411
2019-06-11 18:05:00,7260,7260
2019-06-11 18:10:00,7027,7027
2019-06-11 18:15:00,6347,6347
2019-06-11 18:20:00,97,97
2019-06-11 18:25:00,2945,2945
2019-06-11 18:30:00,473,473
2019-06-11 18:35:00,2617,2617
2019-06-11 18:40:00,1576,1576
2019-06-11 18:45:00,547,547
2019-06-11 18:50:00,421,421
2019-06-11 18:55:00,212,212
2019-06-11 19:00:00,6687,6687
2019-06-11 19:05:00,7080,7080
2019-06-11 19:10:00,7406,7406
2019-06-11 19:15:00,6457,6457
2019-06-11 19:20:00,842,842
2019-06-11 19:25:00,559,559
2019-06-11 19:30:00,7349,7349
2019-06-11 19:35:00,3151,3151
2019-06-11 19:40:00,5031,5031
2019-06-11 19:45:00,247,247
2019-06-11 19:50:00,3830,3830
2019-06-11 19:55:00,527,527
2019-06-11 20:00:00,203,203
2019-06-11 20:05:00,1082,1082
2019-06-11 20:10:00,194,194
2019-06-11 20:15:00,0,0
2019-06-11 20:20:00,7686,7686
2019-06-11 20:25:00,285,285
2019-06-11 20:30:00,8462,8462
2019-06-11 20:35:00,9090,9090
2019-06-11 20:40:00,12616,12616
2019-06-11 20:45:00,9025,9025
2019-06-11 20:50:00,9904,9904
2019-06-11 20:55:00,3429,3429
2019-06-11 21:00:00,43,43
2019-06-11 21:05:00,737,737
2019-06-11 21:10:00,0,0
2019-06-11 21:15:00,1104,1104
2019-06-11 21:20:00,0,0
2019-06-11 21:25:00,0,0
2019-06-11 21:30:00,1,1
2019-06-11 21:35:00,10944,10944
2019-06-11 21:40:00,236,236
2019-06-11 21:45:00,2884,2884
2019-06-11 21:50:00,0,0
2019-06-11 21:55:00,0,0
2019-06-11 22:00:00,0,0
2019-06-11 22:05:00,0,0
2019-06-11 22:10:00,0,0
2019-06-11 22:15:00,3114,3114
2019-06-11 22:20:00,0,0
2019-06-11 22:25:00,12,12
2019-06-11 22:30:00,5118,5118
2019-06-11 22:35:00,0,0
2019-06-11 22:40:00,0,0
2019-06-11 22:45:00,0,0
2019-06-11 22:50:00,0,0
2019-06-11 22:55:00,0,0
2019-06-11 23:00:00,5192,5192
2019-06-11 23:05:00,9467,9467
2019-06-11 23:10:00,7932,7932
2019-06-11 23:15:00,6529,6529
2019-06-11 23:20:00,8641,8641
2019-06-11 23:25:00,7316,7316
2019-06-11 23:30:00,4506,4506
2019-06-11 23:35:00,10,10
2019-06-11 23:40:00,908,908
2019-06-11 23:45:00,0,0
2019-06-11 23:50:00,0,0
2019-06-11 23:55:00,1434,1434
