record_time,uplink_length,downlink_length
2019-06-04 09:25:00,4,4
2019-06-04 09:30:00,93,93
2019-06-04 09:35:00,21,21
2019-06-04 09:40:00,25,25
2019-06-04 09:45:00,48,48
2019-06-04 09:50:00,143,143
2019-06-04 09:55:00,123,123
2019-06-04 10:00:00,39,39
2019-06-04 10:05:00,61,61
2019-06-04 10:10:00,40,40
2019-06-04 10:15:00,97,97
2019-06-04 10:20:00,77,77
2019-06-04 10:25:00,142,142
2019-06-04 10:30:00,129,129
2019-06-04 10:35:00,34,34
2019-06-04 10:40:00,33,33
2019-06-04 10:45:00,71,71
2019-06-04 10:50:00,12,12
2019-06-04 10:55:00,11,11
2019-06-04 11:00:00,316,316
2019-06-04 11:05:00,61,61
2019-06-04 11:10:00,18,18
2019-06-04 11:15:00,34,34
2019-06-04 11:20:00,30,30
2019-06-04 11:25:00,50,50
2019-06-04 11:30:00,37,37
2019-06-04 11:35:00,79,79
2019-06-04 11:40:00,111,111
2019-06-04 11:45:00,26,26
2019-06-04 11:50:00,8,8
2019-06-04 11:55:00,11,11
2019-06-04 12:00:00,15,15
2019-06-04 12:05:00,10,10
2019-06-04 12:10:00,10,10
2019-06-04 12:15:00,17,17
2019-06-04 12:20:00,10,10
2019-06-04 12:25:00,18,18
2019-06-04 12:30:00,20,20
2019-06-04 12:35:00,15,15
2019-06-04 12:40:00,34,34
2019-06-04 12:45:00,20,20
2019-06-04 12:50:00,17,17
2019-06-04 12:55:00,10,10
2019-06-04 13:00:00,13,13
2019-06-04 13:05:00,25,25
2019-06-04 13:10:00,10,10
2019-06-04 13:15:00,16,16
2019-06-04 13:20:00,9,9
2019-06-04 13:25:00,10,10
2019-06-04 13:30:00,18,18
2019-06-04 13:35:00,11,11
2019-06-04 13:40:00,35,35
2019-06-04 13:45:00,19,19
2019-06-04 13:50:00,14,14
2019-06-04 13:55:00,39,39
2019-06-04 14:00:00,22,22
2019-06-04 14:05:00,20,20
2019-06-04 14:10:00,9,9
2019-06-04 14:15:00,68,68
2019-06-04 14:20:00,92,92
2019-06-04 14:25:00,37,37
2019-06-04 14:30:00,81,81
2019-06-04 14:35:00,9,9
2019-06-04 14:40:00,162,162
2019-06-04 14:45:00,74,74
2019-06-04 14:50:00,77,77
2019-06-04 14:55:00,50,50
2019-06-04 15:00:00,27,27
2019-06-04 15:05:00,15,15
2019-06-04 15:10:00,10,10
2019-06-04 15:15:00,58,58
2019-06-04 15:20:00,8,8
2019-06-04 15:25:00,14,14
2019-06-04 15:30:00,22,22
2019-06-04 15:35:00,15,15
2019-06-04 15:40:00,54,54
2019-06-04 15:45:00,19,19
2019-06-04 15:50:00,18,18
2019-06-04 15:55:00,28,28
2019-06-04 16:00:00,42,42
2019-06-04 16:05:00,10,10
2019-06-04 16:10:00,10,10
2019-06-04 16:15:00,17,17
2019-06-04 16:20:00,55,55
2019-06-04 16:25:00,36,36
2019-06-04 16:30:00,20,20
2019-06-04 16:35:00,11,11
2019-06-04 16:40:00,39,39
2019-06-04 16:45:00,62,62
2019-06-04 16:50:00,91,91
2019-06-04 16:55:00,94,94
2019-06-04 17:00:00,16,16
2019-06-04 17:05:00,18,18
2019-06-04 17:10:00,60,60
2019-06-04 17:15:00,28,28
2019-06-04 17:20:00,20,20
2019-06-04 17:25:00,28,28
2019-06-04 17:30:00,23,23
2019-06-04 17:35:00,28,28
2019-06-04 17:40:00,77,77
2019-06-04 17:45:00,25,25
2019-06-04 17:50:00,12,12
2019-06-04 17:55:00,42,42
2019-06-04 18:00:00,64,64
2019-06-04 18:05:00,43,43
2019-06-04 18:10:00,25,25
2019-06-04 18:15:00,54,54
2019-06-04 18:20:00,12,12
2019-06-04 18:25:00,11,11
2019-06-04 18:30:00,54,54
2019-06-04 18:35:00,78,78
2019-06-04 18:40:00,40,40
2019-06-04 18:45:00,99,99
2019-06-04 18:50:00,17,17
2019-06-04 18:55:00,16,16
2019-06-04 19:00:00,68,68
2019-06-04 19:05:00,77,77
2019-06-04 19:10:00,49,49
2019-06-04 19:15:00,42,42
