record_time,uplink_length,downlink_length
2019-06-04 00:00:00,53,53
2019-06-04 00:05:00,53,53
2019-06-04 00:10:00,90,90
2019-06-04 00:15:00,59,59
2019-06-04 00:20:00,52,52
2019-06-04 00:25:00,56,56
2019-06-04 00:30:00,55,55
2019-06-04 00:35:00,53,53
2019-06-04 00:40:00,48,48
2019-06-04 00:45:00,38,38
2019-06-04 00:50:00,32,32
2019-06-04 00:55:00,40,40
2019-06-04 01:00:00,54,54
2019-06-04 01:05:00,57,57
2019-06-04 01:10:00,87,87
2019-06-04 01:15:00,72,72
2019-06-04 01:20:00,54,54
2019-06-04 01:25:00,39,39
2019-06-04 01:30:00,44,44
2019-06-04 01:35:00,34,34
2019-06-04 01:40:00,47,47
2019-06-04 01:45:00,65,65
2019-06-04 01:50:00,52,52
2019-06-04 01:55:00,61,61
2019-06-04 02:00:00,350,350
2019-06-04 02:05:00,60,60
2019-06-04 02:10:00,88,88
2019-06-04 02:15:00,61,61
2019-06-04 02:20:00,53,53
2019-06-04 02:25:00,55,55
2019-06-04 02:30:00,60,60
2019-06-04 02:35:00,57,57
2019-06-04 02:40:00,42,42
2019-06-04 02:45:00,37,37
2019-06-04 02:50:00,32,32
2019-06-04 02:55:00,35,35
2019-06-04 03:00:00,45,45
2019-06-04 03:05:00,71,71
2019-06-04 03:10:00,91,91
2019-06-04 03:15:00,48,48
2019-06-04 03:20:00,37,37
2019-06-04 03:25:00,67,67
2019-06-04 03:30:00,59,59
2019-06-04 03:35:00,55,55
2019-06-04 03:40:00,52,52
2019-06-04 03:45:00,44,44
2019-06-04 03:50:00,37,37
2019-06-04 03:55:00,40,40
2019-06-04 04:00:00,58,58
2019-06-04 04:05:00,45,45
2019-06-04 04:10:00,73,73
2019-06-04 04:15:00,42,42
2019-06-04 04:20:00,35,35
2019-06-04 04:25:00,48,48
2019-06-04 04:30:00,55,55
2019-06-04 04:35:00,49,49
2019-06-04 04:40:00,55,55
2019-06-04 04:45:00,51,51
2019-06-04 04:50:00,35,35
2019-06-04 04:55:00,39,39
2019-06-04 05:00:00,49,49
2019-06-04 05:05:00,63,63
2019-06-04 05:10:00,43,43
2019-06-04 05:15:00,44,44
2019-06-04 05:20:00,89,89
2019-06-04 05:25:00,35,35
2019-06-04 05:30:00,34,34
2019-06-04 05:35:00,39,39
2019-06-04 05:40:00,34,34
2019-06-04 05:45:00,58,58
2019-06-04 05:50:00,52,52
2019-06-04 05:55:00,47,47
2019-06-04 06:00:00,52,52
2019-06-04 06:05:00,44,44
2019-06-04 06:10:00,57,57
2019-06-04 06:15:00,56,56
2019-06-04 06:20:00,94,94
2019-06-04 06:25:00,47,47
2019-06-04 06:30:00,45,45
2019-06-04 06:35:00,35,35
2019-06-04 06:40:00,34,34
2019-06-04 06:45:00,35,35
2019-06-04 06:50:00,37,37
2019-06-04 06:55:00,54,54
2019-06-04 07:00:00,62,62
2019-06-04 07:05:00,63,63
2019-06-04 07:10:00,61,61
2019-06-04 07:15:00,45,45
2019-06-04 07:20:00,80,80
2019-06-04 07:25:00,46,46
2019-06-04 07:30:00,33,33
2019-06-04 07:35:00,41,41
2019-06-04 07:40:00,34,34
2019-06-04 07:45:00,38,38
2019-06-04 07:50:00,36,36
2019-06-04 07:55:00,41,41
2019-06-04 08:00:00,61,61
2019-06-04 08:05:00,62,62
2019-06-04 08:10:00,48,48
2019-06-04 08:15:00,56,56
2019-06-04 08:20:00,94,94
2019-06-04 08:25:00,63,63
2019-06-04 08:30:00,60,60
2019-06-04 08:35:00,36,36
2019-06-04 08:40:00,45,45
2019-06-04 08:45:00,53,53
2019-06-04 08:50:00,43,43
