record_time,uplink_length,downlink_length
2019-05-31 09:00:00,53,53
2019-05-31 09:05:00,42,42
2019-05-31 09:10:00,486,486
2019-05-31 09:15:00,931,931
2019-05-31 09:20:00,274,274
2019-05-31 09:25:00,289,289
2019-05-31 09:30:00,67,67
2019-05-31 09:35:00,31,31
2019-05-31 09:40:00,92,92
2019-05-31 09:45:00,29,29
2019-05-31 09:50:00,34,34
2019-05-31 09:55:00,79,79
2019-05-31 10:00:00,59,59
2019-05-31 10:05:00,165,165
2019-05-31 10:10:00,101,101
2019-05-31 10:15:00,326,326
2019-05-31 10:20:00,52,52
2019-05-31 10:25:00,207,207
2019-05-31 10:30:00,182,182
2019-05-31 10:35:00,178,178
2019-05-31 10:40:00,303,303
2019-05-31 10:45:00,304,304
2019-05-31 10:50:00,77,77
2019-05-31 10:55:00,70,70
2019-05-31 11:00:00,154,154
2019-05-31 11:05:00,122,122
2019-05-31 11:10:00,182,182
2019-05-31 11:15:00,89,89
2019-05-31 11:20:00,90,90
2019-05-31 11:25:00,132,132
2019-05-31 11:30:00,68,68
2019-05-31 11:35:00,142,142
2019-05-31 11:40:00,72,72
2019-05-31 11:45:00,54,54
2019-05-31 11:50:00,46,46
2019-05-31 11:55:00,64,64
2019-05-31 12:00:00,50,50
2019-05-31 12:05:00,40,40
2019-05-31 12:10:00,69,69
2019-05-31 12:15:00,57,57
2019-05-31 12:20:00,56,56
2019-05-31 12:25:00,43,43
2019-05-31 12:30:00,61,61
2019-05-31 12:35:00,60,60
2019-05-31 12:40:00,69,69
2019-05-31 12:45:00,65,65
2019-05-31 12:50:00,209,209
2019-05-31 12:55:00,192,192
2019-05-31 13:00:00,48,48
2019-05-31 13:05:00,82,82
2019-05-31 13:10:00,96,96
2019-05-31 13:15:00,43,43
2019-05-31 13:20:00,35,35
2019-05-31 13:25:00,39,39
2019-05-31 13:30:00,41,41
2019-05-31 13:35:00,39,39
2019-05-31 13:40:00,34,34
2019-05-31 13:45:00,42,42
2019-05-31 13:50:00,83,83
2019-05-31 13:55:00,150,150
2019-05-31 14:00:00,94,94
2019-05-31 14:05:00,129,129
2019-05-31 14:10:00,142,142
2019-05-31 14:15:00,90,90
2019-05-31 14:20:00,54,54
2019-05-31 14:25:00,69,69
2019-05-31 14:30:00,132,132
2019-05-31 14:35:00,75,75
2019-05-31 14:40:00,343,343
2019-05-31 14:45:00,109,109
2019-05-31 14:50:00,102,102
2019-05-31 14:55:00,141,141
2019-05-31 15:00:00,70,70
2019-05-31 15:05:00,166,166
2019-05-31 15:10:00,235,235
2019-05-31 15:15:00,116,116
2019-05-31 15:20:00,113,113
2019-05-31 15:25:00,100,100
2019-05-31 15:30:00,613,613
2019-05-31 15:35:00,398,398
2019-05-31 15:40:00,500,500
2019-05-31 15:45:00,288,288
2019-05-31 15:50:00,274,274
2019-05-31 15:55:00,213,213
2019-05-31 16:00:00,52,52
2019-05-31 16:05:00,79,79
2019-05-31 16:10:00,92,92
2019-05-31 16:15:00,70,70
2019-05-31 16:20:00,62,62
2019-05-31 16:25:00,45,45
2019-05-31 16:30:00,66,66
2019-05-31 16:35:00,64,64
2019-05-31 16:40:00,76,76
2019-05-31 16:45:00,47,47
2019-05-31 16:50:00,68,68
2019-05-31 16:55:00,128,128
2019-05-31 17:00:00,510,510
2019-05-31 17:05:00,293,293
2019-05-31 17:10:00,87,87
2019-05-31 17:15:00,77,77
2019-05-31 17:20:00,73,73
2019-05-31 17:25:00,221,221
2019-05-31 17:30:00,183,183
2019-05-31 17:35:00,198,198
2019-05-31 17:40:00,283,283
2019-05-31 17:45:00,378,378
2019-05-31 17:50:00,428,428
2019-05-31 17:55:00,352,352
2019-05-31 18:00:00,588,588
2019-05-31 18:05:00,94,94
2019-05-31 18:10:00,603,603
2019-05-31 18:15:00,90,90
2019-05-31 18:20:00,73,73
2019-05-31 18:25:00,99,99
2019-05-31 18:30:00,74,74
2019-05-31 18:35:00,91,91
2019-05-31 18:40:00,110,110
2019-05-31 18:45:00,129,129
2019-05-31 18:50:00,41,41
2019-05-31 18:55:00,0,0
2019-05-31 19:00:00,0,0
2019-05-31 19:05:00,0,0
2019-05-31 19:10:00,0,0
2019-05-31 19:15:00,0,0
2019-05-31 19:20:00,0,0
2019-05-31 19:25:00,0,0
2019-05-31 19:30:00,0,0
2019-05-31 19:35:00,0,0
2019-05-31 19:40:00,0,0
2019-05-31 19:45:00,0,0
2019-05-31 19:50:00,0,0
2019-05-31 19:55:00,168,168
2019-05-31 20:00:00,146,146
2019-05-31 20:05:00,235,235
2019-05-31 20:10:00,119,119
2019-05-31 20:15:00,95,95
2019-05-31 20:20:00,50,50
2019-05-31 20:25:00,87,87
2019-05-31 20:30:00,244,244
2019-05-31 20:35:00,89,89
2019-05-31 20:40:00,99,99
2019-05-31 20:45:00,59,59
2019-05-31 20:50:00,78,78
2019-05-31 20:55:00,305,305
2019-05-31 21:00:00,131,131
2019-05-31 21:05:00,114,114
2019-05-31 21:10:00,68,68
2019-05-31 21:15:00,54,54
2019-05-31 21:20:00,42,42
2019-05-31 21:25:00,17,17
