record_time,uplink_length,downlink_length
2019-06-03 09:45:00,81,81
2019-06-03 09:50:00,35,35
2019-06-03 09:55:00,366,366
2019-06-03 10:00:00,449,449
2019-06-03 10:05:00,29,29
2019-06-03 10:10:00,556,556
2019-06-03 10:15:00,207,207
2019-06-03 10:20:00,102,102
2019-06-03 10:25:00,61,61
2019-06-03 10:30:00,48,48
2019-06-03 10:35:00,519,519
2019-06-03 10:40:00,231,231
2019-06-03 10:45:00,253,253
2019-06-03 10:50:00,739,739
2019-06-03 10:55:00,333,333
2019-06-03 11:00:00,101,101
2019-06-03 11:05:00,64,64
2019-06-03 11:10:00,65,65
2019-06-03 11:15:00,276,276
2019-06-03 11:20:00,83,83
2019-06-03 11:25:00,134,134
2019-06-03 11:30:00,159,159
2019-06-03 11:35:00,248,248
2019-06-03 11:40:00,26,26
2019-06-03 11:45:00,101,101
2019-06-03 11:50:00,25,25
2019-06-03 11:55:00,58,58
2019-06-03 12:00:00,34,34
2019-06-03 12:05:00,26,26
2019-06-03 12:10:00,20,20
2019-06-03 12:15:00,25,25
2019-06-03 12:20:00,24,24
2019-06-03 12:25:00,43,43
2019-06-03 12:30:00,26,26
2019-06-03 12:35:00,33,33
2019-06-03 12:40:00,24,24
2019-06-03 12:45:00,27,27
2019-06-03 12:50:00,29,29
2019-06-03 12:55:00,55,55
2019-06-03 13:00:00,27,27
2019-06-03 13:05:00,29,29
2019-06-03 13:10:00,37,37
2019-06-03 13:15:00,127,127
2019-06-03 13:20:00,333,333
2019-06-03 13:25:00,56,56
2019-06-03 13:30:00,377,377
2019-06-03 13:35:00,153,153
2019-06-03 13:40:00,59,59
2019-06-03 13:45:00,166,166
2019-06-03 13:50:00,442,442
2019-06-03 13:55:00,139,139
2019-06-03 14:00:00,83,83
2019-06-03 14:05:00,173,173
2019-06-03 14:10:00,179,179
2019-06-03 14:15:00,122,122
2019-06-03 14:20:00,94,94
2019-06-03 14:25:00,75,75
2019-06-03 14:30:00,120,120
2019-06-03 14:35:00,105,105
2019-06-03 14:40:00,90,90
2019-06-03 14:45:00,84,84
2019-06-03 14:50:00,103,103
2019-06-03 14:55:00,252,252
2019-06-03 15:00:00,160,160
2019-06-03 15:05:00,587,587
2019-06-03 15:10:00,921,921
2019-06-03 15:15:00,145,145
2019-06-03 15:20:00,81,81
2019-06-03 15:25:00,77,77
2019-06-03 15:30:00,60,60
2019-06-03 15:35:00,339,339
2019-06-03 15:40:00,241,241
2019-06-03 15:45:00,123,123
2019-06-03 15:50:00,83,83
2019-06-03 15:55:00,109,109
2019-06-03 16:00:00,100,100
2019-06-03 16:05:00,118,118
2019-06-03 16:10:00,208,208
2019-06-03 16:15:00,96,96
2019-06-03 16:20:00,91,91
2019-06-03 16:25:00,113,113
2019-06-03 16:30:00,114,114
2019-06-03 16:35:00,85,85
2019-06-03 16:40:00,84,84
2019-06-03 16:45:00,96,96
2019-06-03 16:50:00,106,106
2019-06-03 16:55:00,130,130
2019-06-03 17:00:00,139,139
2019-06-03 17:05:00,96,96
2019-06-03 17:10:00,85,85
2019-06-03 17:15:00,130,130
2019-06-03 17:20:00,137,137
2019-06-03 17:25:00,103,103
2019-06-03 17:30:00,112,112
2019-06-03 17:35:00,154,154
2019-06-03 17:40:00,94,94
2019-06-03 17:45:00,108,108
2019-06-03 17:50:00,122,122
2019-06-03 17:55:00,164,164
2019-06-03 18:00:00,154,154
2019-06-03 18:05:00,167,167
2019-06-03 18:10:00,152,152
2019-06-03 18:15:00,135,135
2019-06-03 18:20:00,163,163
2019-06-03 18:25:00,140,140
2019-06-03 18:30:00,102,102
2019-06-03 18:35:00,112,112
2019-06-03 18:40:00,164,164
2019-06-03 18:45:00,221,221
2019-06-03 18:50:00,118,118
2019-06-03 18:55:00,35,35
