record_time,uplink_length,downlink_length
2019-06-12 09:45:00,549,549
2019-06-12 09:50:00,458,458
2019-06-12 09:55:00,183,183
2019-06-12 10:00:00,200,200
2019-06-12 10:05:00,29,29
2019-06-12 10:10:00,26,26
2019-06-12 10:15:00,245,245
2019-06-12 10:20:00,115,115
2019-06-12 10:25:00,53,53
2019-06-12 10:30:00,182,182
2019-06-12 10:35:00,208,208
2019-06-12 10:40:00,144,144
2019-06-12 10:45:00,470,470
2019-06-12 10:50:00,89,89
2019-06-12 10:55:00,71,71
2019-06-12 11:00:00,44,44
2019-06-12 11:05:00,471,471
2019-06-12 11:10:00,338,338
2019-06-12 11:15:00,165,165
2019-06-12 11:20:00,164,164
2019-06-12 11:25:00,88,88
2019-06-12 11:30:00,213,213
2019-06-12 11:35:00,429,429
2019-06-12 11:40:00,114,114
2019-06-12 11:45:00,104,104
2019-06-12 11:50:00,77,77
2019-06-12 11:55:00,70,70
2019-06-12 12:00:00,51,51
2019-06-12 12:05:00,62,62
2019-06-12 12:10:00,61,61
2019-06-12 12:15:00,58,58
2019-06-12 12:20:00,54,54
2019-06-12 12:25:00,72,72
2019-06-12 12:30:00,67,67
2019-06-12 12:35:00,42,42
2019-06-12 12:40:00,231,231
2019-06-12 12:45:00,228,228
2019-06-12 12:50:00,51,51
2019-06-12 12:55:00,180,180
2019-06-12 13:00:00,163,163
2019-06-12 13:05:00,84,84
2019-06-12 13:10:00,114,114
2019-06-12 13:15:00,210,210
2019-06-12 13:20:00,421,421
2019-06-12 13:25:00,322,322
2019-06-12 13:30:00,198,198
2019-06-12 13:35:00,272,272
2019-06-12 13:40:00,265,265
2019-06-12 13:45:00,289,289
2019-06-12 13:50:00,566,566
2019-06-12 13:55:00,520,520
2019-06-12 14:00:00,325,325
2019-06-12 14:05:00,289,289
2019-06-12 14:10:00,459,459
2019-06-12 14:15:00,483,483
2019-06-12 14:20:00,417,417
2019-06-12 14:25:00,438,438
2019-06-12 14:30:00,321,321
2019-06-12 14:35:00,484,484
2019-06-12 14:40:00,186,186
2019-06-12 14:45:00,274,274
2019-06-12 14:50:00,678,678
2019-06-12 14:55:00,450,450
2019-06-12 15:00:00,124,124
2019-06-12 15:05:00,131,131
2019-06-12 15:10:00,147,147
2019-06-12 15:15:00,160,160
2019-06-12 15:20:00,278,278
2019-06-12 15:25:00,180,180
2019-06-12 15:30:00,195,195
2019-06-12 15:35:00,153,153
2019-06-12 15:40:00,82,82
2019-06-12 15:45:00,150,150
2019-06-12 15:50:00,79,79
2019-06-12 15:55:00,241,241
2019-06-12 16:00:00,227,227
2019-06-12 16:05:00,125,125
2019-06-12 16:10:00,95,95
2019-06-12 16:15:00,85,85
2019-06-12 16:20:00,76,76
2019-06-12 16:25:00,143,143
2019-06-12 16:30:00,96,96
2019-06-12 16:35:00,100,100
2019-06-12 16:40:00,278,278
2019-06-12 16:45:00,382,382
2019-06-12 16:50:00,313,313
2019-06-12 16:55:00,332,332
2019-06-12 17:00:00,269,269
2019-06-12 17:05:00,315,315
2019-06-12 17:10:00,124,124
2019-06-12 17:15:00,150,150
2019-06-12 17:20:00,259,259
2019-06-12 17:25:00,77,77
2019-06-12 17:30:00,87,87
2019-06-12 17:35:00,103,103
2019-06-12 17:40:00,118,118
2019-06-12 17:45:00,828,828
2019-06-12 17:50:00,437,437
2019-06-12 17:55:00,105,105
2019-06-12 18:00:00,424,424
2019-06-12 18:05:00,585,585
2019-06-12 18:10:00,448,448
2019-06-12 18:15:00,314,314
2019-06-12 18:20:00,150,150
2019-06-12 18:25:00,184,184
2019-06-12 18:30:00,291,291
2019-06-12 18:35:00,209,209
2019-06-12 18:40:00,102,102
2019-06-12 18:45:00,186,186
2019-06-12 18:50:00,224,224
