record_time,uplink_length,downlink_length
2019-06-11 09:15:00,1,1
2019-06-11 09:20:00,187,187
2019-06-11 09:25:00,23,23
2019-06-11 09:30:00,306,306
2019-06-11 09:35:00,471,471
2019-06-11 09:40:00,226,226
2019-06-11 09:45:00,136,136
2019-06-11 09:50:00,66,66
2019-06-11 09:55:00,130,130
2019-06-11 10:00:00,122,122
2019-06-11 10:05:00,24,24
2019-06-11 10:10:00,22,22
2019-06-11 10:15:00,214,214
2019-06-11 10:20:00,145,145
2019-06-11 10:25:00,109,109
2019-06-11 10:30:00,67,67
2019-06-11 10:35:00,28,28
2019-06-11 10:40:00,33,33
2019-06-11 10:45:00,83,83
2019-06-11 10:50:00,344,344
2019-06-11 10:55:00,33,33
2019-06-11 11:00:00,41,41
2019-06-11 11:05:00,35,35
2019-06-11 11:10:00,41,41
2019-06-11 11:15:00,47,47
2019-06-11 11:20:00,109,109
2019-06-11 11:25:00,67,67
2019-06-11 11:30:00,55,55
2019-06-11 11:35:00,41,41
2019-06-11 11:40:00,33,33
2019-06-11 11:45:00,34,34
2019-06-11 11:50:00,144,144
2019-06-11 11:55:00,30,30
2019-06-11 12:00:00,39,39
2019-06-11 12:05:00,35,35
2019-06-11 12:10:00,26,26
2019-06-11 12:15:00,38,38
2019-06-11 12:20:00,36,36
2019-06-11 12:25:00,32,32
2019-06-11 12:30:00,52,52
2019-06-11 12:35:00,33,33
2019-06-11 12:40:00,35,35
2019-06-11 12:45:00,31,31
2019-06-11 12:50:00,33,33
2019-06-11 12:55:00,49,49
2019-06-11 13:00:00,31,31
2019-06-11 13:05:00,31,31
2019-06-11 13:10:00,36,36
2019-06-11 13:15:00,35,35
2019-06-11 13:20:00,35,35
2019-06-11 13:25:00,28,28
2019-06-11 13:30:00,50,50
2019-06-11 13:35:00,32,32
2019-06-11 13:40:00,32,32
2019-06-11 13:45:00,175,175
2019-06-11 13:50:00,110,110
2019-06-11 13:55:00,183,183
2019-06-11 14:00:00,91,91
2019-06-11 14:05:00,72,72
2019-06-11 14:10:00,185,185
2019-06-11 14:15:00,193,193
2019-06-11 14:20:00,50,50
2019-06-11 14:25:00,28,28
2019-06-11 14:30:00,68,68
2019-06-11 14:35:00,49,49
2019-06-11 14:40:00,282,282
2019-06-11 14:45:00,74,74
2019-06-11 14:50:00,254,254
2019-06-11 14:55:00,133,133
2019-06-11 15:00:00,70,70
2019-06-11 15:05:00,40,40
2019-06-11 15:10:00,248,248
2019-06-11 15:15:00,85,85
2019-06-11 15:20:00,51,51
2019-06-11 15:25:00,178,178
2019-06-11 15:30:00,91,91
2019-06-11 15:35:00,45,45
2019-06-11 15:40:00,240,240
2019-06-11 15:45:00,260,260
2019-06-11 15:50:00,148,148
2019-06-11 15:55:00,106,106
2019-06-11 16:00:00,88,88
2019-06-11 16:05:00,37,37
2019-06-11 16:10:00,46,46
2019-06-11 16:15:00,44,44
2019-06-11 16:20:00,45,45
2019-06-11 16:25:00,46,46
2019-06-11 16:30:00,101,101
2019-06-11 16:35:00,58,58
2019-06-11 16:40:00,84,84
2019-06-11 16:45:00,145,145
2019-06-11 16:50:00,189,189
2019-06-11 16:55:00,152,152
2019-06-11 17:00:00,169,169
2019-06-11 17:05:00,203,203
2019-06-11 17:10:00,177,177
2019-06-11 17:15:00,135,135
2019-06-11 17:20:00,273,273
2019-06-11 17:25:00,26,26
2019-06-11 17:30:00,155,155
2019-06-11 17:35:00,218,218
2019-06-11 17:40:00,175,175
2019-06-11 17:45:00,84,84
2019-06-11 17:50:00,55,55
2019-06-11 17:55:00,117,117
2019-06-11 18:00:00,350,350
2019-06-11 18:05:00,347,347
2019-06-11 18:10:00,58,58
2019-06-11 18:15:00,62,62
2019-06-11 18:20:00,202,202
2019-06-11 18:25:00,43,43
2019-06-11 18:30:00,75,75
2019-06-11 18:35:00,38,38
2019-06-11 18:40:00,95,95
2019-06-11 18:45:00,75,75
2019-06-11 18:50:00,53,53
2019-06-11 18:55:00,38,38
2019-06-11 19:00:00,101,101
2019-06-11 19:05:00,76,76
2019-06-11 19:10:00,35,35
2019-06-11 19:15:00,55,55
2019-06-11 19:20:00,54,54
2019-06-11 19:25:00,37,37
2019-06-11 19:30:00,75,75
2019-06-11 19:35:00,41,41
2019-06-11 19:40:00,57,57
2019-06-11 19:45:00,42,42
2019-06-11 19:50:00,43,43
2019-06-11 19:55:00,34,34
2019-06-11 20:00:00,42,42
2019-06-11 20:05:00,41,41
2019-06-11 20:10:00,33,33
2019-06-11 20:15:00,53,53
2019-06-11 20:20:00,49,49
2019-06-11 20:25:00,56,56
2019-06-11 20:30:00,117,117
2019-06-11 20:35:00,102,102
2019-06-11 20:40:00,90,90
2019-06-11 20:45:00,75,75
2019-06-11 20:50:00,36,36
2019-06-11 20:55:00,30,30
2019-06-11 21:00:00,49,49
2019-06-11 21:05:00,83,83
2019-06-11 21:10:00,86,86
2019-06-11 21:15:00,180,180
2019-06-11 21:20:00,272,272
2019-06-11 21:25:00,200,200
2019-06-11 21:30:00,197,197
2019-06-11 21:35:00,84,84
2019-06-11 21:40:00,152,152
2019-06-11 21:45:00,329,329
2019-06-11 21:50:00,190,190
2019-06-11 21:55:00,70,70
2019-06-11 22:00:00,38,38
2019-06-11 22:05:00,191,191
2019-06-11 22:10:00,53,53
2019-06-11 22:15:00,101,101
2019-06-11 22:20:00,365,365
2019-06-11 22:25:00,57,57
2019-06-11 22:30:00,252,252
2019-06-11 22:35:00,26,26
