record_time,uplink_length,downlink_length
2019-06-04 09:15:00,91,91
2019-06-04 09:20:00,270,270
2019-06-04 09:25:00,112,112
2019-06-04 09:30:00,326,326
2019-06-04 09:35:00,699,699
2019-06-04 09:40:00,374,374
2019-06-04 09:45:00,375,375
2019-06-04 09:50:00,384,384
2019-06-04 09:55:00,78,78
2019-06-04 10:00:00,36,36
2019-06-04 10:05:00,32,32
2019-06-04 10:10:00,32,32
2019-06-04 10:15:00,44,44
2019-06-04 10:20:00,292,292
2019-06-04 10:25:00,829,829
2019-06-04 10:30:00,312,312
2019-06-04 10:35:00,151,151
2019-06-04 10:40:00,278,278
2019-06-04 10:45:00,228,228
2019-06-04 10:50:00,33,33
2019-06-04 10:55:00,250,250
2019-06-04 11:00:00,489,489
2019-06-04 11:05:00,28,28
2019-06-04 11:10:00,27,27
2019-06-04 11:15:00,44,44
2019-06-04 11:20:00,33,33
2019-06-04 11:25:00,50,50
2019-06-04 11:30:00,37,37
2019-06-04 11:35:00,7,7
2019-06-04 11:40:00,2,2
2019-06-04 11:45:00,2,2
2019-06-04 11:50:00,2,2
2019-06-04 11:55:00,2,2
2019-06-04 12:00:00,2,2
2019-06-04 12:05:00,2,2
2019-06-04 12:10:00,2,2
2019-06-04 12:15:00,1,1
2019-06-04 12:20:00,1,1
2019-06-04 12:25:00,1,1
2019-06-04 12:30:00,1,1
2019-06-04 12:35:00,1,1
2019-06-04 12:40:00,1,1
2019-06-04 12:45:00,1,1
2019-06-04 12:50:00,2,2
2019-06-04 12:55:00,2,2
2019-06-04 13:00:00,2,2
2019-06-04 13:05:00,2,2
2019-06-04 13:10:00,2,2
2019-06-04 13:15:00,2,2
2019-06-04 13:20:00,2,2
2019-06-04 13:25:00,134,134
2019-06-04 13:30:00,37,37
2019-06-04 13:35:00,30,30
2019-06-04 13:40:00,36,36
2019-06-04 13:45:00,25,25
2019-06-04 13:50:00,24,24
2019-06-04 13:55:00,305,305
2019-06-04 14:00:00,82,82
2019-06-04 14:05:00,193,193
2019-06-04 14:10:00,200,200
2019-06-04 14:15:00,89,89
2019-06-04 14:20:00,96,96
2019-06-04 14:25:00,307,307
2019-06-04 14:30:00,107,107
2019-06-04 14:35:00,149,149
2019-06-04 14:40:00,99,99
2019-06-04 14:45:00,363,363
2019-06-04 14:50:00,369,369
2019-06-04 14:55:00,135,135
2019-06-04 15:00:00,93,93
2019-06-04 15:05:00,106,106
2019-06-04 15:10:00,37,37
2019-06-04 15:15:00,238,238
2019-06-04 15:20:00,66,66
2019-06-04 15:25:00,101,101
2019-06-04 15:30:00,65,65
2019-06-04 15:35:00,103,103
2019-06-04 15:40:00,195,195
2019-06-04 15:45:00,128,128
2019-06-04 15:50:00,42,42
2019-06-04 15:55:00,83,83
2019-06-04 16:00:00,314,314
2019-06-04 16:05:00,333,333
2019-06-04 16:10:00,33,33
2019-06-04 16:15:00,21,21
2019-06-04 16:20:00,147,147
2019-06-04 16:25:00,129,129
2019-06-04 16:30:00,136,136
2019-06-04 16:35:00,63,63
2019-06-04 16:40:00,67,67
2019-06-04 16:45:00,28,28
2019-06-04 16:50:00,48,48
2019-06-04 16:55:00,50,50
2019-06-04 17:00:00,25,25
2019-06-04 17:05:00,38,38
2019-06-04 17:10:00,35,35
2019-06-04 17:15:00,94,94
2019-06-04 17:20:00,190,190
2019-06-04 17:25:00,174,174
2019-06-04 17:30:00,36,36
2019-06-04 17:35:00,237,237
2019-06-04 17:40:00,179,179
2019-06-04 17:45:00,38,38
2019-06-04 17:50:00,281,281
2019-06-04 17:55:00,435,435
2019-06-04 18:00:00,148,148
2019-06-04 18:05:00,226,226
2019-06-04 18:10:00,38,38
2019-06-04 18:15:00,131,131
2019-06-04 18:20:00,241,241
2019-06-04 18:25:00,198,198
2019-06-04 18:30:00,234,234
2019-06-04 18:35:00,89,89
2019-06-04 18:40:00,31,31
2019-06-04 18:45:00,109,109
2019-06-04 18:50:00,29,29
2019-06-04 18:55:00,24,24
2019-06-04 19:00:00,12,12
2019-06-04 19:05:00,34,34
2019-06-04 19:10:00,175,175
2019-06-04 19:15:00,78,78
2019-06-04 19:20:00,17,17
2019-06-04 19:25:00,83,83
2019-06-04 19:30:00,11,11
2019-06-04 19:35:00,18,18
2019-06-04 19:40:00,18,18
2019-06-04 19:45:00,16,16
2019-06-04 19:50:00,45,45
2019-06-04 19:55:00,235,235
2019-06-04 20:00:00,62,62
2019-06-04 20:05:00,42,42
2019-06-04 20:10:00,62,62
2019-06-04 20:15:00,8,8
2019-06-04 20:20:00,3,3
2019-06-04 20:25:00,2,2
2019-06-04 20:30:00,1,1
2019-06-04 20:35:00,2,2
2019-06-04 20:40:00,1,1
2019-06-04 20:45:00,2,2
2019-06-04 20:50:00,1,1
2019-06-04 20:55:00,2,2
2019-06-04 21:00:00,1,1
2019-06-04 21:05:00,2,2
2019-06-04 21:10:00,1,1
2019-06-04 21:15:00,2,2
2019-06-04 21:20:00,1,1
2019-06-04 21:25:00,2,2
2019-06-04 21:30:00,1,1
2019-06-04 21:35:00,2,2
2019-06-04 21:40:00,1,1
2019-06-04 21:45:00,2,2
2019-06-04 21:50:00,1,1
2019-06-04 21:55:00,2,2
2019-06-04 22:00:00,1,1
2019-06-04 22:05:00,2,2
2019-06-04 22:10:00,2,2
