record_time,uplink_length,downlink_length
2019-06-03 09:25:00,77,77
2019-06-03 09:30:00,214,214
2019-06-03 09:35:00,272,272
2019-06-03 09:40:00,35,35
2019-06-03 09:45:00,8,8
2019-06-03 09:50:00,9,9
2019-06-03 09:55:00,60,60
2019-06-03 10:00:00,56,56
2019-06-03 10:05:00,3,3
2019-06-03 10:10:00,14,14
2019-06-03 10:15:00,25,25
2019-06-03 10:20:00,26,26
2019-06-03 10:25:00,79,79
2019-06-03 10:30:00,47,47
2019-06-03 10:35:00,54,54
2019-06-03 10:40:00,138,138
2019-06-03 10:45:00,22,22
2019-06-03 10:50:00,54,54
2019-06-03 10:55:00,20,20
2019-06-03 11:00:00,40,40
2019-06-03 11:05:00,27,27
2019-06-03 11:10:00,8,8
2019-06-03 11:15:00,21,21
2019-06-03 11:20:00,42,42
2019-06-03 11:25:00,325,325
2019-06-03 11:30:00,72,72
2019-06-03 11:35:00,43,43
2019-06-03 11:40:00,27,27
2019-06-03 11:45:00,22,22
2019-06-03 11:50:00,21,21
2019-06-03 11:55:00,25,25
2019-06-03 12:00:00,42,42
2019-06-03 12:05:00,18,18
2019-06-03 12:10:00,20,20
2019-06-03 12:15:00,19,19
2019-06-03 12:20:00,17,17
2019-06-03 12:25:00,48,48
2019-06-03 12:30:00,21,21
2019-06-03 12:35:00,43,43
2019-06-03 12:40:00,19,19
2019-06-03 12:45:00,19,19
2019-06-03 12:50:00,20,20
2019-06-03 12:55:00,21,21
2019-06-03 13:00:00,29,29
2019-06-03 13:05:00,24,24
2019-06-03 13:10:00,24,24
2019-06-03 13:15:00,22,22
2019-06-03 13:20:00,19,19
2019-06-03 13:25:00,47,47
2019-06-03 13:30:00,18,18
2019-06-03 13:35:00,55,55
2019-06-03 13:40:00,22,22
2019-06-03 13:45:00,16,16
2019-06-03 13:50:00,19,19
2019-06-03 13:55:00,51,51
2019-06-03 14:00:00,71,71
2019-06-03 14:05:00,34,34
2019-06-03 14:10:00,236,236
2019-06-03 14:15:00,83,83
2019-06-03 14:20:00,81,81
2019-06-03 14:25:00,43,43
2019-06-03 14:30:00,25,25
2019-06-03 14:35:00,57,57
2019-06-03 14:40:00,80,80
2019-06-03 14:45:00,26,26
2019-06-03 14:50:00,36,36
2019-06-03 14:55:00,54,54
2019-06-03 15:00:00,37,37
2019-06-03 15:05:00,31,31
2019-06-03 15:10:00,273,273
2019-06-03 15:15:00,73,73
2019-06-03 15:20:00,169,169
2019-06-03 15:25:00,63,63
2019-06-03 15:30:00,50,50
2019-06-03 15:35:00,69,69
2019-06-03 15:40:00,55,55
2019-06-03 15:45:00,60,60
2019-06-03 15:50:00,54,54
2019-06-03 15:55:00,64,64
2019-06-03 16:00:00,36,36
2019-06-03 16:05:00,18,18
2019-06-03 16:10:00,41,41
2019-06-03 16:15:00,54,54
2019-06-03 16:20:00,305,305
2019-06-03 16:25:00,38,38
2019-06-03 16:30:00,23,23
2019-06-03 16:35:00,43,43
2019-06-03 16:40:00,32,32
2019-06-03 16:45:00,22,22
2019-06-03 16:50:00,25,25
2019-06-03 16:55:00,43,43
2019-06-03 17:00:00,97,97
2019-06-03 17:05:00,63,63
2019-06-03 17:10:00,47,47
2019-06-03 17:15:00,98,98
2019-06-03 17:20:00,49,49
2019-06-03 17:25:00,142,142
2019-06-03 17:30:00,62,62
2019-06-03 17:35:00,60,60
2019-06-03 17:40:00,77,77
2019-06-03 17:45:00,88,88
2019-06-03 17:50:00,43,43
2019-06-03 17:55:00,33,33
2019-06-03 18:00:00,83,83
2019-06-03 18:05:00,208,208
2019-06-03 18:10:00,163,163
2019-06-03 18:15:00,43,43
2019-06-03 18:20:00,59,59
2019-06-03 18:25:00,322,322
2019-06-03 18:30:00,48,48
2019-06-03 18:35:00,305,305
2019-06-03 18:40:00,119,119
2019-06-03 18:45:00,118,118
2019-06-03 18:50:00,179,179
2019-06-03 18:55:00,43,43
2019-06-03 19:00:00,29,29
2019-06-03 19:05:00,47,47
2019-06-03 19:10:00,86,86
2019-06-03 19:15:00,38,38
2019-06-03 19:20:00,30,30
2019-06-03 19:25:00,49,49
2019-06-03 19:30:00,33,33
2019-06-03 19:35:00,88,88
2019-06-03 19:40:00,52,52
2019-06-03 19:45:00,33,33
2019-06-03 19:50:00,36,36
2019-06-03 19:55:00,42,42
2019-06-03 20:00:00,30,30
2019-06-03 20:05:00,69,69
2019-06-03 20:10:00,3,3
