time,value
0:00:00,3130
0:10:00,3135
0:20:00,3109
0:30:00,3235
0:40:00,3230
0:50:00,3044
1:00:00,3011
1:10:00,3137
1:20:00,3174
1:30:00,3151
1:40:00,3003
1:50:00,2954
2:00:00,2825
2:10:00,2803
2:20:00,3123
2:30:00,3018
2:40:00,3082
2:50:00,2805
3:00:00,2608
3:10:00,2815
3:20:00,3015
3:30:00,3085
3:40:00,3087
3:50:00,2150
4:00:00,1276
4:10:00,1314
4:20:00,1337
4:30:00,1255
4:40:00,1191
4:50:00,1162
5:00:00,1205
5:10:00,1290
5:20:00,1306
5:30:00,1308
5:40:00,1318
5:50:00,1266
6:00:00,1318
6:10:00,1262
6:20:00,1224
6:30:00,1214
6:40:00,1198
6:50:00,1202
7:00:00,1171
7:10:00,1215
7:20:00,1221
7:30:00,1221
7:40:00,1252
7:50:00,1246
8:00:00,1441
8:10:00,1417
8:20:00,1414
8:30:00,1373
8:40:00,1366
8:50:00,1370
9:00:00,1382
9:10:00,1366
9:20:00,1330
9:30:00,1299
9:40:00,1173
9:50:00,971
10:00:00,869
10:10:00,789
10:20:00,912
10:30:00,1190
10:40:00,1870
10:50:00,1884
11:00:00,1961
11:10:00,1905
11:20:00,1825
11:30:00,1705
11:40:00,1623
11:50:00,1541
12:00:00,1803
12:10:00,1913
12:20:00,2073
12:30:00,1935
12:40:00,2132
12:50:00,1997
13:00:00,1952
13:10:00,2002
13:20:00,1887
13:30:00,1945
13:40:00,2096
13:50:00,2022
14:00:00,2007
14:10:00,1935
14:20:00,1460
14:30:00,1514
14:40:00,1345
14:50:00,1359
15:00:00,1554
15:10:00,1391
15:20:00,1451
15:30:00,1544
15:40:00,1524
15:50:00,1648
16:00:00,1675
16:10:00,1726
16:20:00,1732
16:30:00,1816
16:40:00,1811
16:50:00,1644
17:00:00,1760
17:10:00,1689
17:20:00,1570
17:30:00,1777
17:40:00,1694
17:50:00,1665
18:00:00,1863
18:10:00,1734
18:20:00,1722
18:30:00,1822
18:40:00,1823
18:50:00,1767
19:00:00,1853
19:10:00,1793
19:20:00,1512
19:30:00,1460
19:40:00,1562
19:50:00,1629
20:00:00,1550
20:10:00,1586
20:20:00,1645
20:30:00,1638
20:40:00,1612
20:50:00,1626
21:00:00,1714
21:10:00,1696
21:20:00,1746
21:30:00,1688
21:40:00,1636
21:50:00,1682
22:00:00,1732
22:10:00,1699
22:20:00,1696
22:30:00,1734
22:40:00,1752
22:50:00,1693
23:00:00,1705
23:10:00,1748
23:20:00,1772
23:30:00,1770
23:40:00,1718
23:50:00,1664
