time,value
9:50:00,4
10:00:00,7
10:10:00,15
10:20:00,3
10:40:00,6
10:50:00,1
11:00:00,1
11:10:00,2
11:20:00,1
11:30:00,1
11:40:00,3
11:50:00,3
12:00:00,1
12:10:00,2
12:20:00,1
12:30:00,1
12:40:00,2
12:50:00,3
13:20:00,4
13:30:00,1
13:40:00,1
13:50:00,2
14:00:00,1
14:10:00,2
14:20:00,2
14:30:00,1
14:40:00,2
14:50:00,2
15:00:00,2
15:10:00,2
15:20:00,2
15:30:00,2
15:40:00,2
15:50:00,2
16:00:00,2
16:20:00,1
16:30:00,3
16:40:00,2
16:50:00,2
17:00:00,3
17:10:00,1
17:20:00,1
17:30:00,1
17:40:00,2
17:50:00,1
18:00:00,1
18:10:00,1
18:20:00,1
18:30:00,1
18:40:00,2
18:50:00,3
19:00:00,2
19:10:00,3
19:20:00,2
19:30:00,3
19:40:00,3
19:50:00,1
20:00:00,3
20:10:00,3
20:20:00,2
20:30:00,2
20:50:00,2
21:00:00,3
21:10:00,2
21:20:00,3
21:50:00,2
22:20:00,1
