record_time,uplink_length,downlink_length
2019-06-06 00:00:00,1047,1047
2019-06-06 00:05:00,0,0
2019-06-06 00:10:00,1062,1062
2019-06-06 00:15:00,0,0
2019-06-06 00:20:00,1058,1058
2019-06-06 00:25:00,0,0
2019-06-06 00:30:00,1061,1061
2019-06-06 00:35:00,0,0
2019-06-06 00:40:00,1042,1042
2019-06-06 00:45:00,0,0
2019-06-06 00:50:00,1019,1019
2019-06-06 00:55:00,0,0
2019-06-06 01:00:00,1076,1076
2019-06-06 01:05:00,0,0
2019-06-06 01:10:00,1065,1065
2019-06-06 01:15:00,0,0
2019-06-06 01:20:00,1064,1064
2019-06-06 01:25:00,0,0
2019-06-06 01:30:00,1063,1063
2019-06-06 01:35:00,0,0
2019-06-06 01:40:00,1050,1050
2019-06-06 01:45:00,0,0
2019-06-06 01:50:00,1052,1052
2019-06-06 01:55:00,0,0
2019-06-06 02:00:00,1045,1045
2019-06-06 02:05:00,0,0
2019-06-06 02:10:00,1067,1067
2019-06-06 02:15:00,0,0
2019-06-06 02:20:00,1072,1072
2019-06-06 02:25:00,0,0
2019-06-06 02:30:00,1068,1068
2019-06-06 02:35:00,0,0
2019-06-06 02:40:00,1071,1071
2019-06-06 02:45:00,0,0
2019-06-06 02:50:00,1074,1074
2019-06-06 02:55:00,0,0
2019-06-06 03:00:00,1068,1068
2019-06-06 03:05:00,0,0
2019-06-06 03:10:00,1055,1055
2019-06-06 03:15:00,0,0
2019-06-06 03:20:00,1052,1052
2019-06-06 03:25:00,0,0
2019-06-06 03:30:00,1050,1050
2019-06-06 03:35:00,0,0
2019-06-06 03:40:00,1030,1030
2019-06-06 03:45:00,0,0
2019-06-06 03:50:00,1047,1047
2019-06-06 03:55:00,0,0
2019-06-06 04:00:00,1033,1033
2019-06-06 04:05:00,0,0
2019-06-06 04:10:00,1001,1001
2019-06-06 04:15:00,0,0
2019-06-06 04:20:00,1030,1030
2019-06-06 04:25:00,0,0
2019-06-06 04:30:00,1046,1046
2019-06-06 04:35:00,0,0
2019-06-06 04:40:00,1056,1056
2019-06-06 04:45:00,0,0
2019-06-06 04:50:00,995,995
2019-06-06 04:55:00,0,0
2019-06-06 05:00:00,1043,1043
2019-06-06 05:05:00,0,0
2019-06-06 05:10:00,1010,1010
2019-06-06 05:15:00,0,0
2019-06-06 05:20:00,1048,1048
2019-06-06 05:25:00,0,0
2019-06-06 05:30:00,1026,1026
2019-06-06 05:35:00,0,0
2019-06-06 05:40:00,1040,1040
2019-06-06 05:45:00,0,0
2019-06-06 05:50:00,985,985
2019-06-06 05:55:00,0,0
2019-06-06 06:00:00,1017,1017
2019-06-06 06:05:00,0,0
2019-06-06 06:10:00,1008,1008
2019-06-06 06:15:00,0,0
2019-06-06 06:20:00,1038,1038
2019-06-06 06:25:00,0,0
2019-06-06 06:30:00,1040,1040
2019-06-06 06:35:00,0,0
2019-06-06 06:40:00,1058,1058
2019-06-06 06:45:00,0,0
2019-06-06 06:50:00,1040,1040
2019-06-06 06:55:00,0,0
2019-06-06 07:00:00,1022,1022
2019-06-06 07:05:00,0,0
2019-06-06 07:10:00,1034,1034
2019-06-06 07:15:00,0,0
2019-06-06 07:20:00,1034,1034
2019-06-06 07:25:00,0,0
2019-06-06 07:30:00,1052,1052
2019-06-06 07:35:00,0,0
2019-06-06 07:40:00,1032,1032
2019-06-06 07:45:00,0,0
2019-06-06 07:50:00,1050,1050
2019-06-06 07:55:00,0,0
2019-06-06 08:00:00,1046,1046
2019-06-06 08:05:00,0,0
2019-06-06 08:10:00,1050,1050
2019-06-06 08:15:00,0,0
2019-06-06 08:20:00,1045,1045
2019-06-06 08:25:00,0,0
2019-06-06 08:30:00,1037,1037
2019-06-06 08:35:00,0,0
2019-06-06 08:40:00,995,995
2019-06-06 08:45:00,0,0
2019-06-06 08:50:00,1013,1013
2019-06-06 08:55:00,0,0
2019-06-06 09:00:00,1061,1061
2019-06-06 09:05:00,0,0
2019-06-06 09:10:00,1045,1045
2019-06-06 09:15:00,0,0
2019-06-06 09:20:00,1013,1013
2019-06-06 09:25:00,0,0
2019-06-06 09:30:00,1024,1024
2019-06-06 09:35:00,0,0
2019-06-06 09:40:00,1006,1006
2019-06-06 09:45:00,0,0
2019-06-06 09:50:00,1036,1036
2019-06-06 09:55:00,0,0
2019-06-06 10:00:00,989,989
2019-06-06 10:05:00,0,0
2019-06-06 10:10:00,1049,1049
2019-06-06 10:15:00,0,0
2019-06-06 10:20:00,1011,1011
2019-06-06 10:25:00,0,0
2019-06-06 10:30:00,999,999
2019-06-06 10:35:00,0,0
2019-06-06 10:40:00,992,992
2019-06-06 10:45:00,0,0
2019-06-06 10:50:00,995,995
2019-06-06 10:55:00,0,0
2019-06-06 11:00:00,1014,1014
2019-06-06 11:05:00,0,0
2019-06-06 11:10:00,1034,1034
2019-06-06 11:15:00,0,0
2019-06-06 11:20:00,1032,1032
2019-06-06 11:25:00,0,0
