record_time,uplink_length,downlink_length
2019-06-03 00:00:00,1035,1035
2019-06-03 00:05:00,0,0
2019-06-03 00:10:00,1031,1031
2019-06-03 00:15:00,0,0
2019-06-03 00:20:00,1028,1028
2019-06-03 00:25:00,0,0
2019-06-03 00:30:00,1012,1012
2019-06-03 00:35:00,0,0
2019-06-03 00:40:00,1025,1025
2019-06-03 00:45:00,0,0
2019-06-03 00:50:00,1017,1017
2019-06-03 00:55:00,0,0
2019-06-03 01:00:00,1039,1039
2019-06-03 01:05:00,0,0
2019-06-03 01:10:00,1015,1015
2019-06-03 01:15:00,0,0
2019-06-03 01:20:00,1003,1003
2019-06-03 01:25:00,0,0
2019-06-03 01:30:00,995,995
2019-06-03 01:35:00,0,0
2019-06-03 01:40:00,1024,1024
2019-06-03 01:45:00,0,0
2019-06-03 01:50:00,1036,1036
2019-06-03 01:55:00,0,0
2019-06-03 02:00:00,1005,1005
2019-06-03 02:05:00,0,0
2019-06-03 02:10:00,996,996
2019-06-03 02:15:00,0,0
2019-06-03 02:20:00,999,999
2019-06-03 02:25:00,0,0
2019-06-03 02:30:00,1015,1015
2019-06-03 02:35:00,0,0
2019-06-03 02:40:00,1023,1023
2019-06-03 02:45:00,0,0
2019-06-03 02:50:00,1021,1021
2019-06-03 02:55:00,0,0
2019-06-03 03:00:00,1016,1016
2019-06-03 03:05:00,0,0
2019-06-03 03:10:00,1034,1034
2019-06-03 03:15:00,0,0
2019-06-03 03:20:00,1001,1001
2019-06-03 03:25:00,0,0
2019-06-03 03:30:00,1007,1007
2019-06-03 03:35:00,0,0
2019-06-03 03:40:00,988,988
2019-06-03 03:45:00,0,0
2019-06-03 03:50:00,1016,1016
2019-06-03 03:55:00,0,0
2019-06-03 04:00:00,998,998
2019-06-03 04:05:00,0,0
2019-06-03 04:10:00,1017,1017
2019-06-03 04:15:00,0,0
2019-06-03 04:20:00,1007,1007
2019-06-03 04:25:00,0,0
2019-06-03 04:30:00,1018,1018
2019-06-03 04:35:00,0,0
2019-06-03 04:40:00,1008,1008
2019-06-03 04:45:00,0,0
2019-06-03 04:50:00,1024,1024
