indexs,10.24.49.154,10.24.49.154,10.24.64.118,10.39.11.174,10.39.18.40,10.49.137.199,10.49.137.87,10.49.223.163,10.49.223.194,10.49.253.35,10.49.253.53,10.49.36.147,10.49.81.218
2019-06-02 07:30:00,0.0,0.0,1166,0,0,404.0,0.0,0.0,0.0,299,12,0.0,32
2019-06-02 07:40:00,0.0,0.0,1086,0,0,1969.0,0.0,971.0,0.0,305,12,0.0,59
2019-06-02 07:50:00,0.0,0.0,1083,0,0,2055.0,199.0,0.0,0.0,305,12,0.0,142
2019-06-02 08:00:00,0.0,0.0,1031,0,0,2861.0,584.0,26.0,0.0,303,12,0.0,28
2019-06-02 08:10:00,3.0,3.0,1041,0,0,398.0,565.0,19.0,0.0,307,12,0.0,121
2019-06-02 08:20:00,0.0,0.0,1037,0,0,0.0,110.0,103.0,0.0,311,12,0.0,23
2019-06-02 08:30:00,0.0,0.0,1060,0,0,0.0,0.0,16.0,0.0,313,12,0.0,27
2019-06-02 08:40:00,0.0,0.0,1048,0,0,0.0,0.0,0.0,0.0,323,12,0.0,60
2019-06-02 08:50:00,0.0,0.0,1059,0,0,0.0,0.0,1.0,0.0,326,10,0.0,121
2019-06-02 09:00:00,0.0,0.0,1069,0,0,0.0,0.0,0.0,0.0,334,12,0.0,26
2019-06-02 09:10:00,3.0,3.0,1079,0,0,0.0,0.0,48.0,0.0,338,12,0.0,47
2019-06-02 09:20:00,0.0,0.0,1069,0,0,0.0,0.0,0.0,2.0,359,11,1.0,25
2019-06-02 09:30:00,0.0,0.0,1059,0,0,0.0,0.0,1.0,0.0,363,12,0.0,33
2019-06-02 09:40:00,0.0,0.0,1074,0,0,0.0,0.0,0.0,0.0,370,12,0.0,57
2019-06-02 09:50:00,0.0,0.0,1066,0,0,0.0,0.0,0.0,0.0,375,12,0.0,139
2019-06-02 10:00:00,0.0,0.0,1071,0,0,0.0,0.0,0.0,2.0,374,11,0.0,55
2019-06-02 10:10:00,3.0,3.0,1068,0,0,0.0,0.0,50.0,0.0,377,12,0.0,66
2019-06-02 10:20:00,0.0,0.0,1035,0,0,0.0,0.0,932.0,1207.0,384,12,0.0,99
2019-06-02 10:30:00,0.0,0.0,1062,0,0,0.0,0.0,0.0,13.0,388,12,0.0,22
2019-06-02 10:40:00,0.0,0.0,1064,0,0,0.0,0.0,40.0,3.0,396,12,0.0,68
2019-06-02 10:50:00,0.0,0.0,1065,0,0,0.0,0.0,0.0,0.0,399,12,0.0,125
2019-06-02 11:00:00,0.0,0.0,1067,0,0,0.0,0.0,0.0,1.0,403,12,0.0,32
2019-06-02 11:10:00,3.0,3.0,1076,0,0,0.0,1.0,50.0,4.0,411,12,0.0,43
2019-06-02 11:20:00,3.0,3.0,1059,0,0,0.0,2465.0,1.0,763.0,407,12,0.0,22
2019-06-02 11:30:00,0.0,0.0,1073,0,0,0.0,364.0,1.0,0.0,413,11,0.0,26
2019-06-02 11:40:00,0.0,0.0,1066,0,0,0.0,140.0,40.0,0.0,417,12,0.0,69
2019-06-02 11:50:00,0.0,0.0,1063,0,0,0.0,88.0,49.0,0.0,419,16,0.0,156
2019-06-02 12:00:00,0.0,0.0,1067,0,0,0.0,43.0,369.0,0.0,419,16,0.0,76
2019-06-02 12:10:00,3.0,3.0,1075,0,0,0.0,1.0,996.0,0.0,423,16,0.0,73
2019-06-02 12:20:00,0.0,0.0,1070,0,0,0.0,0.0,31.0,0.0,418,16,0.0,33
2019-06-02 12:30:00,0.0,0.0,1054,0,0,0.0,0.0,1506.0,1167.0,428,16,0.0,110
2019-06-02 12:40:00,0.0,0.0,1077,0,0,0.0,0.0,57.0,69.0,448,22,0.0,148
2019-06-02 12:50:00,0.0,0.0,1063,0,0,0.0,0.0,63.0,0.0,455,20,0.0,236
2019-06-02 13:00:00,0.0,0.0,1077,0,0,0.0,0.0,50.0,0.0,459,20,0.0,47
2019-06-02 13:10:00,3.0,3.0,1076,0,0,0.0,0.0,52.0,0.0,445,20,0.0,73
2019-06-02 13:20:00,0.0,0.0,1068,0,0,0.0,0.0,50.0,0.0,451,19,0.0,41
2019-06-02 13:30:00,0.0,0.0,1024,0,0,0.0,3917.0,50.0,0.0,453,18,0.0,40
2019-06-02 13:40:00,0.0,0.0,1035,0,0,0.0,0.0,51.0,2.0,460,20,0.0,112
2019-06-02 13:50:00,18.0,18.0,1047,0,0,0.0,0.0,50.0,0.0,459,20,0.0,231
2019-06-02 14:00:00,373.0,373.0,1046,0,0,0.0,0.0,73.0,1.0,451,19,0.0,46
2019-06-02 14:10:00,3.0,3.0,1059,0,0,0.0,0.0,50.0,0.0,454,20,0.0,340
2019-06-02 14:20:00,0.0,0.0,1074,0,0,0.0,0.0,0.0,43.0,460,20,0.0,299
2019-06-02 14:30:00,0.0,0.0,1062,0,0,0.0,0.0,47.0,2.0,460,20,0.0,121
2019-06-02 14:40:00,0.0,0.0,1075,0,0,0.0,0.0,3308.0,2089.0,458,20,0.0,110
2019-06-02 14:50:00,0.0,0.0,1046,0,0,0.0,0.0,0.0,216.0,460,20,0.0,234
2019-06-02 15:00:00,0.0,0.0,1045,0,0,0.0,47.0,0.0,46.0,467,20,0.0,47
2019-06-02 15:10:00,3.0,3.0,1056,0,0,0.0,7.0,114.0,0.0,470,19,0.0,84
2019-06-02 15:20:00,0.0,0.0,1050,0,0,0.0,0.0,158.0,1.0,466,20,0.0,33
2019-06-02 15:30:00,0.0,0.0,1036,0,0,0.0,7.0,197.0,0.0,469,20,0.0,43
2019-06-02 15:40:00,0.0,0.0,1056,0,0,0.0,1935.0,154.0,0.0,470,20,0.0,104
2019-06-02 15:50:00,0.0,0.0,1071,0,0,0.0,2.0,552.0,0.0,472,18,0.0,232
2019-06-02 16:00:00,0.0,0.0,1060,0,0,0.0,0.0,90.0,1.0,469,16,0.0,37
2019-06-02 16:10:00,3.0,3.0,1054,0,0,0.0,0.0,88.0,0.0,469,15,0.0,77
2019-06-02 16:20:00,0.0,0.0,1055,0,0,0.0,0.0,100.0,1.0,468,16,0.0,37
2019-06-02 16:30:00,0.0,0.0,1082,0,0,0.0,0.0,95.0,0.0,477,16,0.0,34
2019-06-02 16:40:00,0.0,0.0,1086,0,0,0.0,0.0,746.0,1.0,473,15,0.0,117
2019-06-02 16:50:00,0.0,0.0,1070,0,0,0.0,0.0,5488.0,1349.0,466,16,0.0,243
2019-06-02 17:00:00,0.0,0.0,1086,0,0,0.0,0.0,82.0,250.0,465,14,0.0,37
2019-06-02 17:10:00,3.0,3.0,1086,0,0,0.0,0.0,103.0,0.0,468,16,0.0,62
2019-06-02 17:20:00,0.0,0.0,1095,0,0,0.0,0.0,200.0,0.0,466,16,0.0,26
2019-06-02 17:30:00,0.0,0.0,1094,0,0,0.0,0.0,94.0,0.0,457,16,0.0,30
2019-06-02 17:40:00,0.0,0.0,1089,0,0,0.0,0.0,149.0,0.0,456,16,0.0,40
2019-06-02 17:50:00,0.0,0.0,1085,0,0,0.0,0.0,86.0,0.0,449,16,0.0,245
2019-06-02 18:00:00,0.0,0.0,1083,0,0,0.0,0.0,137.0,0.0,446,16,0.0,35
2019-06-02 18:10:00,3.0,3.0,1080,0,0,0.0,0.0,68.0,1.0,437,16,0.0,60
2019-06-02 18:20:00,0.0,0.0,1086,0,0,0.0,0.0,191.0,0.0,434,16,0.0,57
2019-06-02 18:30:00,0.0,0.0,1078,0,0,0.0,0.0,178.0,0.0,434,16,0.0,31
2019-06-02 18:40:00,0.0,0.0,1079,0,0,0.0,0.0,150.0,0.0,432,16,0.0,73
2019-06-02 18:50:00,0.0,0.0,1087,0,0,0.0,0.0,153.0,0.0,412,16,0.0,326
2019-06-02 19:00:00,0.0,0.0,1082,0,0,0.0,0.0,5065.0,0.0,416,16,0.0,31
2019-06-02 19:10:00,3.0,3.0,1082,0,0,0.0,0.0,1.0,0.0,418,16,0.0,66
2019-06-02 19:20:00,0.0,0.0,1069,0,0,0.0,0.0,0.0,0.0,423,16,0.0,30
2019-06-02 19:30:00,0.0,0.0,1080,0,0,0.0,0.0,107.0,0.0,415,16,0.0,29
2019-06-02 19:40:00,0.0,0.0,1089,0,0,0.0,0.0,0.0,0.0,413,16,0.0,44
2019-06-02 19:50:00,0.0,0.0,1078,0,0,0.0,0.0,0.0,0.0,404,15,0.0,259
2019-06-02 20:00:00,0.0,0.0,1069,0,0,0.0,0.0,0.0,0.0,405,16,0.0,31
2019-06-02 20:10:00,3.0,3.0,1071,0,0,0.0,0.0,1.0,0.0,403,16,0.0,61
2019-06-02 20:20:00,0.0,0.0,1066,0,0,0.0,0.0,48.0,1.0,405,16,0.0,33
2019-06-02 20:30:00,0.0,0.0,1031,0,0,0.0,0.0,0.0,0.0,408,16,0.0,46
2019-06-02 20:40:00,0.0,0.0,1070,0,0,0.0,0.0,0.0,0.0,404,16,0.0,42
2019-06-02 20:50:00,0.0,0.0,1034,0,0,0.0,0.0,0.0,1.0,408,16,0.0,340
2019-06-02 21:00:00,0.0,0.0,1045,0,0,0.0,0.0,0.0,0.0,410,12,0.0,23
2019-06-02 21:10:00,3.0,3.0,1013,0,0,0.0,0.0,972.0,0.0,406,12,0.0,56
2019-06-02 21:20:00,0.0,0.0,1060,0,0,0.0,0.0,0.0,0.0,400,12,0.0,16
2019-06-02 21:30:00,0.0,0.0,1025,0,0,0.0,0.0,0.0,0.0,383,12,0.0,21
2019-06-02 21:40:00,0.0,0.0,1005,0,0,0.0,0.0,0.0,0.0,379,12,0.0,27
2019-06-02 21:50:00,0.0,0.0,1007,0,0,0.0,0.0,0.0,0.0,379,12,1.0,212
2019-06-02 22:00:00,0.0,0.0,1008,0,0,0.0,0.0,1.0,0.0,363,11,0.0,21
2019-06-02 22:10:00,3.0,3.0,1011,0,0,0.0,0.0,1.0,0.0,353,12,0.0,53
2019-06-02 22:20:00,0.0,0.0,1029,0,0,0.0,0.0,33.0,0.0,344,11,1.0,24
2019-06-02 22:30:00,0.0,0.0,1034,0,0,0.0,0.0,35.0,0.0,339,11,0.0,28
2019-06-02 22:40:00,0.0,0.0,1021,0,0,0.0,0.0,28.0,0.0,343,12,0.0,50
2019-06-02 22:50:00,0.0,0.0,1014,0,0,0.0,0.0,32.0,0.0,330,12,0.0,294
2019-06-02 23:00:00,0.0,0.0,1017,0,0,0.0,0.0,0.0,0.0,325,12,0.0,21
2019-06-02 23:10:00,3.0,3.0,1018,0,0,0.0,0.0,1.0,0.0,322,12,0.0,54
2019-06-02 00:00:00,0.0,0.0,1069,0,0,0.0,0.0,0.0,0.0,310,12,1186.0,130
2019-06-02 23:20:00,0.0,0.0,1031,0,0,0.0,0.0,924.0,0.0,315,12,0.0,14
2019-06-02 23:30:00,0.0,0.0,1002,0,0,0.0,0.0,0.0,0.0,308,12,0.0,20
2019-06-02 23:40:00,0.0,0.0,1033,0,0,0.0,0.0,0.0,0.0,309,12,0.0,28
2019-06-02 23:50:00,0.0,0.0,1016,0,0,0.0,0.0,0.0,0.0,307,12,0.0,157
