indexs,10.24.49.154,10.24.49.154,10.24.64.118,10.39.11.174,10.39.18.40,10.49.137.199,10.49.137.87,10.49.223.163,10.49.223.194,10.49.253.35,10.49.253.53,10.49.36.147,10.49.81.218
2019-06-10 04:00:00,0.0,0.0,1081,0.0,0.0,0.0,0.0,1.0,0.0,200,8,0.0,22
2019-06-10 04:10:00,3.0,3.0,1151,0.0,0.0,0.0,0.0,1.0,0.0,199,8,0.0,24
2019-06-10 04:20:00,0.0,0.0,1102,0.0,0.0,0.0,0.0,0.0,0.0,205,8,0.0,44
2019-06-10 04:30:00,0.0,0.0,1141,0.0,0.0,0.0,0.0,49.0,0.0,206,9,0.0,62
2019-06-10 04:40:00,0.0,0.0,1153,0.0,0.0,0.0,0.0,0.0,0.0,208,9,0.0,25
2019-06-10 04:50:00,0.0,0.0,1092,0.0,0.0,0.0,0.0,976.0,0.0,203,8,0.0,53
2019-06-10 05:00:00,0.0,0.0,1098,0.0,0.0,0.0,0.0,0.0,0.0,199,8,0.0,19
2019-06-10 05:10:00,3.0,3.0,1100,0.0,0.0,0.0,0.0,1.0,0.0,199,8,0.0,26
2019-06-10 05:20:00,0.0,0.0,1102,0.0,0.0,0.0,0.0,0.0,0.0,199,8,0.0,44
2019-06-10 05:30:00,0.0,0.0,1103,0.0,0.0,0.0,0.0,19.0,0.0,197,8,0.0,55
2019-06-10 05:40:00,0.0,0.0,1094,0.0,0.0,0.0,0.0,49.0,0.0,199,8,0.0,23
2019-06-10 05:50:00,0.0,0.0,1102,0.0,0.0,0.0,0.0,0.0,0.0,198,8,0.0,45
2019-06-10 06:00:00,0.0,0.0,1134,0.0,0.0,0.0,0.0,0.0,0.0,206,8,0.0,21
2019-06-10 06:10:00,3.0,3.0,1118,0.0,0.0,0.0,0.0,1.0,0.0,204,8,0.0,24
2019-06-10 06:20:00,0.0,0.0,1139,0.0,0.0,0.0,0.0,0.0,0.0,209,8,0.0,51
2019-06-10 06:30:00,0.0,0.0,1362,0.0,0.0,0.0,0.0,0.0,0.0,218,8,0.0,59
2019-06-10 06:40:00,0.0,0.0,1094,0.0,0.0,0.0,0.0,52.0,0.0,215,8,0.0,26
2019-06-10 06:50:00,0.0,0.0,1101,0.0,0.0,0.0,0.0,0.0,0.0,220,8,0.0,50
2019-06-10 07:00:00,0.0,0.0,1143,0.0,0.0,0.0,0.0,1.0,0.0,228,8,0.0,20
2019-06-10 07:10:00,3.0,3.0,1097,0.0,0.0,0.0,0.0,1.0,0.0,230,8,0.0,24
2019-06-10 07:20:00,0.0,0.0,1106,0.0,0.0,0.0,0.0,0.0,0.0,236,8,0.0,46
2019-06-10 07:30:00,0.0,0.0,1099,0.0,0.0,0.0,0.0,1445.0,0.0,247,8,1.0,63
2019-06-10 07:40:00,0.0,0.0,1100,0.0,0.0,0.0,0.0,47.0,0.0,272,7,0.0,22
2019-06-10 07:50:00,0.0,0.0,1099,0.0,0.0,0.0,0.0,0.0,1.0,302,8,0.0,51
2019-06-10 08:00:00,139.0,139.0,1101,0.0,0.0,0.0,0.0,0.0,3.0,354,11,0.0,36
2019-06-10 08:10:00,69.0,69.0,1101,0.0,0.0,0.0,0.0,3.0,2.0,461,22,0.0,275
2019-06-10 08:20:00,0.0,0.0,1097,0.0,0.0,0.0,8.0,51.0,1.0,639,34,0.0,389
2019-06-10 08:30:00,0.0,0.0,1094,6.0,0.0,0.0,3351.0,902.0,4.0,988,52,1.0,424
2019-06-10 08:40:00,0.0,0.0,1127,65.0,0.0,0.0,2494.0,353.0,3.0,1378,86,0.0,579
2019-06-10 08:50:00,0.0,0.0,1146,556.0,0.0,0.0,1538.0,3.0,6.0,1728,93,1.0,951
2019-06-10 09:00:00,0.0,0.0,1151,28.0,0.0,0.0,986.0,8.0,34.0,2071,114,0.0,805
2019-06-10 09:10:00,395.0,395.0,1143,124.0,0.0,0.0,54.0,64.0,34.0,2160,121,0.0,776
2019-06-10 09:20:00,5.0,5.0,1141,89.0,103.0,0.0,1620.0,135.0,5.0,2160,116,0.0,662
2019-06-10 09:30:00,0.0,0.0,1141,186.0,205.0,0.0,0.0,79.0,2369.0,2208,124,0.0,1264
2019-06-10 09:40:00,0.0,0.0,1071,175.0,198.0,0.0,191.0,103.0,42.0,2194,120,0.0,1201
2019-06-10 09:50:00,0.0,0.0,411,59.0,96.0,0.0,884.0,317.0,0.0,1147,52,0.0,435
2019-06-10 10:00:00,0.0,0.0,1155,277.0,96.0,0.0,0.0,415.0,6.0,1989,117,0.0,833
2019-06-10 10:10:00,2.0,2.0,1153,245.0,103.0,0.0,0.0,419.0,7.0,2259,125,2.0,1028
2019-06-10 10:20:00,0.0,0.0,1149,232.0,98.0,0.0,0.0,585.0,2.0,2243,133,0.0,1187
2019-06-10 10:30:00,0.0,0.0,1128,217.0,164.0,0.0,237.0,572.0,807.0,2240,131,0.0,850
2019-06-10 10:40:00,11.0,11.0,1139,183.0,137.0,0.0,167.0,925.0,11.0,2198,126,0.0,1282
2019-06-10 10:50:00,52.0,52.0,1131,163.0,159.0,0.0,163.0,4683.0,19.0,2232,131,0.0,835
2019-06-10 11:00:00,5198.0,5198.0,1134,67.0,103.0,0.0,215.0,7518.0,26.0,2236,118,0.0,1015
2019-06-10 11:10:00,4020.0,4020.0,1162,0.0,105.0,0.0,346.0,2349.0,2.0,2224,122,0.0,357
2019-06-10 11:20:00,252.0,252.0,1150,2.0,110.0,0.0,151.0,357.0,1.0,2217,115,0.0,305
2019-06-10 11:30:00,0.0,0.0,1155,6459.0,103.0,0.0,2954.0,261.0,1.0,2151,117,0.0,426
2019-06-10 11:40:00,0.0,0.0,1057,6580.0,105.0,0.0,2146.0,383.0,2.0,2043,114,0.0,433
2019-06-10 11:50:00,0.0,0.0,1144,25.0,107.0,0.0,0.0,178.0,0.0,1996,114,0.0,415
2019-06-10 12:00:00,0.0,0.0,1131,0.0,103.0,0.0,0.0,76.0,352.0,1899,115,0.0,463
2019-06-10 12:10:00,3.0,3.0,1141,0.0,102.0,0.0,0.0,237.0,580.0,1919,120,0.0,370
2019-06-10 12:20:00,0.0,0.0,1132,0.0,103.0,0.0,0.0,596.0,5.0,2016,124,0.0,515
2019-06-10 12:30:00,0.0,0.0,1145,0.0,105.0,0.0,0.0,1479.0,26.0,2042,129,0.0,460
2019-06-10 12:40:00,0.0,0.0,1094,0.0,96.0,0.0,3.0,416.0,1.0,2011,121,0.0,419
2019-06-10 12:50:00,0.0,0.0,1083,0.0,69.0,0.0,926.0,303.0,4.0,2080,126,0.0,568
2019-06-10 13:00:00,0.0,0.0,1143,0.0,0.0,0.0,615.0,253.0,0.0,2128,127,0.0,522
2019-06-10 13:10:00,1.0,1.0,869,15.0,0.0,0.0,848.0,292.0,26.0,2024,121,0.0,459
2019-06-10 13:20:00,0.0,0.0,931,159.0,41.0,0.0,0.0,351.0,1.0,1991,120,0.0,423
2019-06-10 13:30:00,12.0,12.0,1021,319.0,247.0,0.0,124.0,438.0,22.0,2057,124,0.0,596
2019-06-10 13:40:00,36.0,36.0,1087,248.0,185.0,0.0,479.0,641.0,51.0,2075,130,1.0,698
2019-06-10 13:50:00,32.0,32.0,1088,299.0,215.0,0.0,179.0,517.0,3.0,2119,127,0.0,771
2019-06-10 14:00:00,0.0,0.0,1097,252.0,199.0,0.0,682.0,1360.0,4.0,2118,134,0.0,432
2019-06-10 14:10:00,3.0,3.0,1097,318.0,199.0,0.0,548.0,782.0,2.0,2141,129,0.0,627
2019-06-10 14:20:00,0.0,0.0,1098,258.0,461.0,0.0,242.0,1302.0,20.0,2139,128,0.0,420
2019-06-10 14:30:00,0.0,0.0,1090,274.0,344.0,0.0,427.0,605.0,23.0,2150,132,0.0,579
2019-06-10 14:40:00,0.0,0.0,1087,177.0,307.0,0.0,1226.0,516.0,10.0,2146,130,0.0,590
2019-06-10 14:50:00,0.0,0.0,1001,203.0,319.0,0.0,2089.0,793.0,1.0,2195,141,0.0,832
2019-06-10 15:00:00,36.0,36.0,1153,39.0,328.0,0.0,1006.0,363.0,12.0,2217,130,0.0,539
2019-06-10 15:10:00,4.0,4.0,1137,141.0,320.0,0.0,1882.0,422.0,914.0,2206,132,67.0,500
2019-06-10 15:20:00,0.0,0.0,1120,148.0,322.0,0.0,3127.0,270.0,28.0,2211,134,175.0,952
2019-06-10 15:30:00,0.0,0.0,1151,146.0,386.0,0.0,6868.0,500.0,46.0,2191,135,20.0,446
2019-06-10 15:40:00,11.0,11.0,1143,126.0,473.0,0.0,527.0,466.0,5.0,2184,131,30.0,453
2019-06-10 15:50:00,0.0,0.0,1150,135.0,399.0,0.0,3706.0,731.0,21.0,2187,126,30.0,841
2019-06-10 16:00:00,0.0,0.0,1155,42.0,406.0,0.0,505.0,1197.0,1.0,2218,130,98.0,481
2019-06-10 16:10:00,128.0,128.0,1124,183.0,411.0,0.0,593.0,436.0,3.0,2234,129,32.0,691
2019-06-10 16:20:00,6210.0,6210.0,1139,210.0,401.0,0.0,3488.0,314.0,3.0,2210,130,30.0,495
2019-06-10 16:30:00,447.0,447.0,1119,210.0,324.0,0.0,1080.0,234.0,2.0,2194,132,30.0,485
2019-06-10 16:40:00,0.0,0.0,1116,142.0,321.0,0.0,783.0,317.0,4.0,2169,131,56.0,867
2019-06-10 16:50:00,0.0,0.0,1100,263.0,323.0,0.0,13248.0,345.0,2.0,2185,129,66.0,718
2019-06-10 17:00:00,0.0,0.0,1134,252.0,359.0,0.0,11755.0,335.0,2.0,2221,132,62.0,984
2019-06-10 17:10:00,3.0,3.0,1123,244.0,408.0,0.0,1020.0,348.0,4.0,2221,133,64.0,485
2019-06-10 17:20:00,0.0,0.0,1154,4931.0,407.0,0.0,257.0,409.0,6.0,2217,129,61.0,570
2019-06-10 17:30:00,0.0,0.0,1113,314.0,413.0,24.0,2270.0,7294.0,4.0,2186,137,63.0,486
2019-06-10 17:40:00,0.0,0.0,1137,89.0,418.0,11.0,1213.0,3836.0,2.0,2165,140,64.0,661
2019-06-10 17:50:00,0.0,0.0,1138,88.0,315.0,0.0,1748.0,494.0,2.0,2119,135,58.0,608
2019-06-10 18:00:00,0.0,0.0,1084,1.0,303.0,0.0,1061.0,459.0,1.0,1975,125,61.0,493
2019-06-10 18:10:00,47.0,47.0,1146,18.0,296.0,0.0,779.0,11366.0,5.0,1873,103,47.0,511
2019-06-10 18:20:00,0.0,0.0,1141,0.0,285.0,0.0,376.0,3276.0,0.0,1745,93,31.0,492
2019-06-10 18:30:00,83.0,83.0,1137,0.0,193.0,0.0,264.0,511.0,1.0,1605,93,30.0,348
2019-06-10 18:40:00,558.0,558.0,1157,0.0,103.0,0.0,3533.0,314.0,1.0,1414,77,33.0,301
2019-06-10 18:50:00,0.0,0.0,1103,0.0,102.0,0.0,3247.0,69.0,2.0,1298,64,32.0,367
2019-06-10 19:00:00,0.0,0.0,1167,0.0,102.0,0.0,152.0,73.0,2.0,1192,68,31.0,482
2019-06-10 19:10:00,3.0,3.0,1156,0.0,101.0,0.0,1127.0,111.0,3.0,1100,72,32.0,236
2019-06-10 19:20:00,0.0,0.0,1156,0.0,108.0,0.0,613.0,328.0,0.0,1012,60,31.0,290
2019-06-10 19:30:00,0.0,0.0,1146,2208.0,106.0,0.0,17013.0,109.0,0.0,953,62,35.0,404
2019-06-10 19:40:00,0.0,0.0,1154,9.0,104.0,0.0,15119.0,52.0,0.0,926,62,32.0,171
2019-06-10 19:50:00,0.0,0.0,1154,0.0,104.0,0.0,15353.0,1456.0,0.0,860,62,25.0,285
2019-06-10 20:00:00,0.0,0.0,1145,0.0,104.0,0.0,2777.0,354.0,1.0,811,55,0.0,249
2019-06-10 20:10:00,4.0,4.0,1152,0.0,106.0,0.0,2814.0,20.0,1.0,769,49,0.0,136
2019-06-10 20:20:00,0.0,0.0,1154,0.0,109.0,0.0,753.0,52.0,0.0,748,47,0.0,65
2019-06-10 20:30:00,0.0,0.0,1150,0.0,100.0,0.0,294.0,2587.0,1.0,711,43,0.0,243
2019-06-10 20:40:00,0.0,0.0,1137,0.0,103.0,0.0,0.0,103.0,0.0,657,36,0.0,145
2019-06-10 20:50:00,0.0,0.0,1128,0.0,105.0,0.0,0.0,51.0,1.0,637,35,0.0,182
2019-06-10 21:00:00,0.0,0.0,1147,0.0,104.0,0.0,1939.0,87.0,0.0,591,32,0.0,179
2019-06-10 21:10:00,4.0,4.0,1139,0.0,102.0,0.0,60.0,200.0,0.0,560,33,0.0,110
2019-06-10 21:20:00,0.0,0.0,1146,0.0,106.0,0.0,0.0,878.0,12.0,527,34,0.0,55
2019-06-10 21:30:00,0.0,0.0,1161,0.0,105.0,0.0,0.0,820.0,0.0,510,33,0.0,242
2019-06-10 21:40:00,0.0,0.0,1161,0.0,105.0,0.0,0.0,155.0,0.0,516,36,0.0,202
2019-06-10 21:50:00,0.0,0.0,1142,0.0,103.0,0.0,0.0,129.0,0.0,500,32,0.0,186
2019-06-10 22:00:00,0.0,0.0,1147,0.0,102.0,0.0,5238.0,111.0,0.0,493,33,0.0,170
2019-06-10 22:10:00,4.0,4.0,1153,0.0,105.0,0.0,19289.0,166.0,1.0,474,36,0.0,144
2019-06-10 00:00:00,0.0,0.0,1104,0.0,0.0,0.0,0.0,0.0,0.0,203,8,0.0,21
2019-06-10 22:20:00,0.0,0.0,1146,0.0,102.0,0.0,18283.0,54.0,1.0,465,33,0.0,46
2019-06-10 22:30:00,0.0,0.0,1144,0.0,101.0,0.0,4429.0,56.0,0.0,450,31,0.0,202
2019-06-10 22:40:00,0.0,0.0,1122,0.0,102.0,0.0,0.0,3151.0,0.0,454,34,0.0,116
2019-06-10 22:50:00,0.0,0.0,794,0.0,89.0,0.0,0.0,208.0,0.0,373,25,0.0,112
2019-06-10 23:00:00,0.0,0.0,0,0.0,18.0,0.0,0.0,0.0,0.0,57,3,0.0,33
2019-06-10 23:10:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2019-06-10 23:20:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2019-06-10 23:30:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2019-06-10 23:40:00,0.0,0.0,62,0.0,0.0,0.0,0.0,5.0,0.0,5,3,0.0,0
2019-06-10 23:50:00,0.0,0.0,1069,0.0,76.0,0.0,0.0,0.0,0.0,324,27,0.0,162
