indexs,10.24.49.154,10.24.49.154,10.24.64.118,10.39.11.174,10.39.18.40,10.49.137.199,10.49.137.87,10.49.223.163,10.49.223.194,10.49.253.35,10.49.253.53,10.49.36.147,10.49.81.218
2019-06-12 00:10:00,3.0,3.0,1060,0.0,0.0,0.0,0.0,1.0,0.0,436,24,0.0,38
2019-06-12 00:20:00,0.0,0.0,1092,0.0,0.0,0.0,0.0,0.0,0.0,442,24,0.0,51
2019-06-12 00:30:00,0.0,0.0,1074,0.0,0.0,0.0,0.0,0.0,1.0,428,24,0.0,106
2019-06-12 00:40:00,0.0,0.0,1069,0.0,0.0,0.0,0.0,0.0,0.0,416,24,0.0,99
2019-06-12 00:50:00,0.0,0.0,1071,0.0,0.0,0.0,0.0,14.0,0.0,417,24,0.0,116
2019-06-12 01:00:00,0.0,0.0,1073,0.0,0.0,0.0,0.0,53.0,0.0,412,21,0.0,60
2019-06-12 01:10:00,3.0,3.0,1067,0.0,0.0,0.0,0.0,1.0,0.0,409,22,0.0,52
2019-06-12 01:20:00,0.0,0.0,1081,0.0,0.0,0.0,0.0,0.0,0.0,408,26,0.0,51
2019-06-12 01:30:00,0.0,0.0,1074,0.0,0.0,0.0,0.0,0.0,0.0,407,24,0.0,96
2019-06-12 01:40:00,0.0,0.0,1071,0.0,0.0,0.0,0.0,0.0,0.0,404,24,0.0,103
2019-06-12 01:50:00,0.0,0.0,1049,0.0,0.0,0.0,0.0,0.0,0.0,411,23,0.0,1143
2019-06-12 02:00:00,0.0,0.0,1070,0.0,0.0,0.0,0.0,924.0,0.0,409,24,0.0,343
2019-06-12 02:10:00,3.0,3.0,1077,0.0,0.0,0.0,0.0,1.0,0.0,405,24,0.0,37
2019-06-12 02:20:00,0.0,0.0,1077,0.0,0.0,0.0,0.0,0.0,0.0,404,22,0.0,51
2019-06-12 02:30:00,0.0,0.0,1087,0.0,0.0,0.0,0.0,0.0,0.0,407,24,0.0,91
2019-06-12 02:40:00,0.0,0.0,1074,0.0,0.0,0.0,0.0,0.0,0.0,407,24,0.0,123
2019-06-12 02:50:00,0.0,0.0,1082,0.0,0.0,0.0,0.0,0.0,0.0,405,24,0.0,120
2019-06-12 03:00:00,0.0,0.0,1068,0.0,0.0,0.0,0.0,72.0,0.0,402,24,0.0,56
2019-06-12 03:10:00,3.0,3.0,1080,0.0,0.0,0.0,0.0,1.0,0.0,400,20,0.0,31
2019-06-12 03:20:00,0.0,0.0,1046,0.0,0.0,0.0,0.0,0.0,0.0,392,18,0.0,33
2019-06-12 03:30:00,0.0,0.0,1049,0.0,0.0,0.0,0.0,0.0,0.0,395,20,0.0,50
