indexs,10.24.49.154,10.24.49.154,10.24.64.118,10.39.11.174,10.39.18.40,10.49.137.199,10.49.137.87,10.49.223.163,10.49.223.194,10.49.253.35,10.49.253.53,10.49.36.147,10.49.81.218
2019-06-03 00:10:00,4.0,4.0,1033,0.0,0.0,0.0,0.0,607.0,13.0,298,12,0.0,55
2019-06-03 00:20:00,208.0,208.0,1030,0.0,0.0,0.0,0.0,567.0,8.0,294,12,0.0,20
2019-06-03 00:30:00,0.0,0.0,1014,0.0,0.0,0.0,0.0,282.0,3.0,301,12,0.0,23
2019-06-03 00:40:00,0.0,0.0,1027,0.0,0.0,0.0,0.0,0.0,0.0,298,12,0.0,27
2019-06-03 00:50:00,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,0.0,299,12,149.0,154
2019-06-03 01:00:00,0.0,0.0,1041,0.0,0.0,0.0,0.0,0.0,0.0,298,12,12.0,94
2019-06-03 01:10:00,3.0,3.0,1017,0.0,0.0,0.0,0.0,1.0,0.0,301,12,11.0,52
2019-06-03 01:20:00,0.0,0.0,1005,0.0,0.0,0.0,0.0,0.0,0.0,301,12,8.0,16
2019-06-03 01:30:00,0.0,0.0,997,0.0,0.0,0.0,0.0,0.0,0.0,297,12,6.0,21
2019-06-03 01:40:00,32.0,32.0,1026,0.0,0.0,0.0,0.0,0.0,0.0,296,12,1.0,22
2019-06-03 01:50:00,0.0,0.0,1041,0.0,0.0,0.0,0.0,0.0,0.0,298,12,0.0,102
2019-06-03 02:00:00,0.0,0.0,1009,0.0,0.0,0.0,0.0,0.0,0.0,831,12,370.0,562
2019-06-03 02:10:00,3.0,3.0,998,0.0,0.0,0.0,0.0,1.0,0.0,866,12,1188.0,308
2019-06-03 02:20:00,0.0,0.0,1005,0.0,0.0,0.0,0.0,0.0,0.0,625,12,1152.0,258
2019-06-03 02:30:00,0.0,0.0,1031,0.0,0.0,0.0,0.0,0.0,0.0,299,12,893.0,22
2019-06-03 02:40:00,0.0,0.0,1025,0.0,0.0,0.0,0.0,0.0,0.0,298,12,584.0,24
2019-06-03 02:50:00,0.0,0.0,1026,0.0,0.0,0.0,0.0,0.0,0.0,297,12,336.0,130
2019-06-03 03:00:00,0.0,0.0,1018,0.0,0.0,0.0,0.0,0.0,0.0,298,12,0.0,65
2019-06-03 03:10:00,3.0,3.0,1036,0.0,0.0,0.0,0.0,1.0,0.0,295,12,0.0,119
