indexs,10.24.49.154,10.24.49.154,10.24.64.118,10.39.11.174,10.39.18.40,10.49.137.199,10.49.137.87,10.49.223.163,10.49.223.194,10.49.253.35,10.49.253.53,10.49.36.147,10.49.81.218
2019-06-13 04:50:00,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,389,20,0.0,67
2019-06-13 05:00:00,0.0,0.0,1019.0,0.0,0.0,0.0,2135.0,0.0,0.0,383,20,0.0,50
2019-06-13 05:10:00,3.0,3.0,1053.0,0.0,0.0,0.0,0.0,2.0,0.0,385,19,0.0,90
2019-06-13 05:20:00,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,45.0,0.0,387,20,0.0,128
2019-06-13 05:30:00,0.0,0.0,1076.0,0.0,0.0,0.0,835.0,0.0,0.0,390,20,0.0,36
2019-06-13 05:40:00,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,385,19,0.0,119
2019-06-13 05:50:00,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,379,19,0.0,98
2019-06-13 06:00:00,0.0,0.0,1074.0,4779.0,0.0,0.0,4408.0,0.0,0.0,382,20,0.0,33
2019-06-13 06:10:00,3.0,3.0,1070.0,173.0,0.0,0.0,0.0,1.0,0.0,384,20,0.0,97
2019-06-13 06:20:00,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,387,20,0.0,68
2019-06-13 06:30:00,0.0,0.0,1089.0,0.0,0.0,0.0,2303.0,0.0,0.0,383,20,0.0,48
2019-06-13 06:40:00,0.0,0.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,380,19,0.0,121
2019-06-13 06:50:00,0.0,0.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,385,20,0.0,63
2019-06-13 07:00:00,0.0,0.0,1071.0,0.0,0.0,0.0,5881.0,0.0,0.0,392,20,0.0,30
2019-06-13 07:10:00,3.0,3.0,1063.0,0.0,0.0,0.0,482.0,1.0,0.0,397,20,0.0,100
2019-06-13 07:20:00,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,393,20,0.0,80
2019-06-13 07:30:00,0.0,0.0,1279.0,0.0,0.0,0.0,4702.0,29.0,1.0,400,20,0.0,29
2019-06-13 07:40:00,0.0,0.0,1079.0,0.0,0.0,0.0,1545.0,20.0,1.0,405,20,0.0,121
2019-06-13 07:50:00,0.0,0.0,1076.0,4147.0,0.0,0.0,565.0,0.0,0.0,416,20,0.0,65
2019-06-13 08:00:00,0.0,0.0,1087.0,1.0,0.0,0.0,51.0,0.0,0.0,419,20,0.0,67
2019-06-13 08:10:00,3.0,3.0,1079.0,0.0,0.0,0.0,0.0,1.0,0.0,429,20,0.0,95
2019-06-13 08:20:00,0.0,0.0,1076.0,0.0,0.0,0.0,0.0,51.0,0.0,436,20,1.0,71
2019-06-13 08:30:00,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,454,20,0.0,25
2019-06-13 08:40:00,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,485,22,1.0,132
2019-06-13 08:50:00,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,526,23,0.0,122
2019-06-13 09:00:00,0.0,0.0,1052.0,0.0,0.0,0.0,0.0,0.0,8.0,596,23,0.0,35
2019-06-13 09:10:00,3.0,3.0,5540.0,0.0,0.0,0.0,17285.0,50.0,2.0,723,28,0.0,207
2019-06-13 09:20:00,0.0,0.0,6101.0,0.0,0.0,0.0,0.0,0.0,5.0,944,50,1.0,404
2019-06-13 09:30:00,0.0,0.0,6172.0,23.0,0.0,0.0,1.0,0.0,4.0,1265,62,0.0,433
2019-06-13 09:40:00,0.0,0.0,6189.0,66.0,0.0,0.0,450.0,2.0,5.0,1567,77,0.0,425
2019-06-13 09:50:00,0.0,0.0,5713.0,33.0,0.0,0.0,339.0,3.0,24584.0,1881,98,0.0,579
2019-06-13 10:00:00,0.0,0.0,6095.0,42.0,15.0,0.0,44.0,140.0,40897.0,2109,123,0.0,961
2019-06-13 10:10:00,3.0,3.0,2803.0,111.0,65.0,0.0,33.0,257.0,40366.0,2183,128,0.0,679
2019-06-13 10:20:00,0.0,0.0,1033.0,93.0,225.0,45.0,317.0,634.0,51345.0,2238,131,0.0,1465
2019-06-13 10:30:00,84.0,84.0,989.0,59.0,169.0,19.0,337.0,187.0,29591.0,2244,137,0.0,743
2019-06-13 10:40:00,0.0,0.0,1001.0,46.0,54.0,8.0,426.0,511.0,2.0,2253,127,0.0,1609
2019-06-13 10:50:00,0.0,0.0,1044.0,21.0,14.0,0.0,1771.0,469.0,4.0,2260,134,0.0,1727
2019-06-13 11:00:00,10301.0,10301.0,1039.0,12.0,75.0,0.0,928.0,582.0,2.0,2275,128,0.0,1008
2019-06-13 11:10:00,35.0,35.0,5385.0,12.0,8.0,0.0,138.0,688.0,7.0,2271,138,116.0,715
2019-06-13 11:20:00,0.0,0.0,6144.0,0.0,2.0,25.0,1799.0,760.0,774.0,2264,133,52.0,1483
2019-06-13 11:30:00,0.0,0.0,6302.0,4.0,289.0,0.0,771.0,570.0,10.0,2283,136,30.0,1146
2019-06-13 11:40:00,0.0,0.0,6202.0,79.0,420.0,0.0,823.0,542.0,2.0,2307,134,29.0,797
2019-06-13 11:50:00,0.0,0.0,6041.0,56.0,16.0,0.0,311.0,4467.0,2.0,2289,136,27.0,1076
2019-06-13 12:00:00,0.0,0.0,6084.0,43.0,0.0,0.0,260.0,10450.0,1.0,2308,135,27.0,602
2019-06-13 12:10:00,3.0,3.0,1812.0,0.0,0.0,0.0,4943.0,505.0,0.0,2269,129,31.0,670
2019-06-13 12:20:00,0.0,0.0,1023.0,500.0,0.0,0.0,237.0,486.0,1.0,2184,117,28.0,685
2019-06-13 12:30:00,274.0,274.0,1012.0,4.0,0.0,0.0,18.0,698.0,14756.0,2057,112,29.0,407
2019-06-13 12:40:00,1107.0,1107.0,1037.0,0.0,0.0,0.0,0.0,567.0,3515.0,1982,114,29.0,481
2019-06-13 12:50:00,1064.0,1064.0,1026.0,0.0,0.0,0.0,0.0,425.0,2.0,1977,120,28.0,397
2019-06-13 13:00:00,568.0,568.0,1007.0,0.0,0.0,0.0,2274.0,517.0,4.0,1988,122,28.0,523
2019-06-13 13:10:00,3.0,3.0,984.0,0.0,0.0,0.0,567.0,342.0,1.0,2009,121,47.0,335
2019-06-13 13:20:00,0.0,0.0,1008.0,22.0,0.0,0.0,662.0,236.0,3.0,2032,118,0.0,327
2019-06-13 13:30:00,6242.0,6242.0,1035.0,32.0,0.0,41.0,326.0,458.0,2.0,2115,119,0.0,412
2019-06-13 13:40:00,1177.0,1177.0,994.0,18.0,0.0,8.0,123.0,266.0,3.0,2175,124,0.0,551
2019-06-13 13:50:00,0.0,0.0,1053.0,23.0,0.0,0.0,0.0,296.0,5.0,2234,128,0.0,661
2019-06-13 14:00:00,12.0,12.0,1013.0,81.0,6.0,0.0,3116.0,313.0,7.0,2249,134,0.0,717
2019-06-13 14:10:00,197.0,197.0,1050.0,48.0,58.0,0.0,1009.0,2958.0,44.0,2289,131,0.0,392
2019-06-13 14:20:00,0.0,0.0,871.0,32.0,0.0,1.0,1366.0,9021.0,4.0,2294,138,0.0,409
2019-06-13 14:30:00,40.0,40.0,1050.0,72.0,0.0,17.0,303.0,3194.0,862.0,2297,129,0.0,484
2019-06-13 14:40:00,0.0,0.0,986.0,32.0,91.0,0.0,1892.0,1061.0,4430.0,2305,131,0.0,453
2019-06-13 14:50:00,0.0,0.0,924.0,12.0,114.0,26.0,28.0,765.0,2588.0,2291,131,0.0,494
2019-06-13 15:00:00,13.0,13.0,1067.0,49.0,119.0,0.0,13.0,797.0,1802.0,2310,134,0.0,750
2019-06-13 15:10:00,3.0,3.0,1036.0,74.0,108.0,0.0,212.0,779.0,452.0,2284,139,0.0,336
2019-06-13 15:20:00,13.0,13.0,1035.0,62.0,100.0,45.0,478.0,1688.0,32.0,2271,140,0.0,396
2019-06-13 15:30:00,67.0,67.0,1048.0,6780.0,99.0,0.0,3350.0,414.0,90.0,2269,131,0.0,506
2019-06-13 15:40:00,0.0,0.0,927.0,440.0,136.0,0.0,944.0,3921.0,22.0,2258,139,0.0,530
2019-06-13 15:50:00,270.0,270.0,936.0,86.0,158.0,0.0,123.0,2270.0,3.0,2261,136,32.0,490
2019-06-13 16:00:00,0.0,0.0,1008.0,49.0,302.0,16.0,14.0,619.0,1.0,2237,134,24.0,972
2019-06-13 16:10:00,8.0,8.0,1023.0,129.0,323.0,0.0,1993.0,855.0,0.0,2267,133,152.0,336
2019-06-13 16:20:00,6733.0,6733.0,1027.0,99.0,233.0,0.0,275.0,1017.0,8.0,2256,133,54.0,420
2019-06-13 16:30:00,0.0,0.0,1043.0,174.0,117.0,0.0,3.0,744.0,1.0,2272,138,52.0,541
2019-06-13 16:40:00,0.0,0.0,1028.0,154.0,173.0,20.0,737.0,496.0,2.0,2283,139,55.0,469
2019-06-13 16:50:00,0.0,0.0,1005.0,171.0,196.0,10.0,3.0,615.0,3.0,2276,141,37.0,448
2019-06-13 17:00:00,18.0,18.0,1017.0,180.0,196.0,1.0,79.0,740.0,2.0,2276,141,1.0,783
2019-06-13 17:10:00,166.0,166.0,1014.0,135.0,278.0,6.0,10471.0,783.0,2.0,2292,134,53.0,317
2019-06-13 17:20:00,55.0,55.0,1027.0,19.0,730.0,35.0,15642.0,1151.0,1.0,2277,139,25.0,385
2019-06-13 17:30:00,22.0,22.0,989.0,0.0,534.0,15.0,17874.0,3840.0,3.0,2282,137,10.0,683
2019-06-13 17:40:00,0.0,0.0,1030.0,0.0,486.0,0.0,17488.0,1947.0,4.0,2295,133,0.0,764
2019-06-13 17:50:00,0.0,0.0,994.0,424.0,494.0,0.0,15773.0,574.0,1.0,2275,136,0.0,473
2019-06-13 18:00:00,1.0,1.0,1004.0,498.0,484.0,0.0,8037.0,566.0,3.0,2275,130,0.0,893
2019-06-13 18:10:00,3.0,3.0,1008.0,3298.0,497.0,0.0,939.0,546.0,7.0,2287,136,0.0,585
2019-06-13 18:20:00,0.0,0.0,989.0,4558.0,489.0,0.0,3.0,4331.0,25.0,2274,137,0.0,411
2019-06-13 18:30:00,0.0,0.0,1006.0,3004.0,492.0,0.0,3037.0,5458.0,13.0,2226,130,0.0,599
2019-06-13 18:40:00,3146.0,3146.0,1035.0,75.0,586.0,0.0,766.0,326.0,0.0,2176,120,0.0,567
2019-06-13 18:50:00,569.0,569.0,1015.0,0.0,584.0,0.0,837.0,262.0,0.0,2061,109,0.0,536
2019-06-13 19:00:00,0.0,0.0,987.0,4.0,573.0,0.0,976.0,184.0,2.0,1961,99,0.0,589
2019-06-13 19:10:00,3.0,3.0,1038.0,0.0,556.0,0.0,2208.0,269.0,2.0,1896,95,0.0,321
2019-06-13 19:20:00,0.0,0.0,1023.0,0.0,625.0,0.0,1683.0,70.0,5.0,1737,85,0.0,181
2019-06-13 19:30:00,0.0,0.0,985.0,0.0,628.0,0.0,610.0,178.0,9.0,1508,80,0.0,320
2019-06-13 19:40:00,0.0,0.0,1006.0,0.0,626.0,0.0,2881.0,207.0,3.0,1386,78,0.0,320
2019-06-13 19:50:00,0.0,0.0,1030.0,0.0,616.0,0.0,904.0,238.0,2.0,1286,74,0.0,520
2019-06-13 20:00:00,0.0,0.0,966.0,5.0,610.0,0.0,1072.0,139.0,1.0,1207,76,0.0,524
2019-06-13 20:10:00,3.0,3.0,922.0,2.0,614.0,0.0,1298.0,129.0,1.0,1149,70,0.0,459
2019-06-13 20:20:00,0.0,0.0,954.0,2.0,603.0,0.0,3446.0,3004.0,0.0,1054,72,0.0,178
2019-06-13 20:30:00,0.0,0.0,994.0,0.0,614.0,0.0,3505.0,136.0,0.0,1044,70,0.0,316
2019-06-13 20:40:00,0.0,0.0,1025.0,0.0,596.0,0.0,6852.0,7265.0,1.0,995,71,1.0,297
2019-06-13 20:50:00,0.0,0.0,992.0,0.0,590.0,0.0,13436.0,1610.0,0.0,922,72,0.0,325
2019-06-13 21:00:00,0.0,0.0,1069.0,0.0,590.0,0.0,15527.0,110.0,1.0,885,68,0.0,398
2019-06-13 21:10:00,3.0,3.0,1028.0,0.0,592.0,0.0,8647.0,161.0,0.0,855,63,0.0,343
2019-06-13 21:20:00,0.0,0.0,1037.0,0.0,586.0,0.0,3942.0,94.0,40.0,831,57,0.0,141
2019-06-13 21:30:00,0.0,0.0,1078.0,0.0,593.0,0.0,4400.0,243.0,0.0,745,56,0.0,81
2019-06-13 21:40:00,0.0,0.0,1074.0,0.0,587.0,0.0,4747.0,195.0,0.0,710,52,0.0,327
2019-06-13 21:50:00,0.0,0.0,1072.0,0.0,589.0,0.0,643.0,119.0,0.0,662,56,0.0,227
2019-06-13 22:00:00,0.0,0.0,1076.0,0.0,592.0,0.0,3391.0,51.0,0.0,640,54,0.0,330
2019-06-13 22:10:00,3.0,3.0,999.0,0.0,591.0,0.0,522.0,50.0,2.0,581,56,0.0,298
2019-06-13 22:20:00,0.0,0.0,1058.0,0.0,594.0,0.0,525.0,204.0,0.0,575,55,0.0,407
2019-06-13 22:30:00,0.0,0.0,1057.0,0.0,595.0,0.0,103.0,2015.0,0.0,548,56,0.0,143
2019-06-13 22:40:00,0.0,0.0,1019.0,0.0,460.0,0.0,0.0,50.0,0.0,524,52,0.0,304
2019-06-13 22:50:00,0.0,0.0,1038.0,0.0,200.0,0.0,1.0,48.0,0.0,514,51,0.0,183
2019-06-13 23:00:00,0.0,0.0,1052.0,0.0,200.0,0.0,13.0,3324.0,0.0,504,48,0.0,282
2019-06-13 23:10:00,3.0,3.0,1035.0,0.0,200.0,0.0,376.0,50.0,0.0,487,45,0.0,270
2019-06-13 00:00:00,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,421,24,3.0,106
2019-06-13 23:20:00,0.0,0.0,1005.0,0.0,200.0,0.0,15189.0,50.0,0.0,486,44,0.0,112
2019-06-13 23:30:00,0.0,0.0,1044.0,0.0,199.0,0.0,15255.0,49.0,0.0,481,44,0.0,59
2019-06-13 23:40:00,0.0,0.0,971.0,0.0,198.0,0.0,10264.0,10.0,0.0,475,35,0.0,277
2019-06-13 23:50:00,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,81,3,0.0,17
