record_time,uplink_length,downlink_length
2019-06-08 09:05:00,171,171
2019-06-08 09:10:00,28,28
2019-06-08 09:15:00,78,78
2019-06-08 09:20:00,18,18
2019-06-08 09:25:00,10,10
2019-06-08 09:30:00,21,21
2019-06-08 09:35:00,26,26
2019-06-08 09:40:00,6,6
2019-06-08 09:45:00,25,25
2019-06-08 09:50:00,35,35
2019-06-08 09:55:00,18,18
2019-06-08 10:00:00,28,28
2019-06-08 10:05:00,47,47
2019-06-08 10:10:00,26,26
2019-06-08 10:15:00,39,39
2019-06-08 10:20:00,281,281
2019-06-08 10:25:00,22,22
2019-06-08 10:30:00,16,16
2019-06-08 10:35:00,15,15
2019-06-08 10:40:00,5,5
2019-06-08 10:45:00,6,6
2019-06-08 10:50:00,10,10
2019-06-08 10:55:00,18,18
2019-06-08 11:00:00,13,13
2019-06-08 11:05:00,17,17
2019-06-08 11:10:00,5,5
2019-06-08 11:15:00,39,39
2019-06-08 11:20:00,16,16
2019-06-08 11:25:00,7,7
2019-06-08 11:30:00,32,32
2019-06-08 11:35:00,34,34
2019-06-08 11:40:00,19,19
2019-06-08 11:45:00,28,28
2019-06-08 11:50:00,24,24
2019-06-08 11:55:00,14,14
2019-06-08 12:00:00,30,30
2019-06-08 12:05:00,49,49
2019-06-08 12:10:00,21,21
2019-06-08 12:15:00,59,59
2019-06-08 12:20:00,29,29
2019-06-08 12:25:00,34,34
2019-06-08 12:30:00,56,56
2019-06-08 12:35:00,45,45
2019-06-08 12:40:00,18,18
2019-06-08 12:45:00,11,11
2019-06-08 12:50:00,34,34
2019-06-08 12:55:00,29,29
2019-06-08 13:00:00,20,20
2019-06-08 13:05:00,35,35
2019-06-08 13:10:00,25,25
2019-06-08 13:15:00,85,85
2019-06-08 13:20:00,28,28
2019-06-08 13:25:00,25,25
2019-06-08 13:30:00,19,19
2019-06-08 13:35:00,32,32
2019-06-08 13:40:00,45,45
2019-06-08 13:45:00,41,41
2019-06-08 13:50:00,39,39
2019-06-08 13:55:00,44,44
2019-06-08 14:00:00,41,41
2019-06-08 14:05:00,42,42
2019-06-08 14:10:00,21,21
2019-06-08 14:15:00,67,67
2019-06-08 14:20:00,30,30
2019-06-08 14:25:00,20,20
2019-06-08 14:30:00,17,17
2019-06-08 14:35:00,34,34
2019-06-08 14:40:00,28,28
2019-06-08 14:45:00,28,28
2019-06-08 14:50:00,26,26
2019-06-08 14:55:00,43,43
2019-06-08 15:00:00,48,48
2019-06-08 15:05:00,58,58
2019-06-08 15:10:00,25,25
2019-06-08 15:15:00,61,61
2019-06-08 15:20:00,28,28
2019-06-08 15:25:00,69,69
2019-06-08 15:30:00,45,45
2019-06-08 15:35:00,25,25
2019-06-08 15:40:00,30,30
2019-06-08 15:45:00,24,24
2019-06-08 15:50:00,21,21
2019-06-08 15:55:00,27,27
2019-06-08 16:00:00,37,37
2019-06-08 16:05:00,130,130
2019-06-08 16:10:00,69,69
2019-06-08 16:15:00,96,96
2019-06-08 16:20:00,69,69
2019-06-08 16:25:00,53,53
2019-06-08 16:30:00,66,66
2019-06-08 16:35:00,81,81
2019-06-08 16:40:00,59,59
2019-06-08 16:45:00,51,51
2019-06-08 16:50:00,28,28
2019-06-08 16:55:00,27,27
2019-06-08 17:00:00,58,58
2019-06-08 17:05:00,77,77
2019-06-08 17:10:00,60,60
2019-06-08 17:15:00,110,110
2019-06-08 17:20:00,60,60
2019-06-08 17:25:00,45,45
2019-06-08 17:30:00,71,71
2019-06-08 17:35:00,75,75
2019-06-08 17:40:00,65,65
2019-06-08 17:45:00,46,46
2019-06-08 17:50:00,51,51
2019-06-08 17:55:00,44,44
2019-06-08 18:00:00,60,60
2019-06-08 18:05:00,64,64
2019-06-08 18:10:00,52,52
2019-06-08 18:15:00,69,69
2019-06-08 18:20:00,50,50
2019-06-08 18:25:00,49,49
2019-06-08 18:30:00,34,34
2019-06-08 18:35:00,40,40
2019-06-08 18:40:00,45,45
2019-06-08 18:45:00,64,64
2019-06-08 18:50:00,77,77
2019-06-08 18:55:00,56,56
2019-06-08 19:00:00,41,41
2019-06-08 19:05:00,69,69
2019-06-08 19:10:00,61,61
2019-06-08 19:15:00,115,115
2019-06-08 19:20:00,60,60
2019-06-08 19:25:00,41,41
2019-06-08 19:30:00,48,48
2019-06-08 19:35:00,54,54
2019-06-08 19:40:00,51,51
2019-06-08 19:45:00,35,35
2019-06-08 19:50:00,25,25
2019-06-08 19:55:00,48,48
2019-06-08 20:00:00,43,43
2019-06-08 20:05:00,64,64
2019-06-08 20:10:00,60,60
2019-06-08 20:15:00,109,109
2019-06-08 20:20:00,51,51
2019-06-08 20:25:00,30,30
2019-06-08 20:30:00,17,17
2019-06-08 20:35:00,28,28
2019-06-08 20:40:00,16,16
2019-06-08 20:45:00,22,22
2019-06-08 20:50:00,55,55
2019-06-08 20:55:00,29,29
2019-06-08 21:00:00,22,22
2019-06-08 21:05:00,54,54
