record_time,uplink_length,downlink_length
2019-06-10 00:00:00,20,20
2019-06-10 00:05:00,20,20
2019-06-10 00:10:00,20,20
2019-06-10 00:15:00,20,20
2019-06-10 00:20:00,19,19
2019-06-10 00:25:00,20,20
2019-06-10 00:30:00,20,20
2019-06-10 00:35:00,20,20
2019-06-10 00:40:00,20,20
2019-06-10 00:45:00,20,20
2019-06-10 00:50:00,20,20
2019-06-10 00:55:00,21,21
2019-06-10 01:00:00,20,20
2019-06-10 01:05:00,20,20
2019-06-10 01:10:00,20,20
2019-06-10 01:15:00,20,20
2019-06-10 01:20:00,19,19
2019-06-10 01:25:00,20,20
2019-06-10 01:30:00,21,21
2019-06-10 01:35:00,21,21
2019-06-10 01:40:00,20,20
2019-06-10 01:45:00,20,20
2019-06-10 01:50:00,21,21
2019-06-10 01:55:00,20,20
2019-06-10 02:00:00,20,20
2019-06-10 02:05:00,20,20
2019-06-10 02:10:00,21,21
2019-06-10 02:15:00,20,20
2019-06-10 02:20:00,20,20
2019-06-10 02:25:00,20,20
2019-06-10 02:30:00,20,20
2019-06-10 02:35:00,20,20
2019-06-10 02:40:00,20,20
2019-06-10 02:45:00,20,20
2019-06-10 02:50:00,20,20
2019-06-10 02:55:00,20,20
2019-06-10 03:00:00,18,18
2019-06-10 03:05:00,20,20
2019-06-10 03:10:00,20,20
2019-06-10 03:15:00,19,19
2019-06-10 03:20:00,19,19
2019-06-10 03:25:00,21,21
2019-06-10 03:30:00,20,20
2019-06-10 03:35:00,20,20
2019-06-10 03:40:00,20,20
2019-06-10 03:45:00,22,22
2019-06-10 03:50:00,20,20
2019-06-10 03:55:00,20,20
2019-06-10 04:00:00,21,21
2019-06-10 04:05:00,20,20
2019-06-10 04:10:00,20,20
2019-06-10 04:15:00,20,20
2019-06-10 04:20:00,20,20
2019-06-10 04:25:00,20,20
2019-06-10 04:30:00,20,20
2019-06-10 04:35:00,21,21
2019-06-10 04:40:00,21,21
2019-06-10 04:45:00,20,20
2019-06-10 04:50:00,22,22
2019-06-10 04:55:00,20,20
2019-06-10 05:00:00,20,20
2019-06-10 05:05:00,20,20
2019-06-10 05:10:00,20,20
2019-06-10 05:15:00,20,20
2019-06-10 05:20:00,20,20
2019-06-10 05:25:00,20,20
2019-06-10 05:30:00,20,20
2019-06-10 05:35:00,20,20
2019-06-10 05:40:00,20,20
2019-06-10 05:45:00,20,20
2019-06-10 05:50:00,20,20
2019-06-10 05:55:00,21,21
2019-06-10 06:00:00,20,20
2019-06-10 06:05:00,20,20
2019-06-10 06:10:00,23,23
2019-06-10 06:15:00,20,20
2019-06-10 06:20:00,20,20
2019-06-10 06:25:00,21,21
2019-06-10 06:30:00,21,21
2019-06-10 06:35:00,22,22
2019-06-10 06:40:00,21,21
2019-06-10 06:45:00,20,20
2019-06-10 06:50:00,20,20
2019-06-10 06:55:00,20,20
2019-06-10 07:00:00,20,20
2019-06-10 07:05:00,22,22
2019-06-10 07:10:00,20,20
2019-06-10 07:15:00,20,20
2019-06-10 07:20:00,20,20
2019-06-10 07:25:00,21,21
2019-06-10 07:30:00,19,19
2019-06-10 07:35:00,20,20
2019-06-10 07:40:00,20,20
2019-06-10 07:45:00,20,20
2019-06-10 07:50:00,20,20
2019-06-10 07:55:00,22,22
2019-06-10 08:00:00,20,20
2019-06-10 08:05:00,20,20
2019-06-10 08:10:00,21,21
2019-06-10 08:15:00,20,20
2019-06-10 08:20:00,22,22
2019-06-10 08:25:00,20,20
2019-06-10 08:30:00,20,20
2019-06-10 08:35:00,20,20
2019-06-10 08:40:00,20,20
2019-06-10 08:45:00,21,21
2019-06-10 08:50:00,20,20
2019-06-10 08:55:00,21,21
2019-06-10 09:00:00,45,45
2019-06-10 09:05:00,21,21
2019-06-10 09:10:00,25,25
2019-06-10 09:15:00,20,20
2019-06-10 09:20:00,27,27
2019-06-10 09:25:00,137,137
2019-06-10 09:30:00,59,59
2019-06-10 09:35:00,21,21
2019-06-10 09:40:00,97,97
2019-06-10 09:45:00,81,81
2019-06-10 09:50:00,36,36
2019-06-10 09:55:00,16,16
2019-06-10 10:00:00,15,15
2019-06-10 10:05:00,22,22
2019-06-10 10:10:00,20,20
2019-06-10 10:15:00,20,20
2019-06-10 10:20:00,131,131
2019-06-10 10:25:00,178,178
2019-06-10 10:30:00,38,38
2019-06-10 10:35:00,97,97
2019-06-10 10:40:00,57,57
2019-06-10 10:45:00,67,67
2019-06-10 10:50:00,153,153
2019-06-10 10:55:00,59,59
2019-06-10 11:00:00,48,48
2019-06-10 11:05:00,20,20
2019-06-10 11:10:00,50,50
2019-06-10 11:15:00,82,82
2019-06-10 11:20:00,84,84
2019-06-10 11:25:00,28,28
2019-06-10 11:30:00,21,21
2019-06-10 11:35:00,27,27
2019-06-10 11:40:00,21,21
2019-06-10 11:45:00,21,21
2019-06-10 11:50:00,20,20
2019-06-10 11:55:00,20,20
2019-06-10 12:00:00,21,21
2019-06-10 12:05:00,21,21
2019-06-10 12:10:00,20,20
2019-06-10 12:15:00,21,21
2019-06-10 12:20:00,24,24
2019-06-10 12:25:00,21,21
2019-06-10 12:30:00,20,20
2019-06-10 12:35:00,20,20
2019-06-10 12:40:00,20,20
2019-06-10 12:45:00,118,118
2019-06-10 12:50:00,34,34
2019-06-10 12:55:00,19,19
2019-06-10 13:00:00,28,28
2019-06-10 13:05:00,20,20
2019-06-10 13:10:00,73,73
2019-06-10 13:15:00,19,19
2019-06-10 13:20:00,13,13
2019-06-10 13:25:00,20,20
2019-06-10 13:30:00,35,35
2019-06-10 13:35:00,21,21
2019-06-10 13:40:00,44,44
2019-06-10 13:45:00,76,76
2019-06-10 13:50:00,26,26
2019-06-10 13:55:00,36,36
2019-06-10 14:00:00,24,24
2019-06-10 14:05:00,149,149
2019-06-10 14:10:00,172,172
2019-06-10 14:15:00,27,27
2019-06-10 14:20:00,86,86
2019-06-10 14:25:00,54,54
2019-06-10 14:30:00,82,82
2019-06-10 14:35:00,56,56
2019-06-10 14:40:00,126,126
2019-06-10 14:45:00,199,199
