record_time,uplink_length,downlink_length
2019-06-03 00:00:00,20,20
2019-06-03 00:05:00,20,20
2019-06-03 00:10:00,19,19
2019-06-03 00:15:00,20,20
2019-06-03 00:20:00,20,20
2019-06-03 00:25:00,20,20
2019-06-03 00:30:00,20,20
2019-06-03 00:35:00,19,19
2019-06-03 00:40:00,20,20
2019-06-03 00:45:00,20,20
2019-06-03 00:50:00,20,20
2019-06-03 00:55:00,19,19
2019-06-03 01:00:00,20,20
2019-06-03 01:05:00,18,18
2019-06-03 01:10:00,20,20
2019-06-03 01:15:00,20,20
2019-06-03 01:20:00,20,20
2019-06-03 01:25:00,19,19
2019-06-03 01:30:00,20,20
2019-06-03 01:35:00,20,20
2019-06-03 01:40:00,20,20
2019-06-03 01:45:00,20,20
2019-06-03 01:50:00,20,20
2019-06-03 01:55:00,20,20
2019-06-03 02:00:00,20,20
2019-06-03 02:05:00,20,20
2019-06-03 02:10:00,20,20
2019-06-03 02:15:00,20,20
2019-06-03 02:20:00,20,20
2019-06-03 02:25:00,20,20
2019-06-03 02:30:00,20,20
2019-06-03 02:35:00,20,20
2019-06-03 02:40:00,20,20
2019-06-03 02:45:00,20,20
2019-06-03 02:50:00,20,20
2019-06-03 02:55:00,20,20
2019-06-03 03:00:00,20,20
2019-06-03 03:05:00,20,20
2019-06-03 03:10:00,19,19
2019-06-03 03:15:00,20,20
2019-06-03 03:20:00,19,19
2019-06-03 03:25:00,20,20
2019-06-03 03:30:00,20,20
2019-06-03 03:35:00,20,20
2019-06-03 03:40:00,20,20
2019-06-03 03:45:00,20,20
2019-06-03 03:50:00,19,19
2019-06-03 03:55:00,19,19
2019-06-03 04:00:00,19,19
2019-06-03 04:05:00,20,20
2019-06-03 04:10:00,20,20
2019-06-03 04:15:00,20,20
2019-06-03 04:20:00,18,18
2019-06-03 04:25:00,20,20
2019-06-03 04:30:00,20,20
2019-06-03 04:35:00,20,20
2019-06-03 04:40:00,20,20
2019-06-03 04:45:00,19,19
2019-06-03 04:50:00,20,20
2019-06-03 04:55:00,20,20
2019-06-03 05:00:00,20,20
2019-06-03 05:05:00,20,20
2019-06-03 05:10:00,20,20
2019-06-03 05:15:00,19,19
2019-06-03 05:20:00,20,20
2019-06-03 05:25:00,20,20
2019-06-03 05:30:00,20,20
2019-06-03 05:35:00,19,19
2019-06-03 05:40:00,19,19
2019-06-03 05:45:00,20,20
2019-06-03 05:50:00,19,19
2019-06-03 05:55:00,19,19
2019-06-03 06:00:00,20,20
2019-06-03 06:05:00,20,20
2019-06-03 06:10:00,20,20
2019-06-03 06:15:00,19,19
2019-06-03 06:20:00,21,21
2019-06-03 06:25:00,19,19
2019-06-03 06:30:00,20,20
2019-06-03 06:35:00,19,19
2019-06-03 06:40:00,20,20
2019-06-03 06:45:00,20,20
2019-06-03 06:50:00,21,21
2019-06-03 06:55:00,20,20
2019-06-03 07:00:00,20,20
2019-06-03 07:05:00,21,21
2019-06-03 07:10:00,19,19
2019-06-03 07:15:00,20,20
2019-06-03 07:20:00,21,21
2019-06-03 07:25:00,20,20
2019-06-03 07:30:00,20,20
2019-06-03 07:35:00,20,20
2019-06-03 07:40:00,20,20
2019-06-03 07:45:00,19,19
2019-06-03 07:50:00,20,20
2019-06-03 07:55:00,20,20
2019-06-03 08:00:00,20,20
2019-06-03 08:05:00,20,20
2019-06-03 08:10:00,20,20
2019-06-03 08:15:00,20,20
2019-06-03 08:20:00,20,20
2019-06-03 08:25:00,20,20
2019-06-03 08:30:00,20,20
2019-06-03 08:35:00,20,20
2019-06-03 08:40:00,19,19
2019-06-03 08:45:00,19,19
2019-06-03 08:50:00,22,22
2019-06-03 08:55:00,20,20
2019-06-03 09:00:00,21,21
2019-06-03 09:05:00,107,107
2019-06-03 09:10:00,21,21
2019-06-03 09:15:00,20,20
2019-06-03 09:20:00,22,22
2019-06-03 09:25:00,50,50
2019-06-03 09:30:00,92,92
2019-06-03 09:35:00,20,20
2019-06-03 09:40:00,26,26
2019-06-03 09:45:00,66,66
2019-06-03 09:50:00,87,87
2019-06-03 09:55:00,178,178
2019-06-03 10:00:00,22,22
