record_time,uplink_length,downlink_length
2019-06-12 00:00:00,20,20
2019-06-12 00:05:00,19,19
2019-06-12 00:10:00,19,19
2019-06-12 00:15:00,19,19
2019-06-12 00:20:00,19,19
2019-06-12 00:25:00,18,18
2019-06-12 00:30:00,19,19
2019-06-12 00:35:00,20,20
2019-06-12 00:40:00,20,20
2019-06-12 00:45:00,20,20
2019-06-12 00:50:00,19,19
2019-06-12 00:55:00,20,20
2019-06-12 01:00:00,19,19
2019-06-12 01:05:00,19,19
2019-06-12 01:10:00,20,20
2019-06-12 01:15:00,19,19
2019-06-12 01:20:00,20,20
2019-06-12 01:25:00,19,19
2019-06-12 01:30:00,20,20
2019-06-12 01:35:00,20,20
2019-06-12 01:40:00,20,20
2019-06-12 01:45:00,19,19
2019-06-12 01:50:00,20,20
2019-06-12 01:55:00,20,20
2019-06-12 02:00:00,20,20
2019-06-12 02:05:00,20,20
2019-06-12 02:10:00,20,20
2019-06-12 02:15:00,20,20
2019-06-12 02:20:00,19,19
2019-06-12 02:25:00,19,19
2019-06-12 02:30:00,20,20
2019-06-12 02:35:00,20,20
2019-06-12 02:40:00,19,19
2019-06-12 02:45:00,19,19
2019-06-12 02:50:00,20,20
2019-06-12 02:55:00,19,19
2019-06-12 03:00:00,18,18
2019-06-12 03:05:00,20,20
2019-06-12 03:10:00,20,20
2019-06-12 03:15:00,20,20
2019-06-12 03:20:00,20,20
2019-06-12 03:25:00,20,20
2019-06-12 03:30:00,20,20
2019-06-12 03:35:00,20,20
2019-06-12 03:40:00,19,19
2019-06-12 03:45:00,20,20
2019-06-12 03:50:00,20,20
2019-06-12 03:55:00,20,20
2019-06-12 04:00:00,20,20
2019-06-12 04:05:00,20,20
2019-06-12 04:10:00,19,19
2019-06-12 04:15:00,20,20
2019-06-12 04:20:00,20,20
2019-06-12 04:25:00,18,18
2019-06-12 04:30:00,20,20
2019-06-12 04:35:00,20,20
2019-06-12 04:40:00,20,20
2019-06-12 04:45:00,20,20
2019-06-12 04:50:00,20,20
2019-06-12 04:55:00,20,20
2019-06-12 05:00:00,20,20
2019-06-12 05:05:00,20,20
2019-06-12 05:10:00,18,18
2019-06-12 05:15:00,20,20
2019-06-12 05:20:00,19,19
2019-06-12 05:25:00,20,20
2019-06-12 05:30:00,20,20
2019-06-12 05:35:00,20,20
2019-06-12 05:40:00,20,20
2019-06-12 05:45:00,20,20
2019-06-12 05:50:00,20,20
2019-06-12 05:55:00,20,20
2019-06-12 06:00:00,20,20
2019-06-12 06:05:00,20,20
2019-06-12 06:10:00,20,20
2019-06-12 06:15:00,20,20
2019-06-12 06:20:00,20,20
2019-06-12 06:25:00,20,20
2019-06-12 06:30:00,20,20
2019-06-12 06:35:00,20,20
2019-06-12 06:40:00,20,20
2019-06-12 06:45:00,20,20
2019-06-12 06:50:00,21,21
2019-06-12 06:55:00,20,20
2019-06-12 07:00:00,20,20
2019-06-12 07:05:00,21,21
2019-06-12 07:10:00,20,20
2019-06-12 07:15:00,20,20
2019-06-12 07:20:00,21,21
2019-06-12 07:25:00,17,17
2019-06-12 07:30:00,19,19
2019-06-12 07:35:00,20,20
2019-06-12 07:40:00,20,20
2019-06-12 07:45:00,20,20
2019-06-12 07:50:00,18,18
2019-06-12 07:55:00,20,20
2019-06-12 08:00:00,20,20
2019-06-12 08:05:00,20,20
2019-06-12 08:10:00,18,18
2019-06-12 08:15:00,19,19
2019-06-12 08:20:00,20,20
2019-06-12 08:25:00,52,52
2019-06-12 08:30:00,28,28
2019-06-12 08:35:00,23,23
2019-06-12 08:40:00,41,41
2019-06-12 08:45:00,20,20
2019-06-12 08:50:00,65,65
2019-06-12 08:55:00,20,20
2019-06-12 09:00:00,22,22
2019-06-12 09:05:00,21,21
2019-06-12 09:10:00,20,20
2019-06-12 09:15:00,20,20
2019-06-12 09:20:00,54,54
2019-06-12 09:25:00,46,46
2019-06-12 09:30:00,39,39
2019-06-12 09:35:00,106,106
2019-06-12 09:40:00,61,61
2019-06-12 09:45:00,25,25
2019-06-12 09:50:00,54,54
2019-06-12 09:55:00,105,105
2019-06-12 10:00:00,1140,1140
2019-06-12 10:05:00,2599,2599
2019-06-12 10:10:00,1206,1206
2019-06-12 10:15:00,2444,2444
2019-06-12 10:20:00,2660,2660
2019-06-12 10:25:00,2205,2205
2019-06-12 10:30:00,166,166
2019-06-12 10:35:00,99,99
2019-06-12 10:40:00,31,31
2019-06-12 10:45:00,51,51
2019-06-12 10:50:00,123,123
2019-06-12 10:55:00,3542,3542
2019-06-12 11:00:00,7819,7819
2019-06-12 11:05:00,6155,6155
2019-06-12 11:10:00,7895,7895
2019-06-12 11:15:00,7263,7263
2019-06-12 11:20:00,4754,4754
2019-06-12 11:25:00,742,742
2019-06-12 11:30:00,25,25
2019-06-12 11:35:00,74,74
2019-06-12 11:40:00,20,20
2019-06-12 11:45:00,22,22
2019-06-12 11:50:00,184,184
2019-06-12 11:55:00,388,388
2019-06-12 12:00:00,51,51
2019-06-12 12:05:00,26,26
2019-06-12 12:10:00,19,19
2019-06-12 12:15:00,19,19
2019-06-12 12:20:00,19,19
2019-06-12 12:25:00,20,20
2019-06-12 12:30:00,20,20
2019-06-12 12:35:00,20,20
2019-06-12 12:40:00,20,20
2019-06-12 12:45:00,19,19
2019-06-12 12:50:00,20,20
2019-06-12 12:55:00,50,50
2019-06-12 13:00:00,57,57
2019-06-12 13:05:00,35,35
2019-06-12 13:10:00,88,88
2019-06-12 13:15:00,107,107
2019-06-12 13:20:00,19,19
2019-06-12 13:25:00,20,20
2019-06-12 13:30:00,19,19
2019-06-12 13:35:00,20,20
2019-06-12 13:40:00,54,54
2019-06-12 13:45:00,52,52
2019-06-12 13:50:00,48,48
2019-06-12 13:55:00,65,65
2019-06-12 14:00:00,26,26
2019-06-12 14:05:00,32,32
2019-06-12 14:10:00,27,27
2019-06-12 14:15:00,120,120
2019-06-12 14:20:00,58,58
2019-06-12 14:25:00,109,109
2019-06-12 14:30:00,22,22
